,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
599,84827.0,Bartosz Bereszynski,Sampdoria,9.334565,3.2649097,6.069655,3615,2757,0.3047192019745194,0.10658030048158665,0.19813889042380758
600,84880.0,Darko Brasanac,Osasuna,4.6940317,3.821315,0.87271637,825,969,0.43597818380538894,0.3549209138065177,0.08105724637845475
601,84899.0,Nicolas Pallois,Nantes,9.55026,4.531978,5.018282,3758,2973,0.28910978017653677,0.1371940871981952,0.15191570324325177
602,84919.0,Michael Gregoritsch,Augsburg,2.1521096,1.7749845,0.37712508,798,897,0.21593073033701748,0.1780920804809434,0.03783863709788923
603,85006.0,Tim Ream,Fulham,2.263715,0.50905913,1.7546561,1215,672,0.30317613056727816,0.06817756380353655,0.23499858947027297
604,85059.0,Wilfried Zaha,Crystal Palace,16.284977,15.640235,0.64474285,2680,2810,0.521582900077847,0.5009327735765124,0.02065012650133452
605,85070.0,Marten de Roon,Atalanta,10.981634,7.88146,3.1001735,5431,3189,0.309923814957177,0.222430674474267,0.08749314048291
606,85077.0,Luis Alberto,Lazio,21.331537,19.530546,1.8009908,5037,2729,0.7034951919773726,0.644100089962555,0.059395079649425156
607,86020.0,Reinhold Yabo,Arminia Bielefeld,1.5839751,1.3124485,0.27152658,466,673,0.21182430091619847,0.17551316690657504,0.03631113117552441
608,86425.0,Nathan Redmond,Southampton,6.3483405,5.929697,0.41864356,2227,1902,0.30039466192042913,0.2805850312787526,0.019809632647300745
609,86441.0,Lewis Dunk,Brighton,13.820383,9.658441,4.1619425,5744,3138,0.396378098360819,0.27701072133673915,0.11936737702407983
610,86454.0,Jeff Hendrick,Newcastle,5.2589645,2.8954024,2.363562,1411,1532,0.30894701287889603,0.1700954387455634,0.13885156417328756
612,86512.0,Kevin Malcuit,Fiorentina,0.5634169,0.30541867,0.25799826,273,267,0.18991580348782772,0.10295011398944069,0.08696570378564271
613,86512.0,Kevin Malcuit,Napoli,0.032265168,0.010155066,0.022110105,75,267,0.010875899247015907,0.0034230559059743133,0.0074528442339950735
614,86594.0,Jack Robinson,Sheff Utd,1.8487709,0.7167182,1.1320527,1225,953,0.17459535548719504,0.0676858747868573,0.10690948870599833
615,86684.0,Gabriel Silva,Saint-Etienne,-0.096250415,0.19798121,-0.29423165,521,370,-0.023412263715589368,0.04815758885564031,-0.07156986030372413
616,86809.0,Fidel,Elche,9.584601,7.7668724,1.8177291,3289,2546,0.3388115222867979,0.2745555748830887,0.06425594141046924
617,86820.0,Bryan Dabo,Benevento,2.1594026,1.344132,0.8152707,1544,1213,0.16021948654791193,0.09972949550845657,0.06048999732914584
618,86826.0,Sergio Álvarez,Eibar,2.9716966,1.5415376,1.430159,1886,1672,0.15995974746047026,0.0829775048214853,0.07698224263898494
619,86829.0,Wataru Endo,Stuttgart,13.32668,8.741919,4.584762,4851,3131,0.3830728984724329,0.25128477931746046,0.13178811915497246
620,86935.0,JP Galvão,Cagliari,21.579811,19.813906,1.7659048,2847,3446,0.5636050445149268,0.5174844645512914,0.04612055339580764
621,87094.0,Asier Illarramendi,Real Sociedad,0.74092835,0.52160335,0.21932498,676,346,0.1927270172648347,0.1356771722694353,0.057049850507967736
622,87182.0,Jannik Vestergaard,Southampton,13.216008,7.458667,5.757342,4773,2773,0.4289364572298729,0.24207718330215472,0.18685927392771817
623,87449.0,Marcelo Brozovic,Inter,11.179441,8.150487,3.0289547,5632,2722,0.36963619369518047,0.2694870768707522,0.1001491280358824
625,88191.0,Néstor Araújo,Celta Vigo,5.3011947,1.9152306,3.3859644,4221,2607,0.18301017009119078,0.06611843423729982,0.11689174755990482
626,88300.0,Danilo,Juventus,10.735867,6.210205,4.525662,5970,3098,0.3118876585889586,0.18041267173377987,0.13147500655664945
627,88526.0,Casemiro,Real Madrid,16.291752,11.895743,4.39601,5056,3062,0.47885620196919904,0.3496462911036496,0.1292099606983028
628,89401.0,Granit Xhaka,Arsenal,7.912868,5.7138,2.199068,5512,35382,0.020127696062682825,0.014534000463357958,0.005593695168066346
629,89643.0,Jonathan Delaplace,Lorient,1.9704827,0.6878757,1.282607,1223,981,0.18077823121734837,0.06310786287111365,0.11767036056907412
630,89851.0,Óscar Duarte,Levante,6.1252036,2.9183524,3.206851,3268,2198,0.25080450889302774,0.11949577019147378,0.13130872481730552
631,89856.0,Sergio Escudero,Sevilla,2.1485004,1.2700362,0.87846416,926,594,0.32553036365444815,0.19242973199195734,0.13310063166249078
632,89925.0,Lucas Digne,Everton,6.224208,1.6657768,4.558431,4085,2893,0.19363246143708954,0.051821611432768755,0.14181085000432078
633,89928.0,Benjamin Lecomte,Monaco,6.688502,0.89357615,5.7949257,2223,2686,0.22411211799172795,0.029941121411696355,0.19417101078218074
634,89931.0,Samuel Umtiti,Barcelona,2.0761979,1.3587933,0.71740454,1580,686,0.272387468432546,0.17826734270368302,0.09412012572886297
635,89946.0,Wissam Ben Yedder,Monaco,19.930628,19.627722,0.30290627,2472,2733,0.6563324075106339,0.646357480833219,0.009974959478507406
636,89998.0,Manuel Lanzini,West Ham,2.8828104,2.4200432,0.46276706,1023,636,0.4079448771926592,0.3424589528977496,0.06548590630105457
637,90000.0,Roberto Pereyra,Udinese,10.787586,8.786489,2.0010972,3575,3077,0.3155290060009242,0.2569983739298119,0.05853063207111228
638,90003.0,Anthony Lozano,Cadiz,6.719933,6.471504,0.24842854,1047,1637,0.3694526238927917,0.3557943578311126,0.013658257905637336
639,90061.0,Vincent Pajot,Metz,1.998997,1.0573584,0.9416386,1343,955,0.18838715078943064,0.09964633961622628,0.08874081117320436
640,90115.0,Aïssa Mandi,Real Betis,9.028996,6.6028147,2.4261818,3849,2564,0.31693045248665414,0.23176805612263554,0.08516238446168706
641,90117.0,Wesley Lautoa,Dijon,2.4143991,1.358874,1.0555252,2132,1704,0.12752108506753412,0.07177151424784056,0.055749570819693554
642,90278.0,Nampalys Mendy,Leicester,2.8907773,1.9362053,0.95457214,2407,1566,0.16613662349462205,0.11127616132051704,0.05486046704600445
643,90287.0,Jasmin Kurtic,Parma Calcio 1913,9.302806,5.943112,3.3596938,3773,2895,0.28920639117147023,0.18475995368496329,0.10444643748650691
644,90324.0,Oliver Norwood,Sheff Utd,7.021175,3.0697393,3.951436,3649,2387,0.26472801077450775,0.11574216602135264,0.14898585753806426
645,90365.0,Lisandro Magallán,Crotone,7.737524,3.774291,3.9632332,2980,2317,0.300551202516387,0.14660603700653457,0.15394517868101262
646,90446.0,Lionel Carole,Strasbourg,3.1704686,0.98347384,2.1869946,2260,1455,0.19611145229274055,0.06083343086373765,0.13527801618543278
