Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Joelinton,0.021,0.026,-0.005,3.06,1996,23.0,Premier League,Newcastle United,Brazil,ST,"RW, LM, RM",14.1,9.1,29.4,-9.2,0.8,1.1,0.5,42.2,16.6,0.0
Joey Veerman,-0.036,-0.015,-0.021,3.0,1998,21.0,Eredivisie,Heerenveen,Netherlands,CM,"DM, LW, LM",19.4,16.8,27.1,-1.7,1.2,0.9,4.3,53.9,20.6,0.0
Johan Mojica,-0.015,-0.003,-0.012,1.92,1992,27.0,"La Liga, UCL","Atalanta, Elche",Colombia,WB,LB,8.5,9.1,25.9,-4.6,1.4,0.9,0.7,47.9,15.5,0.0
Johanna Omolo,-0.026,-0.035,0.009,0.66,1989,31.0,Belgian Pro League,Cercle Brugge,Kenya,CM,RM,9.4,9.6,20.6,-3.1,1.7,1.4,1.1,44.9,12.5,0.0
Johannes Eggestein,-0.003,0.001,-0.004,0.05,1998,22.0,"Bundesliga, UEL","Werder Bremen, LASK",Germany,ST,"RW, LW",12.1,9.0,25.4,0.5,1.0,0.8,0.8,36.0,14.5,0.0
John Boye,0.001,-0.009,0.01,4.22,1987,33.0,Ligue 1,Metz,Ghana,CB,,4.7,4.4,16.9,-8.8,2.2,1.1,0.3,52.1,8.9,0.0
John Brooks,0.037,0.007,0.03,4.62,1993,27.0,Bundesliga,Wolfsburg,United States,CB,,5.5,9.4,17.2,-1.0,1.7,1.0,0.3,67.9,11.2,0.0
John Egan,-0.008,0.002,-0.01,3.47,1992,27.0,Premier League,Sheffield United,Ireland,CB,,6.2,6.8,17.8,-6.9,1.6,0.9,0.4,56.9,10.1,0.0
John Fleck,-0.049,-0.042,-0.008,2.6,1991,28.0,Premier League,Sheffield United,Scotland,CM,LM,13.1,13.6,23.5,-6.0,1.2,1.3,2.8,44.2,14.8,0.0
John Goossens,-0.145,-0.08,-0.065,0.46,1988,32.0,Eredivisie,ADO Den Haag,Netherlands,CM,"DM, LM, RM",9.2,9.2,25.6,5.1,2.0,0.8,3.6,39.8,14.4,0.0
John Guidetti,0.005,0.009,-0.003,0.29,1992,28.0,La Liga,Deportivo Alavés,Sweden,ST,,11.8,8.9,24.2,-2.0,1.1,1.0,1.0,50.0,14.2,0.0
John Lundstram,-0.036,-0.025,-0.011,2.26,1994,26.0,Premier League,Sheffield United,England,CM,RM,12.9,10.3,22.3,-8.3,1.0,0.9,1.6,47.0,14.6,0.0
John McGinn,0.036,0.002,0.034,5.51,1994,25.0,"Premier League, Euros","Aston Villa, Scotland",Scotland,DM,"AM, LM, RM, CM",14.0,11.8,25.1,-4.0,1.4,1.2,0.6,38.5,15.3,0.0
John Mountney,-0.044,-0.023,-0.021,0.0,1993,27.0,UEL,Dundalk,Ireland,CM,"RM, WB",11.3,8.3,23.7,-3.6,1.3,1.0,1.6,47.7,14.7,0.0
John Stones,0.214,0.056,0.158,5.83,1994,26.0,"Premier League, UCL, Euros","England, Manchester City",England,CB,,4.9,6.9,9.5,4.6,1.2,0.7,0.3,61.2,8.5,0.0
John Yeboah,-0.034,-0.025,-0.009,0.36,2000,20.0,Eredivisie,Willem II,Ecuador,RW,,12.6,9.9,25.1,-2.5,1.2,1.2,0.9,47.8,14.3,0.0
Jon Ander Garrido,-0.034,-0.008,-0.026,0.91,1989,30.0,La Liga,Cádiz,Spain,CM,"CB, DM",9.7,8.5,22.0,-4.6,1.5,1.1,0.7,47.6,11.7,0.0
Jon Bautista,0.018,0.022,-0.004,0.56,1995,25.0,"La Liga, UEL",Real Sociedad,Spain,ST,"RW, LW",11.5,7.1,26.0,-2.4,1.0,0.9,0.8,51.6,14.8,0.0
Jon Guridi,0.014,0.015,-0.001,1.23,1995,25.0,"La Liga, UEL",Real Sociedad,Spain,CM,"DM, ST, LM, RM",8.5,9.1,22.8,-6.5,1.4,1.1,0.6,46.3,13.4,0.0
Jon Moncayola,0.005,-0.01,0.015,3.79,1998,22.0,La Liga,Osasuna,Spain,CM,"DM, RM",10.9,10.5,20.7,-0.0,1.0,1.3,0.4,51.0,11.7,0.0
Jon Morcillo,-0.013,-0.022,0.009,1.75,1998,21.0,La Liga,Athletic Bilbao,Spain,LW,"AM, RW, LM",12.2,10.7,31.1,1.0,1.3,0.9,2.8,44.2,16.6,0.0
Jonas Arweiler,-0.103,-0.075,-0.029,0.68,1997,23.0,Eredivisie,ADO Den Haag,Germany,ST,"LW, LM",11.9,7.4,32.3,3.8,0.6,0.5,0.9,44.3,14.9,0.0
Jonas Hector,-0.025,0.001,-0.026,1.54,1990,30.0,Bundesliga,Köln,Germany,CM,"DM, LW, ST",13.2,9.7,23.5,-3.1,1.3,1.4,1.9,55.8,14.6,0.0
Jonas Hofmann,-0.012,-0.009,-0.004,2.36,1992,28.0,"Bundesliga, UCL",Borussia Mönchengladbach,Germany,RW,"AM, DM, LW, ST, LM, CM",11.8,9.6,25.9,1.8,1.3,1.0,6.6,43.7,16.2,0.0
Jonas Martin,-0.014,-0.004,-0.011,0.62,1990,30.0,"UCL, Ligue 1",Rennes,France,CM,"DM, ST, LM, RM",9.0,8.6,18.7,-3.1,1.7,1.2,0.7,50.0,12.4,0.0
Jonas Omlin,-0.004,0.009,-0.013,3.62,1994,26.0,Ligue 1,Montpellier,Switzerland,GK,,3.3,3.0,24.9,-3.1,0.4,0.3,0.5,58.0,9.8,1.4
Jonas Svensson,-0.02,-0.023,0.003,1.74,1993,27.0,"UEL, Eredivisie",AZ Alkmaar,Norway,RB,,9.6,8.0,18.7,-5.1,1.5,1.2,0.9,56.6,12.3,0.0
Jonatan Lucca,-0.06,-0.043,-0.017,1.73,1994,26.0,Primeira Liga,Farense,Brazil,DM,"ST, RM, CM",11.8,11.4,26.5,-4.8,1.5,1.0,4.9,56.5,14.3,0.0
Jonathan Agudelo,-0.014,-0.004,-0.011,0.0,1992,27.0,UEL,Be'er Sheva,Colombia,ST,,9.8,8.5,23.2,-2.0,1.1,0.8,1.0,45.1,12.8,0.0
Jonathan Bamba,0.033,0.019,0.015,4.88,1996,24.0,"UEL, Ligue 1",Lille,Côte d'Ivoire,LW,LM,14.0,11.0,27.4,7.5,1.0,0.8,3.0,43.3,17.8,0.0
Jonathan Buatu Mananga,0.003,-0.004,0.007,3.42,1993,26.0,Belgian Pro League,Sint-Truiden,Angola,CB,"RB, LM",5.1,7.7,17.3,-3.4,1.5,1.4,0.4,52.7,10.3,0.0
Jonathan Burkardt,0.001,0.004,-0.003,1.91,2000,20.0,Bundesliga,Mainz 05,Germany,ST,"AM, RW, LW, WB",12.6,9.9,28.7,-10.0,0.9,0.9,0.6,39.7,15.3,0.0
Jonathan Calleri,0.008,0.004,0.004,2.24,1993,26.0,La Liga,Osasuna,Argentina,ST,,11.6,8.2,32.4,-4.4,0.6,0.7,0.5,48.6,16.2,0.0
Jonathan Clauss,0.027,0.017,0.011,4.0,1992,27.0,Ligue 1,Lens,France,WB,"RW, RB, RM",13.8,11.6,27.5,3.3,1.7,0.9,3.3,45.1,17.6,0.0
Jonathan David,0.054,0.045,0.009,4.24,2000,20.0,"UEL, Ligue 1",Lille,Canada,ST,,12.7,6.5,29.8,5.3,0.5,0.6,0.5,28.0,13.5,0.0
Jonathan Delaplace,-0.016,-0.011,-0.005,1.15,1986,34.0,Ligue 1,Lorient,France,RB,"RM, CM",10.5,9.3,24.3,-4.1,1.5,0.8,1.3,45.9,14.5,0.0
Jonathan Gradit,0.005,-0.019,0.024,4.02,1992,27.0,Ligue 1,Lens,France,CB,,6.2,11.9,16.2,-3.1,1.8,1.3,0.3,50.3,11.1,0.0
Jonathan Heris,-0.038,-0.025,-0.012,1.89,1990,29.0,Belgian Pro League,Eupen,Belgium,RB,"CB, ST, WB",8.7,9.7,24.6,2.5,1.8,1.3,1.2,51.3,15.4,0.0
Jonathan Ikone,0.027,0.028,-0.001,3.46,1998,22.0,"UEL, Ligue 1",Lille,France,CM,"AM, ST",12.4,9.0,27.7,1.2,0.6,0.7,0.9,38.3,13.9,0.0
Jonathan Panzo,-0.081,-0.013,-0.068,1.38,2000,19.0,Ligue 1,Dijon,England,CB,,5.3,8.3,15.8,-4.6,2.5,0.8,0.5,57.5,9.6,0.0
Jonathan Scherzer,-0.021,-0.017,-0.004,0.0,1995,25.0,UEL,Wolfsberger AC,Austria,LB,WB,9.8,10.3,26.4,-3.6,1.4,1.1,1.4,54.8,15.0,0.0
Jonathan Schmid,-0.018,-0.016,-0.002,2.98,1990,30.0,Bundesliga,Freiburg,France,CM,"AM, RB, WB",10.7,12.2,24.7,1.5,1.2,0.9,2.6,47.2,15.1,0.0
Jonathan Tah,0.024,0.008,0.016,3.48,1996,24.0,"Bundesliga, UEL",Bayer Leverkusen,Germany,CB,RB,4.1,9.2,13.2,-3.4,1.7,0.8,0.4,61.7,10.0,0.0
Jonjo Shelvey,-0.01,-0.0,-0.009,3.43,1992,28.0,Premier League,Newcastle United,England,CM,"CB, LM",10.6,12.3,24.5,-9.6,1.5,0.7,5.2,52.9,16.0,0.0
Jonny Castro,0.004,0.004,0.0,0.7,1994,26.0,Premier League,Wolves,Spain,LM,WB,8.1,9.2,23.8,-3.6,1.5,1.0,0.8,53.4,14.2,0.0
Jonny Evans,0.13,0.035,0.095,5.88,1988,32.0,"Premier League, UEL",Leicester City,Northern Ireland,CB,,5.2,7.5,15.4,-2.4,1.6,0.7,0.3,67.5,10.7,0.0
Jony,0.021,0.025,-0.004,1.35,1991,29.0,La Liga,Osasuna,Spain,LW,"LM, ST, RM",16.6,12.2,32.7,-6.5,1.4,0.7,1.4,46.9,18.8,0.0
Jonás Ramalho,-0.019,0.006,-0.024,0.38,1993,27.0,La Liga,Osasuna,Spain,RB,,9.0,9.1,22.8,-3.1,1.1,1.1,1.2,55.7,13.0,0.0
Joona Toivio,-0.008,-0.004,-0.004,0.0,1988,32.0,Euros,Finland,Finland,CB,,8.9,8.7,21.6,-3.1,1.5,1.0,1.0,46.7,13.3,0.0
Jordan Amavi,-0.025,-0.025,0.0,0.97,1994,26.0,"UCL, Ligue 1",Marseille,France,LB,"LW, LM, WB",10.4,8.6,22.3,1.0,2.2,1.2,0.7,60.9,14.0,0.0
Jordan Ayew,-0.037,-0.041,0.005,2.31,1991,28.0,Premier League,Crystal Palace,Ghana,ST,"RW, LW, LM, RM",11.1,9.1,29.0,-8.3,1.0,1.2,0.4,29.7,15.5,0.0
Jordan Beyer,-0.01,-0.008,-0.002,0.25,2000,20.0,Bundesliga,Borussia Mönchengladbach,Germany,CB,RB,9.2,8.5,22.2,-3.1,1.4,0.9,1.0,55.9,13.3,0.0
Jordan Botaka,0.006,-0.011,0.017,1.54,1993,27.0,"Belgian Pro League, UEL","Charleroi, Gent",DR Congo,RB,"RW, LW, RM, WB",11.3,10.7,25.0,-7.9,1.2,1.5,0.7,51.7,15.9,0.0
Jordan Faucher,-0.051,-0.042,-0.008,0.58,1991,28.0,Belgian Pro League,Waasland-Beveren,France,ST,"AM, LM, CM",10.3,7.2,25.1,3.5,0.9,0.7,0.8,44.4,13.0,0.0
Jordan Ferri,0.001,-0.002,0.002,3.58,1992,28.0,Ligue 1,Montpellier,France,CM,"DM, RM",11.6,13.5,19.0,-3.6,0.6,1.5,0.4,47.5,12.9,0.0
Jordan Flores,-0.014,0.003,-0.017,0.0,1995,24.0,UEL,Dundalk,England,CM,,10.5,9.1,22.8,6.1,1.0,1.3,1.5,48.8,13.4,0.0
Jordan Henderson,0.063,0.037,0.026,3.18,1990,30.0,"Premier League, UCL, Euros","England, Liverpool",England,CM,"CB, DM, RM",8.6,13.0,16.0,-1.4,1.7,0.8,1.1,56.8,13.9,0.0
Jordan Ikoko,-0.035,-0.014,-0.021,0.0,1994,26.0,UEL,Ludogorets,DR Congo,RB,,8.6,8.9,21.9,-3.1,2.1,0.9,1.2,44.0,12.5,0.0
Jordan Lefort,-0.047,-0.006,-0.041,0.0,1993,26.0,UEL,Young Boys,France,LB,CB,8.7,8.4,23.2,-3.6,1.4,0.8,0.8,52.5,13.5,0.0
Jordan Lotomba,-0.038,-0.031,-0.007,2.34,1998,21.0,"UEL, Ligue 1",Nice,Switzerland,RB,"RW, RM, WB",7.6,9.9,21.2,0.5,1.4,1.2,0.6,45.4,13.7,0.0
Jordan Lukaku,0.008,-0.001,0.009,1.92,1994,26.0,"Belgian Pro League, UEL",Antwerp,Belgium,WB,"LB, LM",10.6,10.0,25.6,-5.5,1.0,1.2,0.8,50.9,14.6,0.0
Jordan Marié,-0.065,-0.03,-0.035,1.27,1991,28.0,Ligue 1,Dijon,France,CM,"DM, RM",9.6,9.8,21.1,-7.4,1.4,1.1,0.9,52.6,12.1,0.0
Jordan Pefok,0.008,0.023,-0.015,0.0,1996,24.0,UEL,Young Boys,United States,ST,RW,9.4,7.7,24.0,-0.5,1.1,0.9,1.0,46.9,13.6,0.0
Jordan Pickford,0.042,0.023,0.018,4.67,1994,26.0,"Premier League, Euros","England, Everton",England,GK,,3.3,2.6,28.6,-3.1,0.4,0.3,0.7,60.6,12.1,0.4
Jordan Teze,-0.009,-0.026,0.017,3.74,1999,20.0,"UEL, Eredivisie",PSV,Netherlands,CB,RB,5.3,10.4,14.2,-3.6,1.1,1.1,0.4,51.7,9.8,0.0
Jordan Torunarigha,0.008,-0.007,0.014,1.4,1997,22.0,Bundesliga,Hertha Berlin,Germany,CB,LB,7.4,9.3,18.8,-4.1,1.4,0.7,0.6,51.3,11.9,0.0
Jordan Veretout,0.062,0.044,0.018,3.81,1993,27.0,"Serie A, UEL",Roma,France,CM,WB,10.9,11.6,18.5,0.4,1.0,0.8,2.9,53.6,13.4,0.0
Jordens Peters,-0.069,-0.04,-0.029,1.0,1987,33.0,Eredivisie,Willem II,Netherlands,CB,,6.0,8.1,19.3,-3.6,1.6,0.9,0.8,55.7,10.9,0.0
Jordi Alba,0.222,0.172,0.05,9.27,1989,31.0,"La Liga, Euros, UCL","Barcelona, Spain",Spain,LB,"LW, WB",11.3,9.3,16.6,1.4,1.6,1.1,0.5,44.7,15.5,0.0
Jordi Almeida,0.025,-0.016,0.041,4.54,1993,26.0,Primeira Liga,Paços de Ferreira,Brazil,GK,,3.8,3.4,35.5,-3.1,0.4,0.4,0.4,62.3,12.0,4.2
Jordi Amat,-0.067,-0.016,-0.05,2.04,1992,28.0,Belgian Pro League,Eupen,Indonesia,CB,"LB, CM",5.0,6.5,15.2,-7.9,1.4,1.0,0.4,43.2,8.5,0.0
Jordi Gómez,-0.035,-0.018,-0.017,0.0,1985,35.0,UEL,AC Omonia,Spain,DM,CM,9.7,10.0,22.7,1.5,1.8,1.0,1.5,45.1,13.5,0.0
Jordi Masip,0.025,0.005,0.02,3.55,1989,31.0,La Liga,Valladolid,Spain,GK,,4.1,3.7,34.6,-3.1,0.5,0.3,0.5,56.0,13.4,3.6
Jordi Vanlerberghe,0.001,0.008,-0.006,2.72,1996,24.0,Belgian Pro League,Mechelen,Belgium,CB,DM,5.2,9.6,21.1,-1.0,1.8,1.2,0.4,54.8,13.0,0.0
Jordy Clasie,-0.01,-0.009,-0.001,0.52,1991,29.0,Eredivisie,AZ Alkmaar,Netherlands,CB,"DM, CM",9.6,10.8,17.2,0.5,1.3,1.0,0.8,49.0,12.2,0.0
Joren Dom,-0.014,-0.004,-0.011,2.82,1989,30.0,Belgian Pro League,Beerschot Wilrijk,Belgium,WB,"CB, RB",7.8,9.6,24.8,-0.0,1.6,1.6,0.7,46.1,13.6,0.0
Jorge Bengoché,-0.031,-0.029,-0.002,0.67,1996,24.0,Primeira Liga,Boavista,Honduras,ST,LW,10.0,8.3,28.2,-9.2,0.9,0.7,0.7,52.1,14.5,0.0
Jorge Correa,-0.05,-0.043,-0.008,1.4,1993,27.0,Primeira Liga,Marítimo,Argentina,CM,"AM, RW, LW, RM, LM",15.1,13.2,28.7,-9.6,1.0,1.3,1.8,45.2,15.6,0.0
Jorge Filipe Oliveira Fernandes,0.006,-0.008,0.014,3.81,1997,23.0,Primeira Liga,Vitória,Portugal,CB,,5.0,7.7,17.4,-2.0,1.8,1.2,0.4,58.6,10.3,0.0
Jorge Meré,-0.036,-0.001,-0.034,1.44,1997,23.0,Bundesliga,Köln,Spain,CB,,6.7,6.9,17.0,-3.1,1.2,0.7,0.5,50.5,9.7,0.0
Jorge Miramón,0.036,0.038,-0.002,2.86,1989,31.0,La Liga,Levante,Spain,RB,CB,12.5,10.8,22.0,-5.5,1.5,1.2,0.5,50.0,14.4,0.0
Jorge Molina,0.047,0.047,0.0,2.81,1982,38.0,"La Liga, UEL",Granada,Spain,ST,AM,14.5,8.5,33.3,5.1,0.6,0.6,0.4,47.7,16.1,0.0
Jorge Pombo,0.019,0.018,0.001,0.8,1994,26.0,La Liga,Cádiz,Spain,CM,"LW, ST, RM, LM",12.6,12.0,26.5,-3.4,1.0,0.9,0.8,51.1,15.9,0.0
Jorge Pulido,-0.001,0.007,-0.008,3.98,1991,29.0,La Liga,Huesca,Spain,CB,RB,6.2,9.1,17.6,-10.0,1.8,0.9,0.4,54.5,11.1,0.0
Jorge Teixeira,0.03,0.007,0.023,2.74,1986,33.0,Belgian Pro League,Sint-Truiden,Portugal,CB,,6.6,6.1,18.4,-7.9,1.6,0.9,0.4,54.0,10.8,0.0
Jorge de Frutos,0.029,0.029,-0.0,3.52,1997,23.0,La Liga,Levante,Spain,RW,"AM, RM, ST, LM",13.9,10.1,31.4,-0.0,0.9,1.1,1.6,42.0,16.4,0.0
Jorginho,0.114,0.035,0.08,5.36,1991,28.0,"Premier League, UCL, Euros","Chelsea, Italy",Italy,CM,DM,10.0,10.3,13.5,-4.1,2.4,1.4,0.3,46.2,12.3,0.0
Joris Chotard,-0.041,-0.015,-0.026,1.25,2001,18.0,Ligue 1,Montpellier,France,CM,"DM, LM, RM",8.6,7.4,24.2,-5.5,1.1,0.9,0.8,50.9,11.9,0.0
Joris Kayembe,0.017,0.003,0.015,4.54,1994,25.0,Belgian Pro League,Charleroi,DR Congo,LB,"LM, WB",11.3,13.5,27.7,-0.0,1.6,2.0,1.7,55.9,17.7,0.0
Joris van Overeem,0.018,0.001,0.017,3.49,1994,26.0,Eredivisie,Utrecht,Netherlands,CM,"DM, RM, LM",8.6,10.3,21.9,-3.7,2.0,1.3,0.5,50.6,12.6,0.0
Jorn Brondeel,-0.065,-0.027,-0.038,0.82,1993,26.0,Eredivisie,Willem II,Belgium,GK,,5.6,5.4,29.4,-3.1,0.7,0.5,0.7,53.8,13.0,9.3
Jorrit Hendrix,-0.069,-0.047,-0.022,0.36,1995,25.0,"UEL, Eredivisie",PSV,Netherlands,CM,"LB, AM, CB, DM, LW, ST, LM, RM",8.9,10.4,20.8,-4.1,1.3,0.7,0.7,50.0,13.8,0.0
Jorrit Smeets,-0.074,-0.042,-0.033,0.71,1995,25.0,Eredivisie,Fortuna Sittard,Netherlands,CM,"RW, ST, LM",9.3,11.4,21.4,-4.6,1.7,1.0,1.7,47.3,13.2,0.0
Josan,-0.03,-0.024,-0.006,2.23,1989,30.0,La Liga,Elche,Spain,CM,"RB, RM, WB",10.7,11.2,26.7,10.7,1.2,1.0,1.5,45.4,14.8,0.0
Joseba Zaldúa,0.028,0.032,-0.004,1.02,1992,28.0,"La Liga, UEL",Real Sociedad,Spain,RB,CB,8.6,7.8,22.1,-4.1,1.2,1.5,1.0,50.8,14.1,0.0
Joselu,-0.001,-0.001,-0.0,4.17,1990,30.0,La Liga,Deportivo Alavés,Spain,ST,,15.6,9.9,35.2,-4.1,0.8,0.7,0.9,67.7,19.4,0.0
Josema,-0.021,-0.01,-0.011,2.4,1996,24.0,La Liga,Elche,Spain,LB,CB,7.8,9.3,21.2,-4.6,1.8,1.4,1.4,51.0,12.6,0.0
Joseph Aidoo,-0.006,0.008,-0.014,1.73,1995,24.0,La Liga,Celta Vigo,Ghana,CB,RM,7.4,8.5,19.3,-6.9,1.7,1.2,0.6,50.8,11.6,0.0
Josh Benson,0.005,0.01,-0.005,0.37,1999,20.0,Premier League,Burnley,England,CM,RM,8.9,8.8,24.1,-4.1,1.2,0.9,1.3,47.7,13.4,0.0
Josh Brownhill,-0.005,-0.025,0.019,3.79,1995,24.0,Premier League,Burnley,England,CM,"ST, RM",11.8,9.1,22.1,-11.8,2.2,1.0,1.3,53.3,13.1,0.0
Josh Cullen,-0.021,-0.03,0.009,1.74,1996,24.0,Belgian Pro League,Anderlecht,Ireland,CM,"DM, RM, LM",9.0,9.9,21.0,-5.5,1.7,1.3,2.2,43.5,13.2,0.0
Josh Maja,0.054,0.044,0.01,2.9,1998,21.0,Premier League,"Fulham, Bordeaux",Nigeria,ST,AM,10.9,6.0,24.0,-10.6,0.9,0.6,0.5,41.2,11.9,0.0
Josh Onomah,-0.004,0.005,-0.009,0.51,1997,23.0,Premier League,Fulham,England,AM,"DM, LM, CM",9.9,9.7,21.5,-5.1,1.1,1.3,0.9,46.9,12.9,0.0
Josh Sargent,-0.038,-0.026,-0.012,2.75,2000,20.0,Bundesliga,Werder Bremen,United States,ST,"AM, RW, LW",13.3,7.2,28.0,-4.4,0.9,0.8,0.4,44.5,13.2,0.0
Joshua John,-0.048,-0.039,-0.009,1.38,1988,31.0,Eredivisie,VVV-Venlo,Aruba,LW,"RW, LM, CM",12.3,10.7,28.5,-4.2,1.0,0.9,1.8,49.1,14.7,0.0
Joshua Kimmich,0.177,0.142,0.035,6.0,1995,25.0,"Bundesliga, UCL, Euros","Bayern Munich, Germany",Germany,DM,RB,13.6,14.1,19.0,3.5,1.5,1.1,6.1,51.8,18.0,0.0
Joshua Okpoda Eppiah,-0.016,-0.015,-0.0,0.24,1998,21.0,Belgian Pro League,OH Leuven,Belgium,RW,"AM, ST, RM",12.2,9.7,24.7,-2.0,1.1,1.1,1.3,51.3,14.9,0.0
Joshua Zirkzee,-0.0,0.002,-0.002,0.29,2001,19.0,"UCL, Serie A","Bayern Munich, Parma",Netherlands,ST,AM,10.0,7.7,23.8,-4.6,1.0,1.0,0.9,42.5,13.7,0.0
Josip Brekalo,0.031,0.023,0.008,2.95,1998,22.0,"Bundesliga, Euros","Croatia, Wolfsburg",Croatia,LW,"RW, RM",14.9,11.3,27.6,12.2,1.0,0.7,2.7,46.7,16.5,0.0
Josip Iličić,0.117,0.107,0.01,3.48,1988,32.0,"UCL, Serie A",Atalanta,Slovenia,AM,"RW, ST",20.0,15.3,31.4,-0.4,0.6,0.6,2.9,34.7,23.9,0.0
Josuha Guilavogui,-0.004,0.003,-0.007,1.01,1990,29.0,Bundesliga,Wolfsburg,France,DM,"AM, CB, CM",8.9,8.8,19.6,-5.1,2.2,1.0,0.7,56.3,12.1,0.0
Josué Pesqueira,-0.015,-0.009,-0.006,0.0,1990,29.0,UEL,Be'er Sheva,Portugal,CM,LM,12.3,10.9,25.5,-5.5,1.0,0.8,3.3,50.0,16.8,0.0
José Andrés Martínez,-0.038,-0.017,-0.021,0.0,1994,26.0,Copa America,Venezuela,Venezuela,RM,LM,10.2,9.1,24.9,-3.1,1.3,1.1,0.9,47.8,14.3,0.0
José Callejón,-0.013,-0.005,-0.008,0.86,1987,33.0,Serie A,Fiorentina,Spain,CM,"AM, RW, ST, WB",10.2,9.3,23.9,-5.1,1.1,1.1,0.9,50.9,13.8,0.0
José Campaña,0.027,0.03,-0.003,1.19,1993,27.0,La Liga,Levante,Spain,CM,"RM, LM",12.4,13.8,24.7,-6.5,1.5,0.9,2.7,45.9,17.0,0.0
José Carlos,-0.003,-0.002,-0.001,0.32,1998,22.0,"Primeira Liga, UEL",Braga,Portugal,WB,"CB, RB, RM",9.7,9.0,23.4,-5.5,1.8,0.9,0.8,55.4,14.8,0.0
José Fonte,0.113,0.024,0.089,7.15,1983,36.0,"UEL, Ligue 1",Lille,Portugal,CB,,5.8,7.0,12.3,0.5,1.4,0.9,0.4,66.6,8.6,0.0
José Fontán,-0.019,0.007,-0.026,0.81,2000,20.0,La Liga,Celta Vigo,Spain,CB,LB,8.8,9.8,20.7,-6.5,1.6,1.2,0.7,49.0,12.5,0.0
José Holebas,-0.008,-0.014,0.005,0.0,1984,36.0,UCL,Olympiacos,Greece,LB,CB,9.3,10.5,22.3,-4.1,1.6,1.1,1.1,54.6,13.5,0.0
José Luis García Vayá,-0.042,-0.023,-0.019,2.54,1998,21.0,Primeira Liga,Vitória,Spain,CM,"DM, LM, RM",10.2,11.9,17.5,-7.5,2.0,1.3,0.6,52.3,11.1,0.0
José Luis Gayà,0.024,0.03,-0.005,4.46,1995,25.0,"La Liga, Euros","Spain, Valencia",Spain,LB,"LM, WB",10.6,10.3,22.5,-10.4,1.4,1.2,0.8,46.0,14.1,0.0
José Luis Morales,0.066,0.066,-0.001,4.61,1987,33.0,La Liga,Levante,Spain,CM,"AM, ST",13.7,9.7,31.0,22.8,0.7,0.6,1.9,43.8,15.4,0.0
José Luis Palomino,0.006,0.014,-0.008,3.48,1990,30.0,"UCL, Serie A",Atalanta,Argentina,CB,,4.2,7.8,18.0,0.5,2.5,1.2,0.3,55.5,10.6,0.0
José Mari,-0.044,-0.026,-0.018,1.53,1987,32.0,La Liga,Cádiz,Spain,CM,DM,8.7,8.7,25.3,-5.1,1.7,1.2,0.7,50.0,13.2,0.0
José María Giménez,0.087,0.021,0.066,3.61,1995,25.0,"La Liga, UCL, Copa America","Uruguay, Atlético Madrid",Uruguay,CB,,4.7,6.9,14.7,-4.8,1.4,0.8,0.5,57.5,9.9,0.0
José Pascual Alba Seva,-0.093,-0.064,-0.029,0.41,2000,20.0,Eredivisie,ADO Den Haag,Spain,CM,"RM, LM",9.9,9.2,23.6,-3.1,1.3,0.9,1.7,43.9,12.5,0.0
José Sá,0.026,-0.001,0.027,0.0,1993,27.0,UCL,Olympiacos,Portugal,GK,,6.7,5.7,25.9,-3.1,0.8,0.6,0.7,50.0,12.6,4.8
José Ángel,0.015,0.021,-0.006,1.35,1989,30.0,La Liga,Eibar,Spain,LB,,9.7,11.2,24.2,-3.1,1.3,0.9,1.3,53.8,15.6,0.0
José Ángel Crespo,-0.005,-0.001,-0.004,0.0,1987,33.0,UEL,PAOK,Spain,CB,LB,7.3,8.0,22.0,-4.1,1.2,1.5,0.8,49.0,13.5,0.0
Jota,-0.039,-0.031,-0.008,0.01,1991,29.0,La Liga,Deportivo Alavés,Spain,CM,"AM, LM, RM",10.1,11.7,27.4,-6.9,1.0,1.1,2.3,45.0,14.2,0.0
Jota,0.009,0.013,-0.003,2.03,1999,21.0,La Liga,Valladolid,Portugal,RW,"RM, LM",11.3,9.5,25.0,-5.3,1.1,0.8,0.7,44.6,13.9,0.0
Jovan Stojanović,-0.019,-0.019,0.001,0.39,1992,28.0,Belgian Pro League,Kortrijk,Serbia,ST,"AM, RW, LM, RM",10.4,8.7,26.3,-4.6,1.1,1.0,1.5,44.4,14.8,0.0
Jovane Cabral,0.017,0.017,-0.0,1.05,1998,22.0,Primeira Liga,Sporting CP,Cape Verde,AM,"ST, CM",14.4,11.7,26.1,-4.2,1.0,1.0,1.5,45.4,15.2,0.0
João Afonso,-0.023,-0.003,-0.019,1.61,1990,30.0,Primeira Liga,Santa Clara,Portugal,CB,LM,6.0,7.7,20.4,-7.4,1.7,1.2,0.5,58.7,11.0,0.0
João Afonso Crispim,-0.038,-0.03,-0.008,1.34,1995,25.0,Primeira Liga,Gil Vicente FC,Brazil,CM,CB,7.1,8.6,20.3,-3.1,1.7,1.7,0.5,44.3,11.3,0.0
João Amaral,-0.037,-0.04,0.003,1.26,1991,28.0,Primeira Liga,Paços de Ferreira,Portugal,RW,"LW, ST, LM, RM",13.4,9.6,31.0,-8.8,1.2,1.0,3.2,42.0,17.6,0.0
