Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Mark Uth,-0.016,-0.024,0.008,1.78,1991,26.0,"Bundesliga, UCL",Schalke 04,Germany,ST,"LB, AM, RW, LM, CM",13.3,7.5,28.9,-13.9,0.9,1.0,0.5,35.2,14.6,0.0
Mark van der Maarel,-0.062,-0.035,-0.027,0.68,1989,28.0,Eredivisie,Utrecht,Netherlands,CB,"LB, RW, RB",8.2,8.8,22.5,-5.3,1.1,1.6,0.8,50.0,12.8,0.0
Markel Susaeta,0.011,0.009,0.002,2.02,1987,30.0,La Liga,Athletic Bilbao,Spain,RW,"LW, RM",14.3,9.9,27.3,-2.7,1.0,0.9,4.3,39.2,15.9,0.0
Marko Arnautović,0.047,0.052,-0.005,3.47,1989,29.0,Premier League,West Ham,Austria,ST,,15.0,7.4,28.2,0.3,0.5,0.6,0.9,48.9,14.3,0.0
Marko Bakić,-0.025,-0.02,-0.005,1.86,1993,24.0,Belgian Pro League,Excel Mouscron,Montenegro,AM,"LM, RM, CM",13.9,12.6,23.1,-6.6,1.1,1.4,4.5,52.5,15.0,0.0
Marko Dmitrović,0.045,0.01,0.035,3.74,1992,26.0,La Liga,Eibar,Serbia,GK,,3.5,3.3,36.6,-4.3,0.5,0.4,0.6,57.0,12.7,3.7
Marko Gobeljić,-0.02,-0.008,-0.011,0.0,1992,25.0,UCL,Red Star,Serbia,RB,,10.0,9.6,25.3,-0.1,1.7,1.1,1.3,50.0,14.6,0.0
Marko Grujić,0.041,0.035,0.005,3.03,1996,22.0,Bundesliga,Hertha Berlin,Serbia,DM,CM,12.2,12.4,21.3,-1.0,1.5,1.6,0.5,61.2,14.2,0.0
Marko Marin,-0.033,-0.016,-0.017,0.0,1989,29.0,UCL,Red Star,Germany,AM,LW,13.6,9.8,25.4,-1.2,1.1,1.1,2.7,48.9,15.0,0.0
Marko Mirić,-0.052,-0.034,-0.018,1.22,1987,31.0,Belgian Pro League,Lokeren,Serbia,ST,"RW, LW, RM",12.1,7.9,30.8,-4.4,1.0,0.9,0.9,51.4,16.0,0.0
Marko Pajač,0.014,0.015,-0.001,1.25,1993,25.0,Serie A,"Cagliari, Empoli",Croatia,WB,"LB, LW",9.3,9.2,24.8,4.0,1.1,1.1,1.6,41.9,14.1,0.0
Marko Pjaca,-0.005,-0.013,0.007,1.0,1995,23.0,"World Cup, Serie A","Croatia, Fiorentina",Croatia,LW,"RW, ST, LM",12.8,9.5,27.8,-6.9,1.1,0.9,0.7,48.7,15.7,0.0
Marko Rog,0.025,0.012,0.013,1.09,1995,23.0,"La Liga, UEL","Napoli, Sevilla",Croatia,CM,"DM, LM, RM",8.5,8.4,20.7,-3.1,1.5,1.8,0.7,50.0,13.4,0.0
Marko Šćepović,-0.047,-0.042,-0.005,0.0,1991,27.0,UEL,Vidi,Serbia,ST,,10.3,8.2,27.6,-4.8,0.8,1.0,0.9,41.0,13.2,0.0
Markus Rosenberg,-0.034,-0.028,-0.006,0.0,1982,35.0,UEL,Malmö,Sweden,ST,,12.7,8.6,30.5,-7.7,0.9,0.9,0.8,41.3,15.8,0.0
Markus Suttner,-0.016,-0.0,-0.016,0.62,1987,31.0,Bundesliga,Fortuna Düsseldorf,Austria,LB,LM,8.9,9.1,25.3,-0.1,1.3,1.2,2.8,50.9,14.4,0.0
Marlon,0.033,0.016,0.017,2.47,1995,22.0,Serie A,Sassuolo,Brazil,CB,RB,6.8,8.9,13.5,-1.2,1.5,1.2,0.5,45.7,9.6,0.0
Marlos,-0.021,-0.01,-0.01,0.0,1988,30.0,UCL,Shakhtar Donetsk,Ukraine,RW,,13.3,11.1,22.6,-6.3,1.2,1.0,0.9,48.9,14.7,0.0
Marouane Fellaini,0.008,0.023,-0.015,1.09,1987,30.0,"Premier League, World Cup, UCL","Manchester United, Belgium",Belgium,CM,"AM, DM, LM, RM",8.9,7.9,20.2,0.4,1.0,1.6,1.0,59.8,13.2,0.0
Marquinhos,0.128,0.046,0.083,6.34,1994,24.0,"UCL, Ligue 1",Paris Saint-Germain,Brazil,CB,"DM, CM",5.0,7.6,11.2,3.6,1.6,1.4,0.3,58.6,8.7,0.0
Marten de Roon,0.072,0.028,0.044,5.76,1991,27.0,Serie A,Atalanta,Netherlands,CM,DM,9.9,10.4,15.7,-4.1,1.6,1.6,0.3,55.2,11.3,0.0
Martin Agirregabiria,-0.011,-0.022,0.011,2.64,1996,22.0,La Liga,Deportivo Alavés,Spain,RB,"LB, RM",7.6,11.2,27.3,-4.3,1.3,1.3,0.5,45.5,14.5,0.0
Martin Braithwaite,0.003,0.008,-0.005,1.98,1991,27.0,"La Liga, World Cup","Denmark, Leganés",Denmark,ST,"RW, LW, LM",10.2,7.8,29.0,-9.8,0.7,0.6,0.6,42.9,12.8,0.0
Martin Chrien,-0.037,-0.033,-0.004,1.28,1995,22.0,Primeira Liga,Santa Clara,Slovakia,CM,"AM, ST, LM, RM",11.1,9.4,27.7,-3.1,1.2,1.1,0.8,47.0,13.7,0.0
Martin Chudý,-0.022,-0.006,-0.017,0.0,1989,29.0,UEL,Spartak Trnava,Slovakia,GK,,7.8,7.1,30.8,-4.3,0.8,0.8,0.9,50.0,14.6,-1.8
Martin Doležal,-0.005,0.002,-0.006,0.0,1990,28.0,UEL,Jablonec,Czechia,ST,,10.8,7.8,26.5,-7.8,1.0,0.9,1.0,44.6,14.0,0.0
Martin Dúbravka,0.015,0.006,0.009,5.13,1989,29.0,Premier League,Newcastle United,Slovakia,GK,,3.0,3.2,33.1,-4.3,0.3,0.3,0.5,60.9,11.7,5.5
Martin Harnik,0.082,0.074,0.008,1.67,1987,31.0,Bundesliga,Werder Bremen,Austria,ST,,11.8,7.3,28.6,-10.5,0.9,1.0,0.8,40.6,15.5,0.0
Martin Hinteregger,0.041,0.013,0.028,4.62,1992,25.0,"Bundesliga, UEL","Augsburg, Eintracht Frankfurt",Austria,CB,,6.3,8.7,22.8,-1.0,1.3,1.8,0.7,59.9,13.0,0.0
Martin Kelly,0.004,0.008,-0.004,1.56,1990,28.0,Premier League,Crystal Palace,England,CB,,5.9,6.5,21.7,-6.3,1.1,1.2,1.1,54.3,10.4,0.0
Martin Linnes,-0.004,-0.004,0.0,0.0,1991,26.0,UCL,Galatasaray,Norway,RB,LB,9.7,10.1,22.9,-4.3,1.0,1.6,0.8,50.0,13.5,0.0
Martin Samuelsen,-0.064,-0.06,-0.004,0.36,1997,21.0,Eredivisie,VVV-Venlo,Norway,RW,LW,8.8,8.7,25.7,-4.8,1.2,1.2,1.0,57.5,14.1,0.0
Martin Terrier,0.059,0.084,-0.026,2.72,1997,21.0,"UCL, Ligue 1",Lyon,France,LW,"RW, ST",11.7,7.8,22.3,16.5,0.8,1.0,0.7,47.9,12.6,0.0
Martin Tóth,-0.043,-0.016,-0.026,0.0,1986,31.0,UEL,Spartak Trnava,Slovakia,CB,,8.3,7.6,23.9,-4.3,1.2,1.2,0.9,52.5,12.0,0.0
Martin Ødegaard,0.022,0.028,-0.006,4.06,1998,19.0,Eredivisie,Vitesse,Norway,CM,"AM, RW, RM",20.8,15.8,29.1,6.6,1.3,1.1,8.1,50.6,21.5,0.0
Martin Škrtel,0.014,0.002,0.012,0.0,1984,33.0,UEL,Fenerbahçe,Slovakia,CB,,7.0,7.8,19.3,-4.8,1.4,0.9,0.8,63.2,11.3,0.0
Martín Cáceres,0.022,0.005,0.016,1.46,1987,31.0,"World Cup, Serie A, UEL","Juventus, Lazio, Uruguay",Uruguay,CB,"LB, RW, RB, WB",5.5,8.8,19.1,-12.6,0.9,0.8,1.0,44.6,11.6,0.0
Martín Mantovani,-0.004,0.012,-0.015,0.95,1984,34.0,La Liga,Huesca,Argentina,CB,,7.0,7.0,21.2,3.4,1.9,1.2,0.8,59.9,11.6,0.0
Martín Montoya,-0.016,-0.003,-0.012,2.75,1991,27.0,Premier League,Brighton,Spain,RB,,10.2,10.7,21.6,-5.3,1.9,1.5,1.1,47.3,13.1,0.0
Marvelous Nakamba,-0.011,-0.022,0.011,1.42,1994,24.0,"UCL, Belgian Pro League",Club Brugge,Zimbabwe,CM,"DM, ST",6.6,9.2,19.2,-5.8,1.7,1.6,0.7,49.3,11.3,0.0
Marvin Bakalorz,-0.048,-0.038,-0.01,1.5,1989,28.0,Bundesliga,Hannover 96,Germany,CM,"DM, ST, LM, RM",8.1,7.4,25.3,-3.1,1.6,0.9,0.6,53.1,12.0,0.0
Marvin Baudry,-0.066,-0.01,-0.056,2.14,1990,28.0,Belgian Pro League,Zulte Waregem,Republic of Congo,CB,,5.5,6.7,19.2,-7.2,2.2,1.2,0.5,53.7,9.3,0.0
Marvin Ducksch,-0.005,-0.01,0.005,1.1,1994,24.0,Bundesliga,Fortuna Düsseldorf,Germany,ST,,14.3,9.0,28.1,-6.9,0.9,0.7,1.5,50.6,15.5,0.0
Marvin Martin,-0.033,-0.027,-0.007,0.7,1988,30.0,Ligue 1,Reims,France,AM,,11.2,10.1,25.7,-5.8,0.9,0.8,2.6,39.8,15.2,0.0
Marvin Plattenhardt,-0.011,-0.002,-0.009,2.5,1992,26.0,"Bundesliga, World Cup","Hertha Berlin, Germany",Germany,LB,WB,8.8,10.0,25.7,-3.1,0.7,1.1,4.2,46.0,15.3,0.0
Marvin Potzmann,-0.038,-0.02,-0.018,0.0,1993,24.0,UEL,Rapid Wien,Austria,LB,RB,9.8,9.0,24.1,-4.3,1.4,1.7,0.9,50.0,13.7,0.0
Marvin Zeegelaar,-0.013,-0.007,-0.006,1.23,1990,27.0,Serie A,Udinese,Netherlands,WB,LB,8.9,7.9,21.2,-4.8,1.5,1.8,0.9,53.5,11.8,0.0
Marwan Mohsen,-0.023,-0.019,-0.004,0.0,1989,29.0,World Cup,Egypt,Egypt,ST,,9.2,8.6,26.5,-5.3,1.0,1.0,1.1,46.6,14.1,0.0
Marwin Hitz,0.003,0.001,0.001,0.25,1987,30.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,7.8,7.1,22.8,-4.3,1.0,0.9,1.0,51.1,12.0,3.7
Mason Holgate,0.005,0.012,-0.006,0.58,1996,21.0,Premier League,Everton,England,CB,,8.3,10.2,22.9,-4.3,1.1,1.1,0.9,48.6,13.4,0.0
Massimo Bruno,-0.031,-0.035,0.004,1.64,1993,24.0,Belgian Pro League,Charleroi,Belgium,LW,"RW, ST, LM, RM",13.2,10.4,30.6,-2.3,1.0,1.4,4.2,37.8,16.7,0.0
Massimo Gobbi,-0.044,-0.023,-0.021,1.24,1980,37.0,Serie A,Parma,Italy,LB,WB,10.2,12.2,23.6,-5.3,1.0,0.9,0.9,47.6,13.4,0.0
Matej Mitrović,-0.017,-0.007,-0.01,1.29,1993,24.0,"UCL, Belgian Pro League",Club Brugge,Croatia,CB,,6.9,8.2,18.5,-6.3,1.8,0.9,0.6,62.1,11.7,0.0
Matej Oravec,-0.023,-0.009,-0.015,0.0,1998,20.0,UEL,Spartak Trnava,Slovakia,RB,,8.5,10.4,25.6,-2.7,1.4,1.3,0.9,50.0,13.6,0.0
Mateo Barać,-0.021,-0.01,-0.011,0.0,1994,24.0,UEL,Rapid Wien,Croatia,CB,,8.5,9.1,24.3,-4.8,1.7,1.3,1.0,50.9,14.0,0.0
Mateo Cassierra,-0.058,-0.045,-0.012,0.52,1997,21.0,Eredivisie,Groningen,Colombia,ST,,9.9,8.5,25.6,-6.4,0.9,0.9,0.9,44.9,13.0,0.0
Mateo Kovačić,0.049,0.028,0.021,3.05,1994,24.0,"Premier League, World Cup, UEL","Chelsea, Croatia",Croatia,CM,"RM, LM",10.8,11.5,14.7,-16.5,0.9,1.7,0.5,48.1,13.3,0.0
Mateo Musacchio,0.083,0.024,0.059,5.25,1990,27.0,"Serie A, UEL",AC Milan,Argentina,CB,,4.6,7.4,13.3,-9.1,1.2,1.0,0.4,44.4,9.0,0.0
Mateo Pavlović,0.022,0.004,0.018,3.88,1990,28.0,Ligue 1,Angers,Bosnia and Herzegovina,CB,,4.9,4.6,16.0,-10.7,1.0,0.9,0.7,56.2,8.0,0.0
Mateus Anderson,-0.016,-0.006,-0.01,0.44,1994,24.0,Primeira Liga,Feirense,Brazil,RW,LW,9.7,8.7,26.4,-4.1,1.0,1.2,0.9,45.0,13.9,0.0
Mateus Galiano da Costa,0.005,0.01,-0.005,2.85,1984,34.0,Primeira Liga,Boavista,Angola,CM,"LB, RW, LW, LM",16.2,11.2,31.3,-1.8,1.2,1.4,0.7,40.5,15.7,0.0
Matheus,-0.027,-0.014,-0.013,1.7,1992,26.0,Belgian Pro League,"Antwerp, Braga",Brazil,CB,"GK, CM",5.6,6.6,22.8,-4.8,1.4,1.0,0.5,54.1,10.5,3.0
Matheus Cunha,0.003,-0.004,0.007,1.21,1999,19.0,"Bundesliga, UEL",RB Leipzig,Brazil,ST,"AM, RW, LW, RM",14.3,8.0,30.0,-6.9,0.7,1.0,0.6,38.4,15.6,0.0
Matheus Pereira,-0.008,-0.017,0.009,1.07,1996,22.0,Bundesliga,Nürnberg,Portugal,CM,"AM, RW, ST, RM",14.9,13.3,27.6,-0.6,1.2,1.0,1.3,40.1,16.9,0.0
Matheus Reis,-0.008,-0.01,0.003,2.13,1995,23.0,Primeira Liga,Rio Ave,Brazil,LB,,8.6,9.2,21.7,-4.8,1.2,1.4,0.7,54.6,12.7,0.0
Mathew Leckie,0.018,0.003,0.015,1.44,1991,27.0,"Bundesliga, World Cup","Australia, Hertha Berlin",Australia,RW,"LW, ST, RM",12.8,10.5,29.2,-9.5,1.2,1.1,0.7,62.9,16.6,0.0
Mathew Ryan,0.03,0.011,0.019,4.93,1992,26.0,"Premier League, World Cup","Australia, Brighton",Australia,GK,,3.5,3.0,33.5,-4.3,0.3,0.3,0.4,57.6,12.0,5.2
Mathias Jensen,-0.0,0.001,-0.001,0.32,1996,22.0,La Liga,Celta Vigo,Denmark,AM,,9.4,8.6,24.4,-4.8,1.3,1.1,1.1,51.0,13.8,0.0
Mathias Jørgensen,0.022,0.007,0.015,3.35,1990,28.0,"Premier League, World Cup","Denmark, Huddersfield Town",Denmark,CB,,7.4,9.4,18.4,8.1,2.3,1.3,0.6,45.2,10.8,0.0
Mathieu Bodmer,-0.021,-0.023,0.003,1.31,1982,35.0,Ligue 1,Amiens,France,AM,"DM, LW, ST, LM, CM",12.2,11.4,28.3,-3.6,0.7,1.1,0.7,48.4,16.6,0.0
Mathieu Cafaro,-0.039,-0.037,-0.002,2.28,1997,21.0,Ligue 1,Reims,France,LW,"AM, RW, LM, RM",14.1,11.0,32.5,11.3,1.1,1.3,4.8,39.0,18.0,0.0
Mathieu Debuchy,0.036,0.033,0.003,3.22,1985,33.0,Ligue 1,Saint-Étienne,France,RB,"CB, WB",9.7,8.7,26.2,4.1,2.0,1.3,1.2,61.4,16.0,0.0
Mathieu Dossevi,-0.046,-0.043,-0.002,2.55,1988,30.0,Ligue 1,Toulouse,Togo,RW,"AM, RM",14.1,10.4,34.1,3.1,1.3,1.1,2.9,39.2,17.6,0.0
Mathieu Flamini,-0.009,-0.01,0.001,0.6,1984,34.0,La Liga,Getafe,France,CM,,8.6,9.1,25.1,-4.3,1.2,1.1,0.9,58.9,12.6,0.0
Mathieu Gorgelin,-0.007,0.01,-0.016,0.48,1990,27.0,"UCL, Ligue 1",Lyon,France,GK,,6.4,6.3,21.8,-4.3,0.9,0.8,0.9,53.3,10.9,2.9
Mathieu Valbuena,0.008,0.007,0.001,0.0,1984,33.0,UEL,Fenerbahçe,France,LW,,14.2,12.8,25.7,0.4,1.0,1.0,2.2,46.1,16.7,0.0
Mathías Olivera,-0.009,-0.015,0.006,1.33,1997,20.0,La Liga,Getafe,Uruguay,LB,LM,10.6,10.7,30.8,-6.3,1.1,1.4,0.7,47.4,16.0,0.0
Mathías Suárez,-0.028,-0.015,-0.013,0.65,1996,22.0,Ligue 1,Montpellier,Uruguay,WB,RB,9.5,8.4,23.1,-4.3,1.3,1.4,1.4,52.6,13.9,0.0
Matija Ljujić,-0.082,-0.042,-0.039,0.65,1993,24.0,Primeira Liga,Belenenses SAD,Serbia,AM,"RW, ST, LM, RM, CM",11.9,10.6,24.6,-7.7,1.5,1.3,2.0,44.3,15.4,0.0
Matija Nastasić,0.026,-0.001,0.027,3.89,1993,25.0,"Bundesliga, UCL",Schalke 04,Serbia,CB,,5.8,7.4,17.0,-8.6,1.5,1.2,0.8,59.9,9.3,0.0
Mato Miloš,-0.015,-0.008,-0.007,0.29,1993,25.0,Primeira Liga,Aves,Croatia,LB,,8.5,9.4,25.3,-4.3,1.1,1.1,1.4,51.0,13.8,0.0
Mats Hummels,0.175,0.066,0.109,4.81,1988,29.0,"Bundesliga, UCL, World Cup","Bayern Munich, Germany",Germany,CB,,6.6,7.9,13.6,-13.0,1.8,1.4,0.4,64.0,11.4,0.0
Mats Rits,-0.004,-0.011,0.006,4.11,1993,25.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CM,"AM, DM",7.7,8.0,19.8,-4.2,1.5,1.5,0.5,41.5,11.2,0.0
Mats Seuntjens,-0.012,-0.003,-0.009,3.01,1992,26.0,Eredivisie,AZ Alkmaar,Netherlands,ST,"RW, DM, RM",14.4,8.5,30.2,-1.7,0.7,0.9,0.8,36.4,16.4,0.0
Matt Doherty,0.065,0.037,0.028,5.9,1992,26.0,Premier League,Wolves,Ireland,WB,RM,12.5,10.3,25.9,-5.2,1.7,1.2,1.2,57.6,16.8,0.0
Matt Miazga,0.002,-0.003,0.004,1.01,1995,23.0,Ligue 1,Nantes,United States,CB,,6.2,8.5,20.7,-5.8,1.4,1.3,0.8,70.3,11.8,0.0
Matt Ritchie,-0.026,-0.014,-0.013,3.48,1989,28.0,Premier League,Newcastle United,Scotland,LB,RM,12.2,10.4,30.1,-15.1,1.6,1.4,4.7,38.2,18.9,0.0
Matt Targett,0.002,0.004,-0.002,1.66,1995,22.0,Premier League,Southampton,England,WB,"LB, LM",10.4,10.2,26.8,-1.7,1.7,1.3,3.6,47.5,16.3,0.0
Matteo Brighi,0.026,0.023,0.002,0.37,1981,37.0,Serie A,Empoli,Italy,CM,"AM, RM",9.4,8.9,23.5,-2.7,1.2,1.2,1.4,51.0,13.7,0.0
Matteo Darmian,0.014,0.023,-0.009,0.66,1989,28.0,Premier League,Manchester United,Italy,RB,,7.3,8.9,21.2,-4.3,1.3,1.3,0.9,50.0,12.1,0.0
Matteo Pessina,0.016,0.013,0.003,0.35,1997,21.0,Serie A,Atalanta,Italy,CM,"AM, ST",8.8,10.4,21.6,-4.8,1.0,1.1,1.0,50.9,13.5,0.0
Matteo Politano,0.051,0.044,0.007,4.53,1993,24.0,"UCL, Serie A",Inter Milan,Italy,RW,"AM, LW, ST, RM",14.9,12.7,29.7,-3.3,0.8,0.6,4.2,31.6,20.3,0.0
Matteo Scozzarella,-0.035,-0.026,-0.009,1.64,1988,30.0,Serie A,Parma,Italy,CM,,9.6,10.8,23.2,-5.8,1.5,1.0,3.2,46.4,13.3,0.0
Mattheus Oliveira,0.048,0.045,0.003,2.73,1994,24.0,Primeira Liga,Vitória,Brazil,DM,"AM, LM, CM",11.6,10.5,22.3,-7.5,0.9,1.7,3.1,55.8,14.5,0.0
Matthew Lowton,0.007,0.003,0.004,2.52,1989,29.0,Premier League,Burnley,England,RB,,8.5,10.7,25.9,-7.2,1.6,1.7,1.0,57.4,14.9,0.0
Matthias Ginter,0.025,0.014,0.012,3.75,1994,24.0,Bundesliga,Borussia Mönchengladbach,Germany,CB,,6.9,11.0,16.2,-3.0,0.9,0.8,0.4,57.5,11.9,0.0
Matthias Ostrzolek,-0.06,-0.027,-0.033,1.37,1990,28.0,Bundesliga,Hannover 96,Germany,LB,"CB, WB",7.6,9.3,24.1,-5.3,1.5,1.2,0.8,44.4,13.4,0.0
Matthias Zimmermann,-0.095,-0.018,-0.077,2.03,1992,26.0,Bundesliga,Fortuna Düsseldorf,Germany,RB,"DM, CM",8.5,10.9,23.6,-1.7,1.9,1.8,1.1,48.2,14.1,0.0
Matthijs de Ligt,0.043,0.024,0.019,5.08,1999,18.0,"UCL, Eredivisie",Ajax,Netherlands,CB,,4.3,7.6,13.5,-0.1,1.2,0.8,0.3,64.2,9.6,0.0
Matti Lund Nielsen,-0.023,0.002,-0.025,0.0,1988,30.0,UEL,Sarpsborg 08,Denmark,CM,,10.5,9.0,25.2,-6.3,1.4,1.1,0.9,46.3,13.9,0.0
Mattia Bani,-0.025,-0.007,-0.019,3.13,1993,24.0,Serie A,Chievo Verona,Italy,CB,,5.4,6.6,18.8,-9.1,1.9,1.4,0.4,62.3,11.1,0.0
Mattia De Sciglio,0.016,-0.009,0.025,2.64,1992,25.0,"UCL, Serie A",Juventus,Italy,RB,"LB, WB",8.3,9.0,19.6,-5.8,1.5,1.4,0.6,56.8,13.5,0.0
Mattia Destro,0.022,0.025,-0.003,0.77,1991,27.0,Serie A,Bologna,Italy,ST,CM,8.9,7.6,27.6,3.6,0.9,0.9,0.9,52.5,13.8,0.0
Mattia Perin,0.01,0.012,-0.002,1.19,1992,25.0,Serie A,Juventus,Italy,GK,,5.1,5.0,22.8,-4.3,0.7,0.7,0.7,52.2,10.3,-0.1
Mattia Sprocati,-0.011,-0.019,0.008,0.84,1993,25.0,Serie A,Parma,Italy,LW,"AM, RW, ST, RM",13.6,11.1,25.8,-1.7,1.2,1.0,1.4,42.7,14.9,0.0
Mattia Valoti,-0.009,-0.008,-0.0,1.62,1993,24.0,Serie A,SPAL,Italy,CM,"DM, LM, RM",10.8,10.3,23.6,-3.9,1.4,1.4,0.6,52.4,14.3,0.0
Mattias Svanberg,-0.015,-0.016,0.002,1.51,1999,19.0,Serie A,Bologna,Sweden,CM,"AM, LW, LM, RM",11.2,7.5,25.4,-10.0,1.1,1.1,1.2,40.6,13.7,0.0
Mattéo Guendouzi,0.066,0.05,0.016,4.06,1999,19.0,"Premier League, UEL",Arsenal,France,DM,"LM, CM",11.6,15.5,17.3,-4.1,1.4,1.2,0.6,43.4,14.3,0.0
Matvei Safonov,0.006,0.006,-0.0,0.0,1999,19.0,UEL,Krasnodar,Russia,GK,,6.9,6.4,24.5,-4.3,0.9,0.9,1.0,51.1,12.1,1.0
Matz Sels,0.041,-0.004,0.044,5.66,1992,26.0,Ligue 1,Strasbourg,Belgium,GK,,3.0,2.5,30.0,-4.3,0.4,0.3,0.7,63.0,10.8,2.5
Matías Kranevitter,-0.01,-0.007,-0.003,0.0,1993,25.0,UEL,Zenit,Argentina,CM,DM,10.2,9.0,22.0,-4.3,1.4,1.4,1.0,50.9,13.2,0.0
Matías Nahuel,-0.0,-0.002,0.002,0.0,1996,21.0,UEL,Olympiacos,Spain,LW,,10.1,8.5,23.6,-5.8,1.2,1.1,1.0,49.0,13.8,0.0
Matías Silvestre,0.013,0.007,0.006,4.56,1984,33.0,Serie A,Empoli,Argentina,CB,,3.9,5.0,16.7,-1.6,0.9,0.8,0.4,62.4,9.0,0.0
Matías Vecino,0.023,0.017,0.006,3.14,1991,26.0,"World Cup, UCL, Serie A","Uruguay, Inter Milan",Uruguay,DM,"AM, LM, RM, CM",10.1,10.8,21.3,-13.5,1.2,1.6,0.5,51.5,14.4,0.0
Matúš Bero,-0.008,0.004,-0.013,3.27,1995,22.0,Eredivisie,Vitesse,Slovakia,CM,"AM, LM, RM",10.2,8.2,23.4,11.3,1.3,1.7,0.4,41.8,13.0,0.0
Matúš Kozáčik,-0.034,0.0,-0.034,0.0,1983,34.0,UEL,Viktoria Plzeň,Slovakia,GK,,7.8,7.3,25.8,-4.3,0.9,0.9,1.0,53.3,13.3,1.1
Matúš Čonka,-0.03,-0.01,-0.02,0.0,1990,27.0,UEL,Spartak Trnava,Slovakia,LB,,8.9,9.3,26.3,-4.3,1.4,1.1,1.1,52.0,14.4,0.0
Matěj Hanousek,-0.02,-0.007,-0.012,0.0,1993,25.0,UEL,Jablonec,Czechia,LB,,8.3,9.7,24.4,-4.3,1.1,1.1,1.1,48.2,12.4,0.0
Matěj Vydra,0.045,0.063,-0.018,0.55,1992,26.0,Premier League,Burnley,Czechia,ST,,10.8,8.4,27.0,-7.8,1.0,1.0,1.0,44.2,14.5,0.0
Mauricio Isla,0.002,-0.007,0.009,0.0,1988,30.0,UEL,Fenerbahçe,Chile,RW,"RB, CM, WB",9.9,10.4,23.0,-4.8,1.3,1.2,1.1,50.0,14.5,0.0
Mauricio Pereyra,0.016,0.015,0.001,0.0,1990,28.0,UEL,Krasnodar,Uruguay,CM,AM,11.7,10.8,23.7,-1.7,1.3,1.3,2.4,49.1,15.3,0.0
Mauro Arambarri,-0.031,-0.043,0.012,3.09,1995,22.0,La Liga,Getafe,Uruguay,CM,DM,9.0,9.1,27.8,-5.5,1.2,1.2,0.8,53.2,12.6,0.0
Mauro Cerqueira,-0.023,-0.002,-0.021,1.09,1992,25.0,Primeira Liga,Nacional,Portugal,LB,,11.7,11.0,24.9,-6.3,2.1,2.0,1.6,48.2,15.9,0.0
Mauro Goicoechea,-0.021,0.002,-0.022,0.87,1988,30.0,Ligue 1,Toulouse,Uruguay,GK,,6.3,5.8,25.6,-4.3,0.8,0.7,0.8,52.2,11.9,7.3
Mauro Icardi,0.065,0.056,0.009,4.26,1993,25.0,"UCL, Serie A",Inter Milan,Argentina,ST,,10.1,4.5,27.3,-14.8,0.5,0.6,0.6,50.0,11.8,0.0
Maurício,-0.004,0.002,-0.005,0.0,1988,29.0,UEL,PAOK,Brazil,DM,,12.5,8.8,21.2,-5.8,1.6,1.1,1.0,51.0,14.0,0.0
Max Clark,0.0,0.004,-0.004,2.3,1996,22.0,Eredivisie,Vitesse,England,LB,,10.6,10.8,28.5,-6.9,1.4,1.6,1.0,49.6,17.5,0.0
Max Gradel,-0.044,-0.036,-0.008,3.42,1987,30.0,Ligue 1,Toulouse,Côte d'Ivoire,LW,"AM, ST, LM",17.7,13.2,33.8,-8.4,0.7,1.1,3.4,38.4,20.8,0.0
Max Kruse,0.036,0.034,0.003,4.69,1988,30.0,Bundesliga,Werder Bremen,Germany,ST,"AM, LW, LM",17.0,12.3,27.4,-3.0,0.6,0.5,3.6,42.9,19.5,0.0
Max Meyer,0.015,0.008,0.007,2.12,1995,22.0,Premier League,Crystal Palace,Germany,CM,"LW, RM, LM",13.5,11.2,22.6,-7.8,1.1,1.2,0.8,40.5,14.3,0.0
Maxi Gómez,0.007,0.016,-0.008,4.28,1996,21.0,"La Liga, World Cup","Uruguay, Celta Vigo",Uruguay,ST,,12.4,6.8,29.3,-1.7,0.4,0.5,1.1,49.7,14.2,0.0
Maxi Pereira,0.003,0.0,0.003,1.68,1984,34.0,"UCL, Primeira Liga",Porto,Uruguay,RB,,8.6,10.1,23.6,-8.2,1.5,1.5,1.5,51.9,14.0,0.0
Maxime Busi,-0.02,-0.018,-0.003,0.36,1999,18.0,Belgian Pro League,Charleroi,Belgium,RB,,9.2,10.2,23.2,-4.8,1.3,1.4,1.3,54.6,13.3,0.0
Maxime Dupé,-0.0,-0.006,0.006,1.3,1993,25.0,Ligue 1,Nantes,France,GK,,5.3,5.3,28.6,-4.3,0.7,0.6,1.1,52.2,11.8,6.4
Maxime Gonalons,-0.003,-0.001,-0.001,0.74,1989,29.0,"La Liga, UEL",Sevilla,France,CM,"CB, DM, ST",7.4,9.5,21.6,-5.3,1.2,1.1,0.8,57.8,12.8,0.0
Maxime Le Marchand,-0.017,0.017,-0.035,2.82,1989,28.0,Premier League,Fulham,France,CB,LB,6.6,7.6,18.5,-5.8,2.0,1.4,0.5,54.2,11.8,0.0
