Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Patrick Vroegh,-0.063,-0.055,-0.008,0.6,1999,21.0,Eredivisie,Vitesse,Netherlands,CM,"AM, LM",9.6,8.3,28.0,-7.4,0.9,1.0,1.3,39.5,15.2,0.0
Patrick Wimmer,-0.048,-0.053,0.005,2.1,2001,20.0,Bundesliga,Arminia Bielefeld,Austria,RW,"ST, RM, CM",18.1,12.9,37.9,-5.7,1.2,1.3,3.4,45.7,21.4,0.0
Patrick van Aanholt,-0.04,-0.02,-0.019,0.0,1990,30.0,UEL,Galatasaray,Netherlands,LB,,9.4,9.3,22.9,-4.1,1.3,1.1,2.8,51.3,13.4,0.0
Patrik Hrošovský,-0.005,0.011,-0.016,2.77,1992,29.0,"Belgian Pro League, UEL",Genk,Slovakia,CM,"DM, LM, RM",8.9,10.2,20.2,8.1,1.3,1.2,1.7,45.4,13.5,0.0
Patrik Schick,0.127,0.128,-0.001,4.9,1996,25.0,"Bundesliga, UEL",Bayer Leverkusen,Czechia,ST,,11.0,5.3,29.2,14.8,0.5,0.4,0.8,44.1,13.4,0.0
Patrik Wålemark,-0.053,-0.048,-0.006,0.37,2001,19.0,Eredivisie,Feyenoord,Sweden,RW,"LW, ST",11.6,8.6,25.8,-7.1,0.9,1.1,1.5,47.8,15.1,0.0
Patson Daka,0.077,0.086,-0.009,2.28,1998,22.0,"Premier League, UEL",Leicester City,Zambia,ST,"AM, LW",12.0,6.1,27.6,7.0,0.6,0.8,0.5,36.9,13.5,0.0
Pau López,0.041,0.014,0.027,4.44,1994,26.0,"UEL, Ligue 1",Marseille,Spain,GK,,3.0,2.2,17.3,-3.1,0.4,0.3,0.4,57.0,8.3,2.8
Pau Torres,0.12,0.048,0.073,6.56,1997,24.0,"La Liga, UCL",Villarreal,Spain,CB,,6.0,9.8,15.7,7.3,0.9,0.8,0.4,58.0,10.3,0.0
Paul Akouokou,0.01,0.007,0.003,0.75,1997,23.0,"La Liga, UEL",Real Betis,Côte d'Ivoire,DM,CM,8.0,9.1,19.3,-3.6,1.6,1.2,0.8,52.1,12.2,0.0
Paul Bernardoni,0.004,-0.012,0.016,4.06,1997,24.0,Ligue 1,"Angers, Saint-Étienne",France,GK,,3.1,2.8,28.5,-3.1,0.3,0.3,0.5,58.2,9.8,8.4
Paul Dummett,0.015,0.019,-0.004,0.3,1991,29.0,Premier League,Newcastle United,Wales,LB,,8.7,8.8,23.4,-3.1,1.2,1.1,1.1,53.4,13.3,0.0
Paul Gartler,-0.024,-0.004,-0.02,0.0,1997,24.0,UEL,Rapid Wien,Austria,GK,,7.2,6.8,24.9,-3.1,0.8,0.7,0.9,52.6,12.6,4.2
Paul Gladon,-0.059,-0.058,-0.001,0.56,1992,29.0,Eredivisie,Fortuna Sittard,Netherlands,ST,,12.5,7.8,29.0,-1.9,0.8,0.7,1.1,56.1,15.8,0.0
Paul Jaeckel,0.008,-0.012,0.02,2.95,1998,23.0,Bundesliga,Union Berlin,Germany,CB,,6.0,8.5,20.1,-3.6,2.2,1.3,0.5,48.2,11.9,0.0
Paul Lasne,-0.037,-0.007,-0.03,0.93,1989,32.0,Ligue 1,Stade Brestois,France,CM,RW,11.1,8.8,21.0,-5.1,1.8,1.2,1.0,52.9,12.8,0.0
Paul Nardi,-0.026,-0.016,-0.01,2.35,1994,27.0,Ligue 1,Lorient,France,GK,,3.7,3.8,31.0,-3.1,0.4,0.4,0.5,52.5,10.8,7.4
Paul Nebel,-0.01,-0.009,-0.001,0.3,2002,18.0,Bundesliga,Mainz 05,Germany,ST,"AM, CM",9.5,8.7,26.5,-5.6,0.9,1.0,1.7,40.1,14.9,0.0
Paul Onuachu,0.069,0.061,0.009,4.11,1994,27.0,"Belgian Pro League, UEL",Genk,Nigeria,ST,,10.8,4.6,31.5,-7.9,0.5,0.5,0.5,59.3,15.3,0.0
Paul Pogba,0.059,0.056,0.003,2.48,1993,28.0,"Premier League, UCL",Manchester United,France,DM,"AM, LW, CM",14.0,12.6,23.1,-10.5,1.0,0.9,0.7,60.3,17.0,0.0
Paul Seguin,-0.064,-0.055,-0.009,1.9,1995,26.0,Bundesliga,Greuther Fürth,Germany,CM,"DM, RM",12.9,12.6,24.4,-5.6,1.0,1.3,1.6,51.6,14.3,0.0
Paul-Georges Ntep,0.005,0.008,-0.002,0.72,1992,29.0,Primeira Liga,Boavista,Cameroon,LW,"AM, RW, ST, RM",13.9,9.8,27.4,-8.0,0.8,1.0,0.8,42.3,15.6,0.0
Paulinho,0.083,0.076,0.007,0.67,1992,28.0,"UCL, Primeira Liga",Sporting CP,Portugal,ST,AM,11.5,6.4,26.2,-7.6,0.5,0.6,0.4,51.3,13.4,0.0
Paulinho,0.037,0.032,0.005,2.17,2000,21.0,"Bundesliga, UEL",Bayer Leverkusen,Brazil,LW,"AM, RW, ST, LM, RM",13.4,10.9,24.8,-5.4,0.7,1.0,1.3,43.1,14.4,0.0
Paulinho,-0.014,-0.006,-0.008,0.0,1995,26.0,UEL,Midtjylland,Brazil,CB,LM,9.5,9.7,24.8,-4.6,1.1,1.0,0.8,51.9,14.7,0.0
Paulo Bernardo,0.007,0.006,0.001,1.13,2002,19.0,"UCL, Primeira Liga",Benfica,Portugal,CM,"DM, ST, LM, RM",10.3,10.2,21.7,-10.5,1.1,1.3,0.9,47.8,14.0,0.0
Paulo Dybala,0.057,0.037,0.02,3.76,1993,27.0,"UCL, Serie A",Juventus,Argentina,ST,"AM, RW, CM",19.0,11.1,23.6,9.9,0.7,0.8,3.5,43.3,19.7,0.0
Paulo Henrique Rodrigues Cabral,-0.012,-0.022,0.01,1.63,1996,24.0,Primeira Liga,Santa Clara,Portugal,LB,"RW, LW, LM",8.1,10.8,24.5,-7.9,1.0,0.7,0.7,56.1,14.0,0.0
Paulo Oliveira,-0.007,-0.01,0.003,3.13,1992,29.0,"Primeira Liga, UEL",Braga,Portugal,CB,,3.9,7.2,19.2,-1.5,2.0,1.1,0.3,59.3,11.2,0.0
Paulo Otávio,0.001,0.007,-0.006,0.5,1994,26.0,"Bundesliga, UCL",Wolfsburg,Brazil,LB,"LM, WB",8.9,11.1,25.5,-4.6,1.2,1.4,0.8,52.1,15.1,0.0
Paulo Sérgio Mota,-0.048,-0.052,0.004,2.36,1991,30.0,Primeira Liga,Moreirense,Portugal,RB,"RM, WB",11.3,11.4,31.2,-5.8,0.9,0.8,3.6,46.0,16.6,0.0
Paulo Victor Vidotti,-0.029,-0.004,-0.025,3.15,1987,34.0,Primeira Liga,Marítimo,Brazil,GK,,4.0,3.4,26.3,-3.1,0.4,0.3,0.6,60.7,10.7,-1.7
Paulos Abraham,-0.067,-0.054,-0.013,1.18,2002,19.0,Eredivisie,Groningen,Sweden,LW,"AM, RW, DM, ST, LM, CM",13.7,10.2,30.6,-12.2,0.7,0.9,0.6,39.6,14.9,0.0
Pavao Pervan,-0.005,0.001,-0.006,0.73,1987,33.0,"Bundesliga, UCL",Wolfsburg,Austria,GK,,7.0,6.2,23.4,-3.1,0.7,0.7,0.8,53.6,11.6,5.1
Pavel Kadeřábek,0.052,0.061,-0.01,2.13,1992,29.0,Bundesliga,Hoffenheim,Czechia,RB,"RW, RM, WB",10.6,9.7,24.6,-8.8,1.1,0.9,0.6,55.7,14.5,0.0
Paweł Dawidowicz,-0.018,-0.011,-0.008,1.49,1995,26.0,Serie A,Hellas Verona,Poland,CB,,7.0,8.7,18.1,-5.6,1.4,1.2,0.6,48.2,10.7,0.0
Paweł Jaroszyński,-0.019,-0.002,-0.017,0.64,1994,26.0,Serie A,Salernitana,Poland,LB,"CB, WB",8.7,8.4,25.3,-3.6,1.4,1.0,2.2,48.1,14.3,0.0
Pedri,0.085,0.088,-0.002,1.79,2002,18.0,"La Liga, UEL",Barcelona,Spain,CM,"AM, RM, LM",14.0,11.6,20.4,6.0,0.9,1.3,1.7,51.1,15.4,0.0
Pedrinho,0.014,0.017,-0.003,0.0,1998,23.0,UCL,Shakhtar Donetsk,Brazil,AM,ST,12.3,10.2,22.8,-8.4,0.9,0.9,1.0,53.4,14.5,0.0
Pedro,0.054,0.045,0.009,3.21,1987,34.0,"Serie A, UEL",Lazio,Spain,LW,"RW, ST",14.0,11.8,22.8,13.8,0.7,1.1,0.4,39.7,14.6,0.0
Pedro Amador,-0.043,-0.026,-0.017,1.26,1998,22.0,Primeira Liga,Moreirense,Portugal,LW,"LB, LM, WB",10.9,8.5,28.4,-7.0,1.5,1.1,1.9,50.0,15.4,0.0
Pedro Bigas,0.036,0.016,0.02,2.56,1990,30.0,La Liga,Elche,Spain,CB,,7.6,9.5,17.0,-1.0,1.2,0.8,0.7,64.5,11.0,0.0
Pedro Borges,-0.069,-0.036,-0.033,1.72,1997,24.0,Primeira Liga,Tondela,Brazil,CM,"CB, DM, LM",7.7,8.7,22.0,-0.5,1.3,1.7,0.4,45.6,12.2,0.0
Pedro Brazão,-0.008,0.002,-0.01,0.5,2002,18.0,Primeira Liga,Famalicão,Portugal,AM,"RW, RM",11.8,9.8,25.6,-1.0,1.0,1.1,0.9,50.0,14.1,0.0
Pedro Chirivella,-0.018,-0.02,0.002,3.28,1997,24.0,Ligue 1,Nantes,Spain,CM,"DM, LM, RM",11.7,13.2,17.5,6.8,1.3,1.1,0.4,47.4,12.1,0.0
Pedro David Rosendo Marques,-0.007,-0.0,-0.007,0.42,1998,23.0,Primeira Liga,Famalicão,Portugal,ST,AM,9.2,7.9,24.9,-10.5,0.9,0.9,0.9,46.4,13.4,0.0
Pedro Filipe Barbosa Moreira,-0.021,-0.028,0.007,3.52,1992,28.0,Primeira Liga,Gil Vicente FC,Portugal,CM,"DM, RM, LM",14.8,13.6,23.4,-9.2,1.1,1.4,4.8,45.9,17.9,0.0
Pedro Gonçalves,0.107,0.107,-0.0,4.44,1998,23.0,"UCL, Primeira Liga",Sporting CP,Portugal,AM,"RW, LW, ST",15.0,8.8,27.6,-10.3,0.9,1.0,2.1,36.5,16.3,0.0
Pedro José Moreira Silva,0.021,-0.008,0.029,2.5,1997,24.0,Primeira Liga,Vizela,Portugal,GK,,4.2,4.3,25.8,-3.1,0.5,0.5,0.5,58.0,10.0,4.0
Pedro Malheiro,-0.046,-0.029,-0.017,0.92,2001,20.0,Primeira Liga,Boavista,Portugal,RM,"RB, WB",8.9,8.8,25.8,-6.1,2.1,1.3,2.0,48.5,14.5,0.0
Pedro Manuel da Silva Moreira,-0.069,-0.048,-0.021,1.49,1989,32.0,Primeira Liga,Arouca,Portugal,CM,"AM, DM, LM, RM",8.3,7.1,21.6,-6.5,1.3,1.1,0.6,48.9,11.5,0.0
Pedro Neto,0.021,0.023,-0.002,0.72,2000,21.0,Premier League,Wolves,Portugal,AM,"LW, ST",14.0,10.3,26.0,-5.3,1.1,1.0,2.4,46.7,16.5,0.0
Pedro Nuno,-0.019,0.0,-0.019,1.77,1995,26.0,Primeira Liga,Belenenses SAD,Portugal,ST,"AM, LW, LM, CM",14.2,10.9,24.6,-13.0,0.9,0.9,2.0,39.3,16.0,0.0
Pedro Pelágio,-0.051,-0.038,-0.013,1.0,2000,21.0,Primeira Liga,Marítimo,Portugal,CM,"DM, LM, RM",10.4,9.5,25.1,-5.1,1.2,1.5,1.2,48.5,14.4,0.0
Pedro Porro,0.026,0.021,0.005,2.6,1999,21.0,"UCL, Primeira Liga",Sporting CP,Spain,WB,RM,14.0,11.6,29.3,2.8,1.5,1.3,2.6,50.9,20.2,0.0
Pedro Rodrigues,0.007,0.007,-0.0,3.98,1997,24.0,Primeira Liga,Famalicão,Portugal,CM,DM,12.0,13.5,21.4,1.4,1.0,1.2,6.0,45.7,15.0,0.0
Pedro Sá,-0.033,-0.024,-0.008,1.22,1993,27.0,Primeira Liga,Portimonense,Portugal,CM,DM,7.8,8.2,20.5,-0.6,1.1,1.4,0.8,52.8,11.9,0.0
Pedro Trigueira,-0.085,-0.004,-0.081,1.94,1988,33.0,Primeira Liga,Tondela,Portugal,GK,,4.3,3.6,28.6,-3.1,0.4,0.3,0.6,55.5,11.7,-0.8
Pedrão,-0.01,-0.014,0.003,3.28,1997,24.0,Primeira Liga,Portimonense,Brazil,CB,,6.5,7.7,19.1,-9.7,1.9,0.9,0.4,58.5,11.8,0.0
Pelle Clement,-0.07,-0.067,-0.003,1.17,1996,25.0,Eredivisie,Zwolle,Netherlands,CM,LW,13.5,11.9,30.0,-7.0,0.9,0.9,2.9,49.4,16.5,0.0
Pepe,0.037,0.01,0.027,2.98,1983,38.0,"UCL, Primeira Liga",Porto,Portugal,CB,,5.0,7.8,15.1,-3.5,1.3,0.9,0.4,55.8,10.3,0.0
Pepe Reina,0.043,0.017,0.027,2.31,1982,38.0,Serie A,Lazio,Spain,GK,,4.8,4.1,20.7,-3.1,0.5,0.5,0.6,56.0,9.6,9.2
Pepê,0.124,0.114,0.01,3.16,1997,24.0,"Primeira Liga, UEL",Porto,Brazil,LW,"RW, RB, LM, ST",13.2,9.9,24.2,-8.2,1.2,1.0,0.8,45.1,15.0,0.0
Pere Milla,0.015,0.017,-0.002,2.47,1992,28.0,La Liga,Elche,Spain,ST,"LM, RM",11.3,8.1,28.5,10.3,0.7,1.0,0.5,44.6,15.3,0.0
Pere Pons,-0.048,-0.027,-0.02,1.4,1993,28.0,La Liga,Deportivo Alavés,Spain,AM,"DM, ST, LM, RM, CM",10.2,9.5,26.3,-5.3,0.8,1.2,0.6,40.8,12.8,0.0
Perr Schuurs,0.012,0.001,0.011,1.54,1999,21.0,"UCL, Eredivisie",Ajax,Netherlands,CB,,6.8,8.9,16.1,-6.5,1.2,1.0,1.2,51.1,11.5,0.0
Pervis Estupiñán,0.054,0.027,0.027,2.84,1998,23.0,"La Liga, UCL",Villarreal,Ecuador,LB,,8.7,9.7,23.4,-7.0,1.5,1.3,0.8,50.6,15.0,0.0
Petar Musa,-0.016,-0.004,-0.012,2.93,1998,23.0,Primeira Liga,Boavista,Croatia,ST,,14.4,8.3,31.2,4.9,0.5,0.7,0.4,52.6,14.9,0.0
Petar Stojanović,0.001,0.009,-0.008,3.8,1995,25.0,Serie A,Empoli,Slovenia,RB,,11.6,13.7,24.4,-1.0,1.0,2.0,0.8,46.4,15.8,0.0
Peter Leeuwenburgh,-0.035,-0.01,-0.025,3.43,1994,27.0,Eredivisie,Groningen,Netherlands,GK,,4.0,3.0,28.0,-3.1,0.3,0.3,0.7,55.5,13.9,11.0
Peter Pekarík,-0.037,-0.022,-0.015,2.46,1986,34.0,Bundesliga,Hertha Berlin,Slovakia,RB,,7.9,9.9,22.5,-7.0,1.2,1.2,0.5,54.7,12.4,0.0
Peter Vindahl Jensen,-0.029,-0.015,-0.014,3.36,1998,23.0,Eredivisie,AZ Alkmaar,Denmark,GK,,2.9,2.4,26.2,-3.1,0.3,0.3,0.7,65.9,10.9,8.4
Petko Hristov,-0.024,-0.001,-0.023,1.5,1999,22.0,Serie A,Spezia,Bulgaria,CB,,6.7,7.4,20.0,1.0,1.3,0.9,0.6,57.8,11.7,0.0
Phil Foden,0.201,0.172,0.029,6.18,2000,21.0,"Premier League, UCL",Manchester City,England,LW,"RW, ST, LM",11.0,7.8,24.8,-5.0,0.7,0.7,2.0,31.3,17.2,0.0
Philipp Förster,0.017,0.017,0.001,1.46,1995,26.0,Bundesliga,Stuttgart,Germany,AM,"LW, ST, LM, CM",11.6,11.1,21.5,-6.4,0.7,1.1,1.1,49.1,13.2,0.0
Philipp Klement,0.002,0.008,-0.006,0.48,1992,28.0,Bundesliga,Stuttgart,Germany,CM,,11.4,10.9,22.4,0.5,0.9,1.0,3.4,44.3,14.5,0.0
Philipp Köhn,-0.019,-0.008,-0.011,0.0,1998,23.0,UCL,RB Salzburg,Switzerland,GK,,6.4,5.8,25.1,-3.1,0.7,0.6,0.8,51.3,11.1,6.5
Philipp Lienhart,0.073,0.022,0.051,5.58,1996,25.0,Bundesliga,Freiburg,Austria,CB,,5.6,8.1,16.3,4.8,1.6,0.6,0.6,57.6,10.7,0.0
Philipp Max,0.018,0.019,-0.001,2.74,1993,27.0,"UEL, Eredivisie",PSV,Germany,LB,,9.4,11.2,20.6,-1.9,1.0,1.4,2.5,50.6,13.5,0.0
Philippe Coutinho,0.072,0.079,-0.007,3.55,1992,29.0,"Premier League, UCL","Barcelona, Aston Villa",Brazil,LW,"AM, RW, ST, LM",15.5,12.8,24.4,-3.2,0.8,1.0,2.3,40.1,17.5,0.0
Philippe Koffi,-0.01,-0.013,0.003,0.53,2002,19.0,Ligue 1,"Reims, Paços de Ferreira",Côte d'Ivoire,ST,RW,11.1,8.7,26.5,-3.9,1.0,0.8,0.9,38.2,14.8,0.0
Philippe Rommens,-0.116,-0.084,-0.031,1.35,1997,23.0,Eredivisie,Go Ahead Eagles,Belgium,CM,"AM, DM",10.4,11.7,26.2,-1.0,1.3,0.9,6.6,48.5,15.2,0.0
Phillipp Mwene,-0.019,-0.02,0.001,1.76,1994,27.0,"UEL, Eredivisie",PSV,Austria,RB,"LB, RM",8.4,8.5,20.9,5.8,1.5,1.3,2.4,46.5,13.8,0.0
Piero Hincapié,0.003,0.026,-0.023,2.48,2002,19.0,"Bundesliga, UEL",Bayer Leverkusen,Ecuador,LB,"CB, WB",6.0,9.1,20.1,1.4,1.6,1.1,0.6,55.5,12.7,0.0
Pieros Sotiriou,-0.042,-0.034,-0.008,0.0,1993,28.0,UEL,Ludogorets,Cyprus,ST,,8.3,7.8,26.0,-0.6,0.9,0.7,0.9,50.9,12.9,0.0
Pierre Bourdin,-0.086,-0.028,-0.058,1.46,1994,27.0,Belgian Pro League,Beerschot Wilrijk,France,CB,"LB, WB",7.6,8.9,23.7,-5.6,1.4,0.9,0.6,52.4,12.1,0.0
Pierre Dwomoh,-0.01,-0.019,0.009,0.27,2004,17.0,"Belgian Pro League, UEL",Antwerp,Belgium,CM,"AM, DM, LM, RM",9.8,8.0,24.6,-4.1,1.2,1.1,0.9,51.9,13.5,0.0
Pierre Højbjerg,0.14,0.057,0.083,7.81,1995,25.0,Premier League,Tottenham Hotspur,Denmark,CM,"DM, RM",10.8,12.5,14.5,-2.4,1.5,1.4,0.8,52.5,12.9,0.0
Pierre Kalulu,0.075,0.016,0.06,3.8,2000,21.0,"UCL, Serie A",AC Milan,France,CB,"LB, RB",6.5,8.4,16.9,-0.0,1.3,1.5,0.7,41.0,10.3,0.0
Pierre Lees-Melou,-0.035,-0.004,-0.03,2.55,1993,28.0,Premier League,Norwich City,France,CM,"AM, DM, LM, RM",13.1,11.9,22.6,-5.8,1.1,1.4,0.6,49.2,13.4,0.0
Pierre Sagna,-0.036,-0.02,-0.016,1.15,1990,30.0,Primeira Liga,Santa Clara,Senegal,RB,,7.8,9.2,24.1,-4.1,1.8,1.0,1.4,54.7,13.2,0.0
Pierre-Emerick Aubameyang,0.112,0.1,0.012,4.72,1989,32.0,"La Liga, UEL","Barcelona, Arsenal",Gabon,ST,,8.5,5.6,27.1,2.6,0.5,0.6,0.4,45.1,12.7,0.0
Pierre-Yves Hamel,-0.044,-0.017,-0.026,0.58,1994,27.0,Ligue 1,"Clermont Foot, Lorient",France,ST,LW,10.1,7.6,25.3,-11.0,0.9,1.0,0.8,44.8,13.2,0.0
Pierre-Yves Ngawa,-0.051,-0.021,-0.03,1.3,1992,29.0,Belgian Pro League,OH Leuven,Belgium,CB,,5.6,6.3,18.2,-6.1,1.6,1.3,0.6,51.2,9.6,0.0
Pierrick Capelle,-0.016,-0.027,0.011,1.52,1987,34.0,Ligue 1,Angers,France,CM,"DM, WB",11.3,9.7,23.0,-10.1,1.2,1.5,1.8,43.1,13.5,0.0
Pieter Bos,-0.045,-0.03,-0.015,0.48,1997,24.0,Eredivisie,Cambuur,Netherlands,GK,,7.3,7.0,25.3,-3.1,0.8,0.7,0.9,51.3,13.3,3.2
Pieter Gerkens,-0.025,-0.018,-0.008,1.49,1995,25.0,"Belgian Pro League, UEL",Antwerp,Belgium,AM,"DM, ST, LM, RM, CM",10.5,9.7,22.6,-1.4,1.3,1.1,0.7,51.5,12.7,0.0
Pietro Ceccaroni,-0.034,0.007,-0.041,3.54,1995,25.0,Serie A,Venezia,Italy,CB,LB,5.6,8.6,18.0,-4.2,1.0,1.0,0.4,53.3,11.0,0.0
Pietro Pellegri,-0.002,-0.007,0.005,0.48,2001,20.0,Serie A,"Torino, AC Milan",Italy,ST,,9.5,7.8,27.5,-1.0,0.8,1.0,0.9,45.5,14.8,0.0
Pietro Terracciano,0.051,0.027,0.024,5.09,1990,31.0,Serie A,Fiorentina,Italy,GK,,2.9,2.6,20.9,-3.1,0.4,0.3,0.3,60.7,10.4,13.2
Pione Sisto,0.003,0.002,0.001,0.0,1995,26.0,UEL,Midtjylland,Denmark,ST,LW,11.6,10.8,23.3,-8.4,0.8,0.8,2.0,48.7,14.4,0.0
Piotr Zieliński,0.048,0.031,0.017,3.67,1994,27.0,"Serie A, UEL",Napoli,Poland,AM,"RW, DM, LW, LM, RM, CM",14.0,11.5,21.4,4.8,0.6,0.8,1.8,39.0,15.2,0.0
Pité,-0.046,-0.028,-0.018,1.0,1994,26.0,Primeira Liga,Arouca,Portugal,CM,"AM, DM, LW, LM, RM",11.6,9.0,27.0,-3.9,0.8,1.4,1.0,33.4,15.0,0.0
Pizzi,-0.037,-0.02,-0.017,0.36,1989,31.0,"UCL, Primeira Liga",Benfica,Portugal,AM,"RW, RM, CM",10.8,9.4,25.1,-1.0,0.8,0.7,2.7,48.8,15.3,0.0
Pol Lirola,0.038,0.031,0.006,2.97,1997,23.0,"UEL, Ligue 1",Marseille,Spain,RB,"RW, DM, LW, RM, CM",11.7,10.3,23.4,-5.3,0.9,1.0,0.7,55.5,15.4,0.0
Pol Llonch,-0.057,-0.049,-0.008,1.81,1992,28.0,Eredivisie,Willem II,Spain,DM,"LM, RM, CM",11.0,11.1,22.1,-7.0,1.5,1.9,0.5,44.4,13.6,0.0
Pontus Almqvist,-0.051,-0.04,-0.011,0.26,1999,22.0,Eredivisie,Utrecht,Sweden,LW,ST,9.9,8.2,26.1,-7.4,1.1,1.0,1.3,47.8,14.2,0.0
Pontus Jansson,0.058,0.018,0.041,6.05,1991,30.0,Premier League,Brentford,Sweden,CB,,4.5,5.9,18.1,-2.7,1.5,0.7,0.4,54.8,9.5,0.0
Portu,-0.003,-0.012,0.009,2.18,1992,29.0,"La Liga, UEL",Real Sociedad,Spain,RW,"LW, ST, LM, RM",10.9,8.2,27.7,-15.4,0.7,0.7,1.0,35.8,13.5,0.0
Predrag Rajković,0.029,-0.003,0.033,5.51,1995,25.0,Ligue 1,Reims,Serbia,GK,,3.7,2.7,25.8,-3.1,0.3,0.3,0.3,58.2,10.0,2.9
Presnel Kimpembe,0.097,0.018,0.079,5.46,1995,25.0,"UCL, Ligue 1",Paris Saint-Germain,France,CB,LB,3.9,8.3,9.2,-4.9,1.4,1.0,0.3,60.7,7.8,0.0
Przemysław Frankowski,0.044,0.019,0.024,4.22,1995,26.0,Ligue 1,Lens,Poland,WB,"LB, RB",11.0,8.4,21.9,13.7,1.2,1.4,0.7,50.8,14.4,0.0
Przemysław Płacheta,0.011,0.006,0.005,0.74,1998,23.0,Premier League,Norwich City,Poland,RW,RM,11.7,9.9,26.3,-5.1,0.9,0.9,1.4,42.3,14.6,0.0
Pubill,0.015,0.026,-0.011,0.77,2003,18.0,La Liga,Levante,Spain,RB,RM,10.9,8.6,23.8,-7.4,1.0,1.1,1.2,52.2,14.5,0.0
Péter Gulácsi,0.026,0.007,0.019,4.72,1990,31.0,"Bundesliga, UEL",RB Leipzig,Hungary,GK,,2.4,2.2,20.1,-3.1,0.3,0.2,0.3,57.0,7.7,5.7
Quaresma,-0.052,-0.035,-0.017,2.4,1996,24.0,Primeira Liga,Arouca,Brazil,LB,,8.6,10.5,26.8,-5.6,1.6,1.3,0.6,53.6,16.1,0.0
Queensy Menig,-0.061,-0.049,-0.012,0.25,1995,25.0,Eredivisie,Twente,Netherlands,LW,,11.1,9.1,25.6,-7.0,0.9,0.8,1.0,51.1,14.0,0.0
Quentin Boisgard,-0.035,-0.019,-0.016,1.07,1997,24.0,Ligue 1,Lorient,France,CM,"RW, ST, LM, RM",10.5,9.3,27.3,-2.0,0.9,1.1,2.3,43.6,15.3,0.0
Quentin Merlin,0.02,0.005,0.015,2.95,2002,19.0,Ligue 1,Nantes,France,LB,"LW, LM, CM, WB",11.2,13.5,24.0,5.0,1.3,1.3,3.8,40.1,16.1,0.0
Quincy Promes,0.029,0.031,-0.001,0.0,1992,29.0,UEL,Spartak Moscow,Netherlands,ST,AM,11.7,10.2,25.5,-0.0,1.0,0.7,4.1,46.4,15.8,0.0
Quini,-0.064,-0.023,-0.04,2.07,1989,31.0,La Liga,Granada,Spain,RB,LB,8.3,8.4,27.5,-5.6,1.5,1.4,0.8,45.9,14.4,0.0
Quinten Timber,-0.016,-0.022,0.006,2.98,2001,20.0,Eredivisie,Utrecht,Netherlands,DM,"RW, LM, RM, CM",14.7,11.2,26.5,-8.4,1.5,1.3,0.6,48.1,14.9,0.0
Rabbi Matondo,0.027,0.02,0.007,3.22,2000,20.0,Belgian Pro League,Cercle Brugge,Wales,LW,"ST, LM",15.4,9.9,35.1,-3.5,0.7,0.8,0.6,33.0,16.8,0.0
Rachid Ghezzal,-0.022,-0.01,-0.012,0.0,1992,29.0,UCL,Beşiktaş,Algeria,RW,RM,11.4,11.2,26.7,-7.0,1.1,1.0,1.3,39.3,15.7,0.0
Radamel Falcao,0.037,0.043,-0.006,1.4,1986,35.0,La Liga,Rayo Vallecano,Colombia,ST,RW,10.2,7.4,25.7,2.0,0.7,0.7,1.1,46.9,13.4,0.0
Rade Krunić,-0.027,-0.036,0.009,1.66,1993,27.0,"UCL, Serie A",AC Milan,Bosnia and Herzegovina,AM,"RW, DM, LW, CM",10.2,8.4,21.3,-7.0,1.1,1.1,0.5,47.9,12.1,0.0
Radja Nainggolan,-0.032,-0.007,-0.025,2.48,1988,33.0,"Belgian Pro League, UEL",Antwerp,Belgium,CM,"AM, DM, LM, RM",11.1,12.4,26.4,1.8,1.0,1.2,1.6,50.0,16.3,0.0
Radovan Pankov,-0.006,-0.001,-0.005,0.0,1995,25.0,UEL,Red Star,Serbia,CB,,8.0,8.9,22.2,-4.6,1.2,1.1,1.0,52.1,13.0,0.0
Radu Drăgușin,-0.045,-0.021,-0.025,1.16,2002,19.0,Serie A,"Salernitana, Sampdoria",Romania,CB,RB,6.9,7.7,23.0,-4.1,1.6,0.8,0.8,54.9,12.0,0.0
Rafa Mir,0.017,0.025,-0.008,2.73,1997,24.0,"La Liga, UCL",Sevilla,Spain,ST,RW,9.7,5.2,30.6,5.6,0.4,0.5,0.4,52.3,13.7,0.0
Rafa Silva,0.121,0.111,0.01,4.68,1993,28.0,"UCL, Primeira Liga",Benfica,Portugal,RW,"AM, LW, ST, LM, RM",16.6,12.8,28.0,-3.5,0.8,0.9,0.3,35.7,16.8,0.0
Rafa Soares,-0.007,-0.014,0.007,3.38,1995,26.0,Primeira Liga,Vitória,Portugal,LB,,10.9,10.5,26.8,-7.5,1.3,1.1,1.8,45.2,16.1,0.0
Rafael Barbosa,-0.086,-0.057,-0.028,1.27,1996,25.0,Primeira Liga,Tondela,Portugal,LW,"AM, RW, ST, RM, CM",11.5,12.8,29.1,-8.0,0.8,0.7,1.2,36.2,15.8,0.0
Rafael Borré,0.024,0.006,0.018,3.72,1995,25.0,"Bundesliga, UEL",Eintracht Frankfurt,Colombia,ST,AM,12.8,7.3,31.0,2.0,0.4,0.8,0.3,31.6,13.7,0.0
