Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alex Král,-0.013,-0.032,0.019,1.76,1998,25.0,"Bundesliga, UCL",Union Berlin,Czechia,CM,DM,8.6,9.4,25.7,-4.8,1.0,1.3,0.9,52.2,14.5,0.0
Alex Meret,0.041,-0.001,0.043,4.71,1997,26.0,"UCL, Serie A",Napoli,Italy,GK,,2.1,2.0,18.8,-1.2,0.3,0.3,0.3,54.1,7.3,1.9
Alex Mighten,-0.062,-0.044,-0.018,0.22,2002,21.0,Belgian Pro League,Kortrijk,England,AM,CM,9.2,9.1,24.9,-1.2,0.9,1.1,0.9,45.8,14.5,0.0
Alex Moucketou,-0.037,-0.017,-0.02,0.0,2000,22.0,UEL,Aris Limassol FC,Gabon,CB,DF,7.1,7.6,26.9,3.9,1.8,1.1,0.9,50.0,12.5,0.0
Alex Sandro,0.03,0.019,0.011,1.16,1991,32.0,Serie A,Juventus,Brazil,CB,"LB, WB",8.2,10.3,19.7,-2.2,1.5,1.2,0.7,51.0,15.1,0.0
Alex Scott,0.0,0.013,-0.013,1.41,2003,19.0,Premier League,Bournemouth,England,DM,"AM, LM, CM",10.9,10.2,26.2,0.8,1.2,1.4,2.2,45.3,16.7,0.0
Alex Sola,0.014,0.001,0.013,1.92,1999,24.0,La Liga,"Real Sociedad, Deportivo Alavés",Spain,RW,"RB, LW, LM, RM",16.0,9.8,31.7,-8.2,1.0,1.3,1.5,53.2,18.6,0.0
Alexander Bah,-0.008,-0.016,0.008,2.01,1997,25.0,"Primeira Liga, UEL",Benfica,Denmark,RB,,6.4,8.7,23.4,3.2,1.6,2.0,1.6,57.3,16.5,0.0
Alexander Brunst,-0.041,-0.001,-0.041,0.29,1995,28.0,Bundesliga,Darmstadt 98,Germany,GK,,7.2,7.5,28.2,-1.2,0.8,1.0,1.3,50.0,14.9,0.8
Alexander Isak,0.156,0.146,0.01,5.8,1999,23.0,"Premier League, UCL",Newcastle United,Sweden,ST,LW,10.1,8.6,28.2,-1.3,0.5,0.4,0.4,33.0,13.1,0.0
Alexander Meyer,0.007,0.004,0.003,1.0,1991,32.0,"Bundesliga, UCL",Borussia Dortmund,Germany,GK,,5.2,5.3,21.8,-1.2,0.6,0.8,0.7,53.0,11.8,-0.4
Alexander Nübel,0.065,0.011,0.054,5.07,1996,26.0,Bundesliga,Stuttgart,Germany,GK,,2.6,2.5,21.4,-1.2,0.3,0.4,0.4,56.4,9.7,4.8
Alexander Prass,-0.023,-0.016,-0.007,0.0,2001,22.0,UEL,Sturm Graz,Austria,LM,,10.8,10.5,27.4,-1.1,0.9,1.4,0.8,46.2,15.6,0.0
Alexander Schlager,0.009,-0.001,0.01,0.0,1996,27.0,UCL,RB Salzburg,Austria,GK,,6.1,6.3,22.8,-1.2,0.7,0.7,1.1,51.5,12.8,-2.7
Alexander Sørloth,0.095,0.087,0.007,5.26,1995,27.0,"La Liga, UEL",Villarreal,Norway,ST,,11.0,6.2,34.3,21.6,0.4,0.5,0.3,61.2,14.7,0.0
Alexandre Lacazette,0.01,0.017,-0.008,3.37,1991,32.0,Ligue 1,Lyon,France,ST,,9.2,6.0,29.9,23.4,0.6,0.8,1.3,42.0,14.4,0.0
Alexandre Miguel Barros Soares,-0.022,-0.016,-0.006,0.31,1991,32.0,Primeira Liga,Estoril,Portugal,CM,DM,9.0,8.4,24.6,-1.2,1.1,1.3,0.9,46.0,14.7,0.0
Alexandre Oukidja,-0.049,-0.034,-0.015,3.02,1988,35.0,Ligue 1,Metz,Algeria,GK,,3.6,3.4,38.9,-1.2,0.4,0.4,0.3,59.1,14.4,5.5
Alexandre Penetra,-0.077,-0.027,-0.051,1.4,2001,21.0,Eredivisie,AZ Alkmaar,Portugal,CB,RB,5.4,7.0,15.4,-6.0,1.2,0.7,0.7,47.1,11.4,0.0
Alexandre Pinto,-0.017,-0.018,0.001,1.33,1998,25.0,Primeira Liga,Gil Vicente FC,Portugal,RB,,7.5,8.7,24.3,-2.7,1.3,1.4,1.4,59.1,14.6,0.0
Alexandros Paschalakis,-0.017,-0.011,-0.006,0.0,1989,34.0,UEL,Olympiacos,Greece,GK,,6.5,6.4,28.1,-1.2,0.7,0.8,0.8,50.0,14.1,6.5
Alexis Antunes,-0.019,-0.015,-0.004,0.0,2000,23.0,UEL,Servette FC,Switzerland,LM,,9.0,8.2,24.1,-2.7,1.2,1.5,0.9,45.5,14.7,0.0
Alexis Blin,-0.038,-0.014,-0.024,1.8,1996,26.0,Serie A,Lecce,France,CM,"CB, DM, LM, RM",7.1,8.2,20.7,-5.5,1.4,1.2,0.6,42.4,11.7,0.0
Alexis Claude-Maurice,-0.005,-0.002,-0.003,0.68,1998,25.0,Ligue 1,Nice,France,CM,"RM, LM",9.2,9.4,24.2,-4.6,1.0,1.2,1.9,50.0,16.2,0.0
Alexis De Sart,-0.025,-0.01,-0.015,0.58,1996,26.0,Belgian Pro League,RWD Molenbeek,Belgium,CM,,10.7,9.2,25.4,-4.1,0.9,1.4,0.8,51.2,15.2,0.0
Alexis Flips,-0.029,-0.025,-0.004,0.44,2000,23.0,Belgian Pro League,Anderlecht,France,RW,LM,10.3,9.5,25.8,-3.6,0.9,1.4,4.0,40.5,17.0,0.0
Alexis Mac Allister,0.124,0.075,0.049,6.04,1998,24.0,"Premier League, UEL",Liverpool,Argentina,CM,"LM, RM",9.7,10.2,17.7,2.6,1.4,1.8,1.2,50.0,15.7,0.0
Alexis Méndez,-0.02,-0.011,-0.009,0.46,2000,22.0,Primeira Liga,Vizela,United States,RW,"DM, RM, CM",11.6,10.4,23.8,-2.7,0.9,1.3,2.6,40.1,15.8,0.0
Alexis Saelemaekers,0.01,0.002,0.009,2.77,1999,24.0,Serie A,Bologna,Belgium,LW,"RW, LM",11.9,10.5,27.8,1.6,0.9,1.3,3.4,51.2,19.6,0.0
Alexis Sánchez,0.116,0.113,0.004,1.73,1988,34.0,"UCL, Serie A",Inter Milan,Chile,ST,CM,10.7,9.9,29.8,-2.9,0.7,1.2,1.7,41.8,18.4,0.0
Alexsandro Ribeiro,0.037,0.002,0.036,3.7,1999,23.0,Ligue 1,Lille,Brazil,CB,LM,4.2,7.0,14.6,-7.7,1.5,1.2,0.3,58.7,11.8,0.0
Aleš Mandous,0.042,0.006,0.036,0.0,1992,31.0,UEL,Slavia Prague,Czechia,GK,,6.4,6.0,19.6,-1.2,0.7,0.8,0.8,50.0,10.9,-0.9
Alfie Doughty,0.044,0.031,0.013,5.04,1999,23.0,Premier League,Luton Town,England,WB,"LB, LM",10.0,11.4,32.8,-2.5,1.2,1.5,5.4,58.5,20.7,0.0
Alfie Gilchrist,0.025,0.027,-0.002,0.33,2003,19.0,Premier League,Chelsea,England,RB,,7.7,8.3,22.9,2.8,0.9,1.0,1.0,48.7,14.1,0.0
Alfons Sampsted,-0.051,-0.041,-0.009,1.54,1998,25.0,Eredivisie,Twente,Iceland,RB,,6.7,8.2,20.8,-3.6,1.7,1.3,1.3,48.4,14.1,0.0
Alfonso Espino,-0.019,-0.002,-0.017,3.12,1992,31.0,La Liga,Rayo Vallecano,Uruguay,LB,,9.0,10.4,26.2,-6.0,1.6,1.8,0.7,42.2,16.4,0.0
Alfonso Pedraza,0.017,0.029,-0.012,1.69,1996,27.0,"La Liga, UEL",Villarreal,Spain,LB,,10.3,10.3,24.0,1.8,1.3,1.2,0.7,44.7,15.8,0.0
Alfonso Trezza,-0.044,-0.045,0.001,0.88,1999,24.0,Primeira Liga,Arouca,Uruguay,RW,"RB, LW, RM",10.4,9.1,27.6,-8.6,0.9,1.5,0.9,33.4,16.0,0.0
Alfred Duncan,0.025,0.016,0.009,2.98,1993,30.0,Serie A,Fiorentina,Ghana,DM,CM,9.9,10.9,25.4,2.7,0.9,1.3,1.9,50.0,16.5,0.0
Alfreð Finnbogason,-0.051,-0.038,-0.013,1.12,1989,34.0,Belgian Pro League,Eupen,Iceland,ST,"RW, CM, WB",11.9,8.4,28.9,-10.2,0.6,0.6,0.6,43.3,14.5,0.0
Alhassan Yusuf,-0.035,-0.028,-0.007,1.23,2000,23.0,"UCL, Belgian Pro League",Antwerp,Nigeria,DM,"LM, RM, CM",8.2,9.8,21.6,-0.2,1.2,1.7,0.7,49.5,13.9,0.0
Ali Alipour,-0.013,-0.016,0.002,1.03,1995,27.0,Primeira Liga,Gil Vicente FC,Iran,ST,,8.4,7.2,27.9,-5.2,0.6,0.9,0.7,41.2,13.3,0.0
Ali Mohamed,-0.019,-0.009,-0.011,0.0,1995,27.0,UEL,Maccabi Haifa,Niger,CM,DM,10.2,10.6,22.1,-1.2,1.3,1.4,1.0,50.0,14.3,0.0
Alidu Seidu,-0.045,-0.034,-0.011,1.8,2000,23.0,"UEL, Ligue 1","Clermont Foot, Rennes",Ghana,RB,"LB, CB",6.5,8.0,21.0,-2.7,1.9,1.8,0.8,55.6,14.5,0.0
Alieu Fadera,0.057,0.053,0.004,1.75,2001,21.0,Belgian Pro League,Genk,Gambia,LW,"AM, CB, ST, WB",15.2,8.5,27.9,1.2,0.8,1.4,0.6,49.0,18.0,0.0
Alireza Jahanbakhsh,0.023,0.023,-0.0,0.71,1993,29.0,"UCL, Eredivisie",Feyenoord,Iran,RW,"LW, LM, CM",12.9,10.4,26.1,-3.9,1.1,1.7,2.1,58.8,19.4,0.0
Alisson,0.047,0.021,0.027,4.4,1992,30.0,"Premier League, UEL",Liverpool,Brazil,GK,,2.8,2.4,17.8,-1.2,0.3,0.4,0.5,52.6,8.6,-2.4
Alistair Johnston,-0.022,-0.017,-0.005,0.0,1998,24.0,UCL,Celtic,Canada,RB,,8.3,10.4,21.4,-1.7,0.9,1.3,0.8,55.8,14.5,0.0
Allahyar Sayyadmanesh,-0.043,-0.019,-0.024,0.41,2001,22.0,Belgian Pro League,Westerlo,Iran,LW,"RW, RM",10.2,9.6,27.2,-7.3,1.0,1.1,0.9,61.1,15.5,0.0
Almeida,-0.055,-0.02,-0.034,0.47,2000,23.0,Primeira Liga,Estrela,Brazil,CB,,7.8,8.0,22.9,-1.2,0.9,1.1,0.8,51.9,13.5,0.0
Almoatasem Al Musrati,0.033,0.04,-0.006,1.31,1996,27.0,"UCL, Primeira Liga",Braga,Libya,DM,"CB, LM, CM",8.9,11.6,17.7,-2.5,1.6,1.6,0.6,55.7,14.6,0.0
Alois Oroz,-0.077,-0.054,-0.022,1.51,2000,22.0,Eredivisie,Vitesse,Croatia,CB,"LB, RB",5.7,7.3,21.0,-1.1,1.4,1.2,0.8,54.0,12.8,0.0
Aloísio Souza Genézio,-0.045,-0.035,-0.01,1.56,1996,27.0,Primeira Liga,Estrela,Brazil,CM,,9.6,9.8,23.1,-4.1,1.4,1.8,0.5,55.2,13.2,0.0
Alphonse Areola,-0.011,-0.005,-0.006,3.51,1993,30.0,"Premier League, UEL",West Ham,France,GK,,3.0,3.0,30.1,-1.2,0.3,0.4,0.7,57.9,11.5,-2.9
Alphonso Davies,0.094,0.036,0.059,4.33,2000,22.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,,8.3,10.0,18.6,1.3,1.2,1.3,0.5,53.3,15.9,0.0
Amad Diallo,0.028,0.025,0.003,0.62,2002,21.0,Premier League,Manchester United,Côte d'Ivoire,RW,AM,8.1,7.9,24.7,-1.7,0.8,1.1,0.9,44.5,13.4,0.0
Amadou Dante,-0.02,-0.011,-0.009,0.0,2000,22.0,UEL,Sturm Graz,Mali,LB,,7.9,9.0,25.5,-1.2,1.5,1.3,0.9,51.5,15.2,0.0
Amadou Diawara,-0.051,-0.028,-0.022,0.59,1997,26.0,Belgian Pro League,Anderlecht,Guinea,CM,"LM, RM",8.0,8.6,21.1,-1.7,1.4,1.2,0.8,55.0,12.9,0.0
Amadou Haidara,0.068,0.049,0.02,2.91,1998,25.0,"Bundesliga, UCL",RB Leipzig,Mali,DM,CM,8.5,9.2,19.6,3.2,1.3,1.5,0.4,56.8,13.0,0.0
Amadou Keita,-0.04,-0.05,0.009,1.46,2001,21.0,Belgian Pro League,Eupen,Guinea,CM,"AM, RW, LM, RM",12.0,11.4,24.8,-3.5,1.3,2.0,0.6,39.5,15.1,0.0
Amadou Koné,-0.012,-0.012,-0.0,0.62,2005,18.0,Ligue 1,Reims,Mali,CM,DM,7.4,8.7,25.4,-2.2,0.9,1.2,0.8,50.0,14.4,0.0
Amadou Onana,0.048,0.013,0.035,3.67,2001,21.0,Premier League,Everton,Belgium,CM,DM,10.7,10.9,19.5,-0.2,0.9,1.7,0.5,65.6,14.0,0.0
Amar Dedić,-0.013,-0.019,0.006,0.0,2002,20.0,UCL,RB Salzburg,Bosnia and Herzegovina,RB,LB,8.2,9.4,23.0,-2.2,1.0,1.0,1.1,51.3,14.3,0.0
Amari'i Bell,-0.046,0.0,-0.046,1.78,1994,29.0,Premier League,Luton Town,Jamaica,CB,WB,8.0,10.6,22.1,-2.7,1.6,2.0,0.5,48.7,14.2,0.0
Amath,0.023,0.021,0.003,0.62,1996,27.0,La Liga,Mallorca,Senegal,ST,"LW, LM, RM, CM",12.3,10.5,27.4,-8.6,1.0,1.4,0.9,51.2,17.4,0.0
Ameen Al-Dakhil,0.045,0.028,0.018,1.83,2002,21.0,Premier League,Burnley,Belgium,CB,"LB, RB",6.9,8.2,19.3,-2.5,1.3,1.0,0.6,43.5,13.3,0.0
Amin Sarr,-0.005,-0.011,0.006,0.65,2001,22.0,Bundesliga,"Lyon, Wolfsburg",Sweden,ST,"AM, LW",8.6,8.0,26.3,-5.5,0.9,1.0,0.8,50.8,15.5,0.0
Amine Adli,0.104,0.086,0.018,1.96,2000,23.0,"Bundesliga, UEL",Bayer Leverkusen,Morocco,AM,"LW, ST, LM, WB",11.1,7.5,25.2,-7.9,0.8,1.0,0.6,52.8,16.9,0.0
Amine Boutrah,-0.087,-0.074,-0.014,1.31,2000,22.0,Eredivisie,Vitesse,France,LW,"RW, ST, LM",13.1,11.8,26.1,-0.6,0.9,0.8,0.5,34.6,16.1,0.0
Amine Gouiri,0.089,0.083,0.006,4.28,2000,23.0,"UEL, Ligue 1",Rennes,Algeria,ST,"AM, RW, LW, LM, RM",13.0,9.4,24.8,-0.9,0.7,0.8,1.0,47.8,16.4,0.0
Amine Harit,0.03,0.012,0.018,2.93,1997,26.0,"UEL, Ligue 1",Marseille,Morocco,CM,"AM, RW, LW, ST, RM, LM",15.1,13.9,22.6,-15.8,0.8,1.0,1.4,41.8,16.9,0.0
Amine Oudrhiri,-0.053,-0.047,-0.006,2.2,1992,30.0,Primeira Liga,Rio Ave,Morocco,CM,,7.9,10.0,16.3,2.3,1.4,1.2,0.6,51.9,10.7,0.0
Amine Salama,-0.009,-0.01,0.001,0.42,2000,23.0,Ligue 1,Reims,France,ST,"RW, LW",9.4,8.6,26.2,-4.6,0.9,0.9,0.9,51.4,15.1,0.0
Amine Talal,-0.082,-0.038,-0.044,0.0,1996,27.0,UEL,Sheriff Tiraspol,Morocco,CM,,10.6,9.6,23.4,-2.2,1.4,1.3,2.0,47.8,14.9,0.0
Amir Richardson,-0.021,-0.009,-0.012,1.65,2002,21.0,Ligue 1,Reims,Morocco,CM,"AM, DM, LM, RM",9.0,9.7,22.5,5.4,1.1,1.4,0.6,55.6,14.7,0.0
Amir Rrahmani,0.122,0.03,0.092,6.01,1994,29.0,"UCL, Serie A",Napoli,Kosovo,CB,,5.2,7.3,13.7,2.1,1.2,1.2,0.3,62.3,11.7,0.0
Amor Layouni,-0.007,-0.003,-0.004,0.0,1992,30.0,UEL,Häcken,Tunisia,RW,LW,10.3,8.8,24.6,-3.6,1.0,1.3,0.9,45.0,14.4,0.0
Amos Pieper,-0.005,0.003,-0.008,0.8,1998,25.0,Bundesliga,Werder Bremen,Germany,CB,,7.7,8.8,23.0,-3.6,1.3,1.5,0.8,58.3,14.8,0.0
Anan Khalaili,-0.019,-0.013,-0.006,0.0,2004,18.0,UEL,Maccabi Haifa,Israel,RW,,9.8,9.1,25.3,-5.0,1.2,1.0,0.9,50.0,14.8,0.0
Anas Ouahim,-0.073,-0.065,-0.008,1.01,1997,25.0,Eredivisie,Heracles Almelo,Germany,AM,"DM, ST, LM, CM",11.0,9.4,26.2,1.2,1.0,1.5,0.8,40.0,15.8,0.0
Anas Tahiri,-0.052,-0.04,-0.011,1.15,1995,28.0,Eredivisie,Heerenveen,Belgium,DM,"AM, LM",12.0,12.1,17.2,-3.6,0.7,0.9,0.8,44.5,13.1,0.0
Anass Salah-Eddine,-0.037,-0.041,0.004,0.35,2002,21.0,Eredivisie,"Twente, Ajax",Netherlands,LB,DM,11.8,10.8,21.8,-1.7,0.9,1.6,0.9,46.0,15.6,0.0
Anastasios Douvikas,0.019,0.028,-0.009,1.67,1999,23.0,La Liga,"Utrecht, Celta Vigo",Greece,ST,"RW, RM",8.9,6.8,31.1,1.5,0.6,1.0,0.6,52.9,15.4,0.0
Anatolii Trubin,0.003,-0.031,0.034,3.56,2001,21.0,"Primeira Liga, UEL",Benfica,Ukraine,GK,,1.9,1.8,18.9,-1.2,0.2,0.3,0.3,62.8,6.3,-12.2
Ander Barrenetxea,0.025,0.015,0.011,2.26,2001,21.0,"La Liga, UCL",Real Sociedad,Spain,LW,"LM, RM",13.0,10.5,32.9,4.5,0.6,1.4,0.6,42.7,18.7,0.0
Ander Guevara,0.001,-0.036,0.037,4.08,1997,26.0,La Liga,Deportivo Alavés,Spain,DM,"AM, CM",9.5,13.1,25.5,0.3,0.7,1.3,0.8,49.6,15.7,0.0
Ander Herrera,0.019,0.023,-0.004,1.57,1989,33.0,La Liga,Athletic Bilbao,Spain,DM,,10.0,11.7,20.2,-3.6,1.3,2.2,0.6,41.3,14.0,0.0
Anders Dreyer,0.087,0.086,0.002,4.58,1998,25.0,Belgian Pro League,Anderlecht,Denmark,RW,RM,15.7,11.1,28.3,13.1,0.6,0.6,2.1,47.8,17.4,0.0
Anders Hagelskjær,-0.007,-0.011,0.004,0.0,1997,26.0,UEL,Molde,Denmark,CB,,7.6,7.9,22.9,-1.2,1.0,1.2,1.2,53.7,14.3,0.0
Anderson Jesus,-0.053,-0.026,-0.028,2.47,1995,28.0,Primeira Liga,Vizela,Brazil,CB,,4.4,6.0,16.4,-4.6,1.0,1.2,0.3,58.5,9.4,0.0
Andi Zeqiri,0.015,0.02,-0.005,1.03,1999,24.0,Belgian Pro League,Genk,Switzerland,ST,"LB, AM, LW",10.3,6.8,26.1,-4.1,0.7,0.8,1.2,35.9,14.5,0.0
Andoni Gorosabel,0.011,-0.029,0.039,4.18,1996,26.0,La Liga,Deportivo Alavés,Spain,RB,"RW, RM",8.5,10.4,23.0,0.3,1.1,1.6,0.8,36.1,14.3,0.0
Andre Brooks,-0.021,-0.021,0.0,1.14,2003,19.0,Premier League,Sheffield United,England,CM,"AM, WB",7.1,8.4,26.7,-2.2,1.3,1.3,0.7,48.2,13.5,0.0
Andre-Frank Zambo Anguissa,0.083,0.046,0.037,5.61,1995,27.0,"UCL, Serie A",Napoli,Cameroon,CM,"DM, RM",9.6,9.5,18.9,-12.9,1.2,1.4,0.3,48.9,14.8,0.0
Andrea Belotti,0.036,0.035,0.001,2.68,1993,29.0,"Serie A, UEL","Roma, Fiorentina",Italy,ST,CM,11.5,6.6,29.2,0.6,0.6,1.0,0.4,45.7,16.6,0.0
Andrea Cambiaso,0.09,0.065,0.025,4.91,2000,23.0,Serie A,Juventus,Italy,WB,"RW, LW, CM",10.3,9.4,22.5,-1.1,0.8,1.4,0.6,46.6,15.5,0.0
Andrea Carboni,0.043,0.02,0.023,2.54,2001,22.0,Serie A,Monza,Italy,CB,LB,7.1,7.9,17.6,-2.1,1.4,1.8,0.5,52.9,14.4,0.0
Andrea Colpani,0.028,0.033,-0.006,4.25,1999,24.0,Serie A,Monza,Italy,AM,RW,13.7,11.8,28.4,14.4,0.9,1.0,3.4,38.4,18.6,0.0
Andrea Consigli,-0.039,-0.009,-0.03,3.43,1987,36.0,Serie A,Sassuolo,Italy,GK,,2.7,2.6,29.6,-1.2,0.4,0.4,0.4,57.9,12.6,12.2
Andrea Petagna,-0.014,-0.012,-0.003,1.28,1995,28.0,Serie A,Cagliari,Italy,ST,,11.8,7.4,28.3,-3.9,0.6,0.8,0.6,47.7,16.2,0.0
Andrea Pinamonti,-0.032,-0.041,0.009,3.52,1999,24.0,Serie A,Sassuolo,Italy,ST,,8.4,5.0,32.0,10.3,0.4,0.7,0.3,35.7,14.5,0.0
Andreas Christensen,0.086,0.023,0.063,4.05,1996,27.0,"La Liga, UCL",Barcelona,Denmark,CB,"DM, CM",5.7,8.5,11.2,0.8,1.2,1.0,0.3,61.7,9.4,0.0
Andreas Hanche-Olsen,0.011,-0.009,0.021,1.45,1997,26.0,Bundesliga,Mainz 05,Norway,CB,,5.6,6.7,24.4,0.3,0.8,1.1,0.6,55.9,12.5,0.0
Andreas Müller,-0.019,-0.01,-0.008,0.44,2000,23.0,Bundesliga,Darmstadt 98,Germany,CM,DM,8.0,8.8,24.2,-1.7,1.1,1.7,0.9,52.8,14.7,0.0
Andreas Ntoi,-0.006,0.002,-0.008,0.0,2003,20.0,UEL,Olympiacos,Greece,CB,,8.1,8.8,20.2,-1.2,1.0,1.0,0.9,52.8,13.3,0.0
Andreas Pereira,0.074,0.064,0.01,5.07,1996,27.0,Premier League,Fulham,Brazil,AM,LM,12.8,10.5,31.3,-6.8,0.5,0.7,7.2,37.7,21.0,0.0
Andreas Skov Olsen,0.074,0.062,0.012,4.13,1999,23.0,Belgian Pro League,Club Brugge,Denmark,RW,RM,16.3,12.4,28.1,9.8,0.8,1.1,1.8,43.4,18.2,0.0
Andreas Ulmer,-0.001,-0.001,-0.0,0.0,1985,37.0,UCL,RB Salzburg,Austria,LB,,9.4,8.4,22.9,-1.7,0.9,1.3,1.0,48.6,14.2,0.0
Andrei Ratiu,-0.001,0.006,-0.008,0.87,1998,25.0,La Liga,Rayo Vallecano,Romania,RB,"RM, WB",7.1,9.4,27.1,-2.2,0.7,1.0,0.7,48.9,14.1,0.0
Andrej Kramarić,0.089,0.079,0.009,4.54,1991,32.0,Bundesliga,Hoffenheim,Croatia,CM,"AM, ST",13.9,11.6,25.6,1.4,0.6,0.4,6.7,47.1,17.1,0.0
Andres Dumitrescu,0.001,-0.001,0.002,0.0,2001,22.0,UEL,Slavia Prague,Romania,WB,,9.0,8.9,24.9,-2.2,1.1,1.0,0.9,50.0,15.6,0.0
Andrew,-0.031,-0.017,-0.014,3.33,2001,22.0,Primeira Liga,Gil Vicente FC,Brazil,GK,,3.4,2.9,25.1,-1.2,0.3,0.3,0.3,61.0,9.9,-0.0
Andrew Hjulsager,-0.023,-0.028,0.004,0.86,1995,28.0,Belgian Pro League,Gent,Denmark,AM,"RW, WB",13.1,11.8,27.3,-7.3,0.8,1.5,1.5,46.2,16.8,0.0
Andrew Omobamidele,-0.018,0.007,-0.025,0.97,2002,21.0,Premier League,Nottingham Forest,Ireland,CB,,7.0,6.6,18.9,-1.7,1.5,0.9,0.7,47.9,11.6,0.0
Andrew Robertson,0.129,0.084,0.045,4.0,1994,29.0,"Premier League, UEL",Liverpool,Scotland,LB,,7.4,11.8,21.3,-2.5,0.7,1.3,5.3,50.0,17.5,0.0
Andrey Santos,0.025,0.022,0.003,1.32,2004,19.0,Ligue 1,"Strasbourg, Nottingham Forest",Brazil,CM,,8.9,9.9,23.9,-3.2,0.9,1.5,0.7,54.8,14.4,0.0
Andries Noppert,-0.081,-0.036,-0.045,1.52,1994,29.0,Eredivisie,Heerenveen,Netherlands,GK,,3.6,3.4,24.2,-1.2,0.4,0.4,0.5,56.8,10.3,1.9
Andriy Lunin,0.086,0.007,0.079,3.86,1999,24.0,"La Liga, UCL",Real Madrid,Ukraine,GK,,2.4,2.3,19.5,-1.2,0.3,0.4,0.5,61.9,8.0,-9.2
Andros Townsend,0.01,0.007,0.003,1.77,1991,32.0,Premier League,Luton Town,England,AM,"RW, ST, RM",11.2,10.7,28.6,-2.1,0.8,1.3,2.0,38.2,16.9,0.0
András Schäfer,-0.035,-0.027,-0.008,1.36,1999,24.0,Bundesliga,Union Berlin,Hungary,CM,"AM, ST, LM, WB",10.4,11.6,27.9,-1.1,1.3,1.3,1.2,48.4,16.6,0.0
André André,-0.004,-0.001,-0.003,0.89,1989,33.0,Primeira Liga,Vitória,Portugal,CM,"CB, LM",10.1,11.3,21.1,-3.2,0.9,1.0,0.7,48.8,14.9,0.0
André Ayew,-0.028,-0.02,-0.007,1.3,1989,33.0,Ligue 1,Le Havre,Ghana,ST,"AM, LW, CM",9.0,7.3,27.9,3.5,0.6,1.0,0.8,47.7,14.3,0.0
André Castro,-0.013,-0.01,-0.003,0.75,1988,35.0,"UCL, Primeira Liga","Braga, Moreirense",Portugal,DM,"RM, CM",9.7,8.9,22.7,7.8,1.1,1.4,1.0,51.7,15.4,0.0
André Ferreira,0.021,0.008,0.013,2.07,1996,27.0,La Liga,Granada,Portugal,GK,,5.0,5.0,24.6,-1.2,0.5,0.6,0.5,57.5,11.9,0.4
André Franco,0.021,0.029,-0.008,0.68,1998,25.0,"UCL, Primeira Liga",Porto,Portugal,CM,"LB, AM, RW, DM, ST, RM",11.1,9.4,22.0,-7.7,1.0,1.3,2.3,48.8,15.3,0.0
André Geraldes,-0.048,-0.033,-0.014,0.62,1991,32.0,Primeira Liga,Casa Pia,Portugal,RM,"CB, RB, WB",7.9,8.3,25.1,-1.7,0.8,1.0,1.3,46.4,14.6,0.0
André Gomes,0.005,0.004,0.0,0.72,1993,30.0,Premier League,Everton,Portugal,CM,ST,10.8,11.0,24.6,2.3,0.9,1.1,1.4,41.5,16.2,0.0
André Horta,0.007,0.014,-0.007,0.79,1996,26.0,"UCL, Primeira Liga",Braga,Portugal,DM,"LB, AM, LW, RM, CM",12.2,13.9,19.9,6.2,0.7,1.5,2.1,48.5,16.9,0.0
André Inácio,-0.012,-0.009,-0.003,1.56,2002,21.0,Primeira Liga,Estrela,Brazil,ST,"AM, RW, CB, LW, RM",11.3,10.1,30.0,-8.3,0.7,1.0,0.8,51.5,16.8,0.0
André Lacximicant,-0.012,-0.009,-0.003,0.28,2001,22.0,Primeira Liga,Casa Pia,Portugal,ST,RW,8.5,8.8,25.0,2.8,0.8,1.1,1.0,38.9,14.7,0.0
André Luis,-0.011,-0.019,0.008,1.73,1994,29.0,Primeira Liga,Moreirense,Brazil,ST,,11.5,7.8,30.0,9.2,0.7,0.8,0.7,53.9,15.4,0.0
André Onana,0.022,0.009,0.013,5.32,1996,27.0,"Premier League, UCL",Manchester United,Cameroon,GK,,2.5,2.3,27.6,-1.2,0.3,0.3,0.3,61.7,11.8,-1.7
André Pereira,-0.029,-0.027,-0.001,0.68,1995,28.0,Primeira Liga,Rio Ave,Portugal,RW,ST,11.0,8.3,26.2,-1.1,0.8,1.2,0.7,47.6,15.5,0.0
André Ramalho,0.045,-0.005,0.05,4.09,1992,31.0,"UCL, Eredivisie",PSV,Brazil,CB,,5.8,9.9,13.0,1.2,1.2,1.3,0.4,59.7,12.0,0.0
André Silva,0.0,0.001,-0.001,2.28,1995,27.0,"La Liga, UCL",Real Sociedad,Portugal,ST,LW,8.1,6.4,27.3,-4.4,0.6,0.9,0.9,46.9,13.5,0.0
André Silva,0.015,0.02,-0.005,1.09,1997,26.0,Primeira Liga,Vitória,Brazil,ST,,11.1,7.6,27.9,15.5,0.6,0.8,0.4,35.6,14.6,0.0
Andrés Andrade Cedeño,-0.037,-0.009,-0.028,0.0,1998,24.0,UEL,LASK,Panama,CB,,7.5,7.9,23.2,-1.7,1.3,1.4,0.8,52.2,13.3,0.0
