Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Richarlison,-0.012,-0.006,-0.006,3.67,1997,20.0,Premier League,Watford,Brazil,LW,"AM, RW, ST, LM",16.0,10.7,36.3,-17.2,0.9,1.4,0.6,43.8,19.0,0.0
Richmond Boakye,0.002,0.003,-0.001,0.0,1993,24.0,UEL,Red Star,Ghana,ST,,12.2,8.2,26.6,-5.0,1.0,0.9,1.1,38.1,13.8,0.0
Rick van Drongelen,-0.042,-0.012,-0.03,1.54,1998,18.0,Bundesliga,Hamburger SV,Netherlands,CB,LB,6.3,7.9,25.0,-2.5,1.3,1.5,0.7,46.7,12.4,0.0
Ricky Álvarez,0.009,0.009,-0.001,0.39,1988,29.0,Serie A,Sampdoria,Argentina,AM,ST,10.9,9.4,25.0,3.3,1.1,1.1,2.1,48.1,15.0,0.0
Ridgeciano Haps,-0.059,-0.023,-0.036,0.0,1993,24.0,UCL,Feyenoord,Suriname,LB,,8.3,9.8,22.5,0.4,1.7,1.4,0.9,50.0,13.1,0.0
Ridle Baku,0.016,0.014,0.002,0.35,1998,19.0,Bundesliga,Mainz 05,Germany,LM,,10.7,9.2,24.3,5.6,1.2,1.2,1.0,46.7,13.4,0.0
Riechedly Bazoer,-0.019,-0.016,-0.003,0.74,1996,20.0,Bundesliga,Wolfsburg,Netherlands,DM,CM,8.7,7.9,21.9,-1.1,1.3,1.2,0.8,43.0,12.2,0.0
Ritchie De Laet,-0.039,-0.027,-0.011,1.15,1988,28.0,Belgian Pro League,Antwerp,Belgium,RB,CB,6.7,7.6,24.2,-0.6,1.0,1.0,1.2,59.4,9.9,0.0
Riyad Mahrez,0.087,0.078,0.009,6.04,1991,26.0,Premier League,Leicester City,Algeria,RW,"RM, ST",18.6,15.5,30.7,21.0,0.8,1.0,4.9,39.9,19.0,0.0
Riza Durmisi,0.03,0.044,-0.014,3.35,1994,23.0,La Liga,Real Betis,Denmark,LB,WB,10.3,9.5,21.3,0.8,0.9,1.1,1.0,41.8,12.3,0.0
Rob Elliot,0.04,0.023,0.017,2.43,1986,31.0,Premier League,Newcastle United,Ireland,GK,,4.6,4.7,30.8,0.4,0.6,0.5,0.8,54.5,12.4,1.9
Rob Holding,0.03,0.038,-0.008,1.32,1995,21.0,"Premier League, UEL",Arsenal,England,CB,,5.1,8.4,16.9,-1.5,1.8,1.3,0.6,55.0,11.2,0.0
Rob Schoofs,-0.021,-0.025,0.003,2.08,1994,23.0,Belgian Pro League,Mechelen,Belgium,DM,"AM, RM, CM",14.3,14.0,26.5,1.3,1.2,1.1,4.2,43.7,17.2,0.0
Robbie Brady,-0.029,-0.022,-0.007,1.49,1992,25.0,Premier League,Burnley,Ireland,LM,RM,11.9,11.5,31.4,-0.6,0.9,1.5,7.4,47.5,17.7,0.0
Rober,-0.04,-0.006,-0.034,2.06,1995,22.0,La Liga,Levante,Spain,CB,"LB, DM, CM",5.9,6.4,19.7,-1.6,1.8,1.2,0.5,44.9,9.1,0.0
Robert Bauer,-0.014,-0.017,0.003,1.22,1995,22.0,Bundesliga,Werder Bremen,Germany,CB,"RW, RB, ST",7.4,8.6,24.2,0.4,1.7,1.9,1.2,46.7,13.2,0.0
Robert Berić,0.018,0.021,-0.003,1.84,1991,26.0,Ligue 1,"Anderlecht, Saint-Étienne",Slovenia,ST,,9.1,5.8,26.2,3.9,0.8,0.8,0.6,38.6,11.3,0.0
Robert Lewandowski,0.173,0.166,0.007,5.86,1988,28.0,"Bundesliga, UCL",Bayern Munich,Poland,ST,,11.3,5.9,28.0,-6.2,0.5,0.6,1.5,46.2,15.5,0.0
Robert Žulj,-0.006,-0.004,-0.001,0.28,1992,25.0,"Bundesliga, UEL",Hoffenheim,Austria,ST,"RW, CB, RM, CM",9.4,8.5,25.0,-3.5,1.0,1.2,0.9,47.4,14.2,0.0
Roberto,0.026,0.002,0.024,4.86,1986,31.0,La Liga,Málaga,Spain,GK,,3.2,3.2,36.1,-0.1,0.4,0.3,0.5,61.3,11.6,-4.9
Roberto Firmino,0.185,0.178,0.008,7.71,1991,25.0,"Premier League, UCL",Liverpool,Brazil,ST,"AM, LW",16.6,9.0,31.0,17.5,0.7,1.6,0.4,29.0,17.8,0.0
Roberto Gagliardini,0.033,0.008,0.025,3.25,1994,23.0,Serie A,Inter Milan,Italy,DM,CM,7.6,9.9,18.7,-6.6,1.9,1.9,0.4,62.4,13.2,0.0
Roberto Inglese,0.013,0.009,0.004,4.14,1991,25.0,Serie A,Chievo Verona,Italy,ST,,12.5,6.9,34.2,13.8,0.6,0.9,0.4,47.8,14.2,0.0
Roberto Lago,-0.03,-0.004,-0.026,0.0,1985,31.0,UCL,APOEL,Spain,LB,,10.3,9.4,23.8,-0.1,1.5,1.4,0.9,46.6,13.2,0.0
Roberto Pereyra,0.045,0.047,-0.002,2.81,1991,26.0,Premier League,Watford,Argentina,AM,"RW, LW, LM, CM",14.0,11.8,25.9,7.6,0.8,0.8,2.2,38.1,15.1,0.0
Roberto Rosales,-0.035,-0.031,-0.004,3.5,1988,28.0,La Liga,Málaga,Venezuela,RB,RM,10.8,11.9,27.4,2.3,1.6,1.8,3.8,50.7,16.4,0.0
Roberto Soriano,-0.019,-0.011,-0.008,1.42,1991,26.0,"La Liga, UEL",Villarreal,Italy,CM,"AM, LW, ST, LM, RM",10.7,10.7,24.7,-7.9,0.8,1.5,0.7,42.4,14.7,0.0
Robin Gosens,0.027,0.012,0.015,2.3,1994,23.0,"Serie A, UEL",Atalanta,Germany,WB,"LB, LW, LM",9.4,10.1,21.8,1.7,1.3,2.1,0.8,52.4,12.6,0.0
Robin Knoche,0.022,0.009,0.013,3.28,1992,25.0,Bundesliga,Wolfsburg,Germany,CB,,5.9,8.8,16.9,0.8,1.3,1.2,0.4,60.2,10.8,0.0
Robin Koch,-0.0,-0.004,0.004,2.66,1996,21.0,Bundesliga,Freiburg,Germany,CM,"CB, DM",6.3,7.0,22.0,5.6,1.7,1.3,0.5,55.7,12.1,0.0
Robin Olsen,0.002,0.002,-0.0,0.0,1990,27.0,UEL,FC Copenhagen,Sweden,GK,,6.5,6.2,25.0,0.4,0.9,0.8,0.8,50.0,11.5,2.4
Robin Quaison,0.038,0.034,0.004,2.37,1993,23.0,Bundesliga,Mainz 05,Sweden,ST,"AM, RW",11.5,7.5,29.1,-3.3,0.9,1.1,0.6,33.2,13.3,0.0
Robin Söder,-0.024,-0.019,-0.005,2.85,1991,26.0,Belgian Pro League,Lokeren,Sweden,ST,"AM, RW, LW, LM, CM",9.4,7.3,28.9,6.7,0.5,0.5,0.4,36.6,11.5,0.0
Robin Zentner,-0.018,0.005,-0.023,1.68,1994,22.0,Bundesliga,Mainz 05,Germany,GK,,5.0,4.8,28.5,0.4,0.6,0.6,0.8,52.2,11.8,6.8
Rocky Bushiri,-0.048,-0.027,-0.022,0.64,1999,17.0,Belgian Pro League,Oostende,Belgium,CB,,6.2,6.6,22.3,0.4,1.0,1.0,0.7,47.9,9.2,0.0
Rodri,0.058,0.017,0.041,5.89,1996,21.0,"La Liga, UEL",Villarreal,Spain,DM,CM,9.6,10.6,12.9,-2.4,1.5,2.0,0.6,67.7,10.7,0.0
Rodrigo,0.085,0.081,0.004,0.05,1991,26.0,La Liga,Valencia,Spain,ST,LM,14.9,11.2,29.6,6.9,0.8,0.7,0.6,45.0,15.2,0.0
Rodrigo Battaglia,-0.015,-0.009,-0.005,0.0,1991,26.0,UCL,Sporting CP,Argentina,DM,"RB, RM, CM",8.1,9.7,19.7,2.3,1.2,1.7,0.6,56.4,12.0,0.0
Rodrigo Bentancur,0.037,0.024,0.013,0.98,1997,20.0,"UCL, Serie A",Juventus,Uruguay,DM,"RW, RM, CM",11.6,9.5,17.7,-1.1,1.3,1.5,0.7,57.5,13.4,0.0
Rodrigo De Paul,-0.034,-0.042,0.007,2.63,1994,23.0,Serie A,Udinese,Argentina,ST,"AM, RW, RM, CM",17.2,15.2,31.8,-13.4,0.9,0.9,4.3,38.5,19.8,0.0
Rodrigo Ely,-0.014,-0.003,-0.01,3.44,1993,23.0,La Liga,Deportivo Alavés,Brazil,CB,,5.7,6.2,22.3,-0.6,1.6,0.8,0.4,66.6,10.5,0.0
Rodrigo Galo Brito,-0.007,-0.006,-0.001,0.0,1986,30.0,UEL,AEK Athens,Brazil,RB,WB,8.9,11.0,24.8,-0.6,1.2,1.1,1.7,51.1,14.0,0.0
Rodrigo Palacio,0.0,-0.003,0.003,2.86,1982,35.0,Serie A,Bologna,Argentina,ST,"AM, LW",15.2,9.9,33.1,-4.1,0.8,1.0,0.4,42.5,16.9,0.0
Roger Assalé,0.015,0.015,-0.0,0.0,1993,23.0,UEL,Young Boys,Côte d'Ivoire,ST,,12.9,8.7,26.9,8.9,0.9,1.0,1.1,51.0,14.3,0.0
Roger Martí,0.019,0.023,-0.004,1.48,1991,26.0,La Liga,Levante,Spain,ST,,11.1,8.0,27.4,-6.8,0.7,0.8,0.7,40.7,12.9,0.0
Roger Martínez,0.003,0.002,0.001,0.33,1994,23.0,La Liga,Villarreal,Colombia,ST,,10.8,8.5,24.8,1.8,1.0,1.1,1.0,50.0,13.9,0.0
Rogério,-0.027,-0.015,-0.012,1.07,1998,19.0,Serie A,Sassuolo,Brazil,WB,LB,8.5,10.2,26.5,-0.1,1.1,1.3,1.0,49.0,14.2,0.0
Roland Sallai,-0.044,-0.022,-0.021,0.0,1997,20.0,UCL,APOEL,Hungary,AM,RM,11.0,9.3,24.8,-1.6,1.1,1.0,1.0,51.0,13.7,0.0
Rolando,0.043,0.02,0.023,4.3,1985,31.0,"UEL, Ligue 1",Marseille,Portugal,CB,,3.5,4.8,13.5,-3.2,1.4,1.1,0.3,55.3,7.5,0.0
Rolando Aarons,-0.033,-0.036,0.003,0.73,1995,21.0,Serie A,"Newcastle United, Hellas Verona",England,LW,"LB, RW, ST, LM, RM",7.9,9.6,27.2,-1.1,0.9,1.4,1.1,44.0,13.1,0.0
Rolando Mandragora,-0.031,-0.014,-0.017,3.74,1997,20.0,Serie A,Crotone,Italy,CM,"DM, LM",9.7,10.2,20.9,0.8,2.1,1.6,1.1,48.3,11.4,0.0
Romain Amalfitano,-0.064,-0.032,-0.032,2.43,1989,27.0,Ligue 1,Dijon,France,CM,"DM, LM, RM",9.3,11.3,22.8,-1.1,2.4,1.2,0.7,40.1,13.0,0.0
Romain Danzé,-0.017,-0.009,-0.008,0.86,1986,31.0,Ligue 1,Rennes,France,RB,LB,7.4,8.9,22.8,0.4,0.9,1.1,0.7,54.0,12.7,0.0
Romain Genevois,-0.028,-0.019,-0.009,2.13,1987,29.0,Ligue 1,Caen,Haiti,CB,RB,7.4,7.2,24.5,-2.1,1.4,1.3,1.1,56.1,11.9,0.0
Romain Grange,-0.041,-0.04,-0.001,0.4,1988,29.0,Belgian Pro League,Charleroi,France,CM,"RW, LW, RM",12.6,11.0,26.5,-2.5,1.2,1.1,5.1,48.8,16.2,0.0
Romain Habran,-0.035,-0.02,-0.016,0.42,1994,23.0,Belgian Pro League,Antwerp,France,LM,,7.8,7.3,24.2,-0.1,1.1,1.0,0.9,48.8,10.9,0.0
Romain Hamouma,0.035,0.031,0.003,3.05,1987,30.0,Ligue 1,Saint-Étienne,France,RW,"AM, LW, ST, RM",13.9,8.6,30.5,-6.1,0.9,0.9,3.8,42.1,15.4,0.0
Romain Thomas,-0.012,0.004,-0.016,3.21,1988,29.0,Ligue 1,Angers,France,CB,DM,5.9,5.9,19.0,1.3,1.3,1.0,0.4,59.2,10.0,0.0
Roman Bezus,-0.053,-0.05,-0.003,1.59,1990,26.0,Belgian Pro League,Sint-Truiden,Ukraine,AM,"ST, LM",11.9,9.0,30.7,-0.1,0.7,1.1,3.3,47.1,14.1,0.0
Roman Bürki,0.04,0.011,0.029,5.02,1990,26.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,2.6,2.0,25.6,0.4,0.3,0.3,0.4,57.9,10.2,-2.9
Roman Hubník,0.014,0.019,-0.006,0.0,1984,33.0,UEL,Viktoria Plzeň,Czechia,CB,,8.5,8.5,21.6,0.4,1.6,1.2,0.8,62.5,12.3,0.0
Roman Murtazayev,-0.005,-0.004,-0.001,0.0,1993,23.0,UEL,FC Astana,Kazakhstan,LM,,9.3,9.0,25.1,-2.1,1.1,1.1,1.0,51.1,13.4,0.0
Roman Yaremchuk,0.012,0.006,0.005,2.98,1995,21.0,Belgian Pro League,Gent,Ukraine,ST,"RW, LW",12.8,8.2,27.5,7.1,0.9,1.1,0.4,42.4,13.8,0.0
Roman Zobnin,-0.016,-0.008,-0.008,0.0,1994,23.0,UEL,Spartak Moscow,Russia,AM,"LB, RW, DM, RB",11.2,10.2,22.8,0.4,1.0,1.3,1.0,52.2,13.3,0.0
Romario Benzar,-0.019,-0.013,-0.006,0.0,1992,25.0,UEL,FCSB,Romania,RB,,9.3,9.7,25.2,-0.1,1.2,1.2,0.9,50.0,13.6,0.0
Romelu Lukaku,0.142,0.135,0.007,7.08,1993,24.0,"Premier League, UCL",Manchester United,Belgium,ST,,12.4,6.8,33.6,7.0,0.4,0.4,0.8,52.6,14.2,0.0
Rominigue Kouamé,-0.035,0.001,-0.036,0.22,1996,20.0,Ligue 1,Lille,Mali,LB,CM,11.1,9.4,23.0,0.4,1.4,1.1,1.0,45.3,13.4,0.0
Ron-Robert Zieler,0.023,0.006,0.017,4.76,1989,28.0,Bundesliga,Stuttgart,Germany,GK,,3.3,3.1,34.6,0.4,0.4,0.4,0.6,58.7,14.1,-5.0
Ronald Mukiibi,-0.008,0.0,-0.008,0.0,1991,25.0,UEL,Östersund,Uganda,RB,CB,8.5,9.7,20.5,-0.6,1.3,1.1,0.8,47.7,12.3,0.0
Ronaël Pierre-Gabriel,-0.015,-0.009,-0.006,1.5,1998,19.0,Ligue 1,Saint-Étienne,France,LB,"CB, RB",8.0,9.1,21.9,-0.6,1.0,1.9,0.6,43.4,12.1,0.0
Ronny Rodelin,-0.009,-0.013,0.004,4.18,1989,27.0,Ligue 1,Caen,France,ST,"AM, RW, LW, LM, RM",17.8,13.6,30.4,-8.1,0.9,0.8,1.3,59.3,16.4,0.0
Rony Lopes,0.071,0.072,-0.001,4.86,1995,21.0,"UCL, Ligue 1",Monaco,Portugal,LW,"AM, RW, LM, RM",14.9,10.2,32.6,17.9,0.8,1.2,1.0,32.5,15.9,0.0
Roque Mesa,-0.003,0.003,-0.006,1.5,1989,28.0,Premier League,"Sevilla, Swansea City",Spain,CM,"AM, DM",10.5,9.4,18.4,-1.1,1.2,1.6,0.8,45.7,11.8,0.0
Ruben Aguilar,0.024,-0.002,0.026,3.85,1993,24.0,Ligue 1,Montpellier,France,WB,"LB, RB, RM",11.4,12.1,23.3,-3.0,1.4,1.7,1.0,46.6,14.6,0.0
Ruben Loftus-Cheek,0.022,0.034,-0.012,2.91,1996,21.0,Premier League,Crystal Palace,England,CM,"AM, ST, RM, LM",15.3,14.2,25.6,-6.0,1.1,0.9,0.5,40.9,15.2,0.0
Rubén,-0.006,0.004,-0.009,3.33,1984,33.0,La Liga,Deportivo de La Coruña,Spain,GK,,3.4,3.1,29.7,0.4,0.4,0.4,0.9,54.5,9.7,9.1
Rubén Castro,-0.001,0.017,-0.019,0.5,1981,36.0,La Liga,Real Betis,Spain,ST,,8.8,8.1,23.8,-4.8,0.9,1.0,0.9,46.6,12.0,0.0
Rubén Duarte,0.007,0.0,0.006,3.09,1995,21.0,La Liga,Deportivo Alavés,Spain,LB,,10.0,9.7,25.2,-3.5,1.7,1.6,1.1,51.2,13.5,0.0
Rubén Pardo,0.001,0.016,-0.015,0.31,1992,24.0,"La Liga, UEL",Real Sociedad,Spain,CM,"AM, DM, LM",10.0,10.0,22.0,0.4,1.6,0.9,1.2,51.1,13.0,0.0
Rubén Peña,0.007,-0.002,0.009,2.5,1991,26.0,La Liga,Eibar,Spain,RB,"LB, RW, ST, RM",10.9,10.0,28.5,2.8,1.4,1.4,0.9,45.3,15.4,0.0
Rubén Pérez,0.034,-0.009,0.043,4.14,1989,28.0,La Liga,Leganés,Spain,DM,CM,8.9,12.2,23.4,-1.1,2.3,1.9,0.6,56.9,13.5,0.0
Rubén Sobrino,0.01,0.014,-0.004,2.15,1992,25.0,La Liga,Deportivo Alavés,Spain,ST,"RW, LM, RM",13.2,9.0,29.4,-5.0,1.2,1.4,0.5,45.7,14.4,0.0
Rudy Camacho,-0.04,-0.002,-0.039,2.62,1991,26.0,Belgian Pro League,Waasland-Beveren,France,CB,,5.4,8.0,17.7,-1.5,1.3,0.9,0.5,60.9,10.1,0.0
Rui Patrício,-0.018,-0.009,-0.009,0.0,1988,29.0,UEL,Sporting CP,Portugal,GK,,5.1,4.8,26.7,0.4,0.7,0.6,0.6,50.0,11.2,-0.3
Rune Jarstein,0.035,0.005,0.03,4.62,1984,32.0,"Bundesliga, UEL",Hertha Berlin,Norway,GK,,3.3,2.9,34.5,-0.1,0.4,0.4,0.4,59.4,13.6,8.1
Ruslan Malinovskyi,-0.005,-0.013,0.009,3.93,1993,24.0,Belgian Pro League,Genk,Ukraine,DM,"LM, RM, CM",15.1,14.6,24.0,2.4,1.3,1.2,5.9,41.8,18.9,0.0
Ruud Vormer,0.069,0.074,-0.005,6.64,1988,29.0,Belgian Pro League,Club Brugge,Netherlands,CM,RM,13.1,10.6,23.2,11.8,1.0,1.3,8.5,47.9,16.7,0.0
Ryad Boudebouz,0.034,0.036,-0.001,2.23,1990,27.0,La Liga,Real Betis,Algeria,CM,"AM, RW, DM, ST, LM, RM",15.0,11.4,26.0,6.1,0.9,1.3,1.6,38.1,16.9,0.0
Ryan Babel,-0.024,-0.018,-0.006,0.0,1986,30.0,UCL,Beşiktaş,Netherlands,LW,,10.3,9.3,25.8,8.7,1.2,0.8,0.8,53.5,13.4,0.0
Ryan Bertrand,0.017,-0.017,0.034,4.73,1989,27.0,Premier League,Southampton,England,LB,WB,9.8,11.5,24.3,-7.5,1.3,1.1,2.1,47.0,15.2,0.0
Ryan Fraser,0.005,-0.005,0.01,2.85,1994,23.0,Premier League,Bournemouth,Scotland,LW,"LB, RW, RB, LM, RM, WB",12.7,11.6,28.6,15.0,1.0,0.7,2.2,38.2,15.8,0.0
Ryan Kent,0.001,-0.004,0.004,0.34,1996,20.0,Bundesliga,Freiburg,England,ST,AM,9.9,9.5,25.3,-3.5,1.1,1.2,1.0,39.4,13.8,0.0
Ryan Mmaee,-0.042,-0.034,-0.008,0.62,1997,19.0,Belgian Pro League,Waasland-Beveren,Morocco,ST,"AM, RW, DM, LW",13.5,8.2,27.2,0.4,0.9,0.9,1.0,53.3,14.1,0.0
Ryan Shawcross,-0.006,0.003,-0.009,3.18,1987,29.0,Premier League,Stoke City,England,CB,,5.3,6.4,22.2,-6.3,1.6,1.0,0.5,64.2,10.3,0.0
Ryder Matos,-0.04,-0.037,-0.003,1.24,1993,24.0,Serie A,"Udinese, Hellas Verona",Brazil,LW,"RW, ST, LM, RM",10.2,9.7,29.0,-3.5,0.8,1.3,0.8,35.9,14.4,0.0
Ryota Morioka,0.032,0.046,-0.014,5.37,1991,26.0,Belgian Pro League,"Anderlecht, Waasland-Beveren",Japan,AM,"LW, ST",16.2,10.7,30.3,14.4,1.0,1.4,5.9,45.7,18.1,0.0
Régis Gurtner,-0.04,-0.01,-0.03,3.59,1986,30.0,Ligue 1,Amiens,France,GK,,3.5,2.9,37.6,0.4,0.4,0.3,0.9,56.7,12.8,-7.8
Rémi Mulumba,-0.031,-0.022,-0.009,1.21,1992,24.0,Belgian Pro League,Eupen,DR Congo,DM,"CB, CM",6.4,9.2,22.2,-0.1,1.3,1.2,0.6,51.0,9.9,0.0
Rémi Walter,-0.018,-0.014,-0.004,1.86,1995,22.0,"UEL, Ligue 1","Troyes, Nice",France,DM,"AM, RW, LM, RM, CM",8.1,8.6,20.8,1.3,1.1,1.2,0.5,36.6,11.1,0.0
Rémy Cabella,0.051,0.056,-0.005,4.13,1990,27.0,Ligue 1,"Marseille, Saint-Étienne",France,AM,"RW, LW, LM, CM",18.5,18.0,24.6,1.4,0.8,1.6,2.1,39.0,18.6,0.0
Rémy Vercoutre,0.002,-0.003,0.006,4.35,1980,37.0,Ligue 1,Caen,France,GK,,3.0,2.6,32.7,0.4,0.4,0.4,0.8,56.4,10.7,4.4
Róbert Matejov,-0.022,-0.006,-0.016,0.0,1988,29.0,UEL,Fastav Zlín,Slovakia,RB,,9.2,10.3,24.4,0.4,1.2,1.2,1.5,46.7,14.1,0.0
Rômulo,-0.071,-0.05,-0.021,2.68,1987,30.0,Serie A,Hellas Verona,Italy,CM,"LB, RW, RB, RM",13.0,14.3,27.7,-5.5,1.3,1.3,2.5,37.2,15.4,0.0
Rúben Semedo,0.008,0.012,-0.004,0.34,1994,23.0,"La Liga, UEL",Villarreal,Portugal,CB,CM,7.6,7.5,21.2,0.4,1.3,1.3,0.9,55.0,11.3,0.0
Rúben Vezo,0.009,0.002,0.007,2.27,1994,23.0,La Liga,Valencia,Portugal,CB,RB,5.8,7.3,22.5,-1.1,1.3,1.4,0.5,63.6,12.0,0.0
Răzvan Marin,0.015,0.005,0.01,3.73,1996,21.0,Belgian Pro League,Standard Liège,Romania,DM,"AM, CM",11.8,11.2,23.1,3.0,1.0,1.6,4.1,44.5,14.2,0.0
Sabien Lilaj,-0.033,-0.017,-0.016,0.0,1989,28.0,UEL,Skënderbeu Korçë,Albania,CM,,9.1,10.3,21.4,4.3,1.5,1.2,0.8,50.0,12.7,0.0
Sabin Merino,0.011,0.017,-0.007,0.55,1992,25.0,"La Liga, UEL",Athletic Bilbao,Spain,RW,"AM, LW, ST, LM, RM",9.4,8.1,25.6,-9.1,1.0,1.1,0.9,50.0,13.1,0.0
Sadio Mané,0.186,0.18,0.006,6.12,1992,25.0,"Premier League, UCL",Liverpool,Senegal,LW,"RW, LM, RM",14.8,11.2,27.4,6.3,0.7,1.0,0.4,36.8,16.9,0.0
Saido Berahino,-0.003,0.006,-0.009,0.68,1993,23.0,Premier League,Stoke City,Burundi,ST,LW,10.0,8.4,25.3,-5.3,0.9,1.0,0.9,37.9,12.4,0.0
Saidy Janko,-0.028,-0.02,-0.008,1.67,1995,21.0,Ligue 1,Saint-Étienne,Gambia,RB,"ST, RM",7.4,10.9,24.1,-0.1,1.1,1.7,0.7,49.3,13.0,0.0
Salif Sané,0.007,0.018,-0.011,4.16,1990,26.0,Bundesliga,Hannover 96,Senegal,CB,,7.0,10.1,19.0,9.9,1.8,1.5,0.9,76.2,12.6,0.0
Salih Özcan,-0.025,-0.016,-0.009,2.01,1998,19.0,"Bundesliga, UEL",Köln,Turkey,CM,LM,12.3,10.5,22.3,-3.9,1.4,1.9,0.5,55.0,14.8,0.0
Salomon Kalou,0.054,0.05,0.003,3.97,1985,31.0,"Bundesliga, UEL",Hertha Berlin,Côte d'Ivoire,LW,"AM, ST, LM",10.7,10.0,30.2,11.4,0.8,0.9,0.4,38.3,14.6,0.0
Salomón Rondón,-0.01,-0.009,-0.001,3.62,1989,27.0,Premier League,West Bromwich Albion,Venezuela,ST,,15.1,8.7,36.9,0.3,0.7,0.5,0.6,44.5,18.6,0.0
Salvatore Bocchetti,-0.027,-0.009,-0.018,0.0,1986,30.0,UCL,Spartak Moscow,Italy,CB,,7.9,9.3,21.4,0.4,2.1,1.3,0.9,53.9,12.2,0.0
Salvatore Sirigu,0.053,0.016,0.037,5.96,1987,30.0,Serie A,Torino,Italy,GK,,2.8,2.5,25.9,0.4,0.3,0.3,0.3,61.3,9.4,-1.9
Sam Byram,0.006,0.021,-0.015,0.36,1993,23.0,Premier League,West Ham,England,RB,WB,8.9,9.8,25.4,-1.1,1.6,1.3,1.0,55.1,13.9,0.0
Sam Clucas,0.003,0.002,0.002,2.88,1990,26.0,Premier League,Swansea City,England,CM,"LB, AM, DM, RM, LM",9.9,8.4,22.7,2.1,1.4,1.1,1.2,50.0,11.9,0.0
Sam Field,-0.015,0.0,-0.015,0.69,1998,19.0,Premier League,West Bromwich Albion,England,CM,"DM, LM, RM",9.7,10.2,25.1,2.8,1.5,1.4,1.4,50.9,13.1,0.0
Sam Vokes,0.016,0.011,0.006,1.51,1989,27.0,Premier League,Burnley,Wales,ST,,11.3,7.3,32.0,5.6,0.8,0.7,0.7,55.8,15.6,0.0
Saman Ghoddos,-0.013,-0.011,-0.002,0.0,1993,23.0,UEL,Östersund,Iran,ST,LW,14.0,11.5,25.5,0.8,1.0,0.8,2.0,47.1,14.2,0.0
Sambou Yatabaré,-0.044,-0.045,0.001,1.53,1989,28.0,Belgian Pro League,Antwerp,Mali,CM,"DM, RB, LM, WB",9.1,10.9,29.3,2.8,1.7,1.7,0.5,50.0,16.3,0.0
Sami Khedira,0.088,0.058,0.03,3.92,1987,30.0,"UCL, Serie A",Juventus,Germany,DM,"RM, CM",9.2,8.8,18.4,20.6,1.1,0.9,0.4,56.0,11.2,0.0
Samir Handanović,0.081,0.018,0.063,6.84,1984,33.0,Serie A,Inter Milan,Slovenia,GK,,2.3,2.0,18.4,0.4,0.3,0.3,0.5,59.4,6.3,-5.4
Samir Santos,0.003,-0.007,0.01,3.62,1994,22.0,Serie A,Udinese,Brazil,CB,LB,5.5,9.1,18.7,7.1,2.4,1.4,0.5,55.9,11.1,0.0
Sammy Bossut,-0.048,-0.017,-0.03,2.21,1985,31.0,Belgian Pro League,Zulte Waregem,Belgium,GK,,3.9,3.2,31.9,0.4,0.5,0.5,0.4,54.5,9.8,5.0
Samu Castillejo,0.002,0.011,-0.009,2.9,1995,22.0,"La Liga, UEL",Villarreal,Spain,RW,"AM, RM, LM",14.7,13.4,27.2,5.1,1.1,1.4,3.9,34.8,18.2,0.0
Samu García,-0.013,-0.01,-0.004,0.48,1990,27.0,La Liga,"Levante, Málaga",Spain,RW,"LB, RM, LW, LM",9.8,8.6,27.2,-0.6,1.4,1.7,0.9,45.2,14.1,0.0
Samuel Adegbenro,-0.044,-0.024,-0.019,0.0,1995,21.0,UEL,Rosenborg,Nigeria,LW,ST,9.6,9.1,25.6,-4.8,1.2,1.0,0.9,46.1,13.0,0.0
Samuel Armenteros,-0.004,0.01,-0.014,0.59,1990,27.0,Serie A,Benevento,Sweden,ST,,8.2,7.8,25.8,-1.5,1.0,1.0,0.9,41.4,12.5,0.0
Samuel Asamoah,-0.045,-0.029,-0.016,2.18,1994,23.0,Belgian Pro League,Sint-Truiden,Togo,DM,"AM, LW, LM, RM, CM",10.3,10.7,25.8,-2.0,1.1,1.4,1.6,34.4,12.9,0.0
Samuel Bastien,-0.034,-0.023,-0.01,1.54,1996,20.0,Serie A,Chievo Verona,DR Congo,CM,"AM, LM, RM",9.5,7.9,22.7,0.8,1.3,1.1,0.6,42.1,11.7,0.0
Samuel Gigot,0.054,0.009,0.045,6.32,1993,23.0,Belgian Pro League,Gent,France,CB,,5.1,7.3,16.0,-1.9,2.2,1.0,0.3,65.1,9.3,0.0
Samuel Grandsir,-0.024,-0.024,0.0,3.12,1996,20.0,Ligue 1,Troyes,France,RW,"LW, ST, LM, RM",16.0,13.7,32.5,-6.9,1.0,1.5,0.4,32.8,16.5,0.0
Samuel Kalu,0.009,0.011,-0.001,3.16,1997,19.0,Belgian Pro League,Gent,Nigeria,RW,"LW, RM",13.8,11.9,38.2,8.3,1.0,1.5,5.4,46.7,21.0,0.0
Samuel Moutoussamy,0.004,0.006,-0.002,0.61,1996,20.0,Ligue 1,Nantes,DR Congo,DM,"LM, CM",10.3,10.3,23.9,-0.6,1.1,1.3,0.9,53.1,12.6,0.0
