,player_id,player_name,team_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
1634,337022.0,Chidera Ejuke,Hertha Berlin,-0.32466756390454243,-0.14901381970662622,-0.17565374419791624,685,963,-0.030342762981732937,-0.01392652520622675,-0.01641623777550619
1635,337428.0,Flynn Downes,West Ham,-0.00013708777260035276,0.10286541312234476,-0.10300250089494511,507,838,-1.4723030470204952e-05,0.011047598068032254,-0.011062321098502458
1636,337443.0,Matteo Gabbia,AC Milan,0.6004640675964765,0.6210434220265597,-0.020579354430083185,517,686,0.07877808467009167,0.08147799997432999,-0.0026999153042383188
1637,337782.0,Vinícius Júnior,Real Madrid,9.426872513903538,10.282005267544184,-0.8551327536406461,2642,3040,0.27908504153003894,0.30440147173650545,-0.025316430206466498
1638,337825.0,Andreaw Gravillon,Reims,-0.11645577452145517,0.3220182131626643,-0.4384739876841195,828,1453,-0.007213365249092199,0.019946069638430687,-0.027159434887522888
1639,337825.0,Andreaw Gravillon,Torino,0.0023674715193919837,0.16045278124511242,-0.15808530972572044,248,1453,0.00014664310856522955,0.009938575576090928,-0.009791932467525698
1640,337879.0,Éder Militão,Real Madrid,6.0472536649613176,6.901157625427004,-0.8539039604656864,2937,2940,0.18512001015187707,0.2112599273089899,-0.02613991715711285
1641,337883.0,Douglas Luiz,Aston Villa,8.23922521917941,8.679171225289814,-0.4399460061104037,2789,3189,0.23252752264852522,0.24494368462718194,-0.012416161978656736
1642,337916.0,Pedro Neto,Wolves,0.021024256455712112,0.38795859271194794,-0.36693433625623584,710,1046,0.0018089704407400478,0.03338075845513892,-0.031571788014398874
1643,338073.0,Mehdi Léris,Sampdoria,-1.6542179692769423,-0.8357643900671974,-0.8184535792097449,1749,2661,-0.05594874755164405,-0.028267115785812764,-0.027681631765831282
1644,338275.0,Weston McKennie,Juventus,0.03379423273145221,0.178997335373424,-0.14520310264197178,629,2678,0.0011357285085252797,0.006015593795223361,-0.004879865286698081
1645,338275.0,Weston McKennie,Leeds,0.3773941818799358,0.49742787337163463,-0.12003369149169885,980,2678,0.012683150249885818,0.016717142869099,-0.00403399261921318
1646,338365.0,Álex Pozo,Almeria,2.059963579813484,3.0287396839703433,-0.9687761041568592,1640,2085,0.08891929121497054,0.13073696477569827,-0.041817673560727735
1647,338497.0,Angel Gomes,Lille,0.9172497175794356,1.257822266318582,-0.34057254873914644,3084,2949,0.02799337896987087,0.03838725126099436,-0.010393872291123492
1648,338507.0,Rodrigo Becão,Udinese,2.8582569597347174,3.500210785830859,-0.6419538260961417,2092,2705,0.09509912250503681,0.11645802984280122,-0.02135890733776442
1649,338762.0,Alessio Zerbin,Napoli,-0.5296381342050154,-0.43612608744297177,-0.09351204676204361,147,233,-0.20458125355558535,-0.16846072047153415,-0.03612053308405118
1650,338780.0,Bruno Guimarães,Newcastle,6.0453949647683185,6.334277708713897,-0.2888827439455781,2848,2985,0.18227321501814028,0.19098324749891146,-0.0087100324807712
1651,339500.0,Przemyslaw Frankowski,Lens,6.596590518682436,7.319603872856763,-0.7230133541743271,3061,3014,0.1969784826414795,0.2185681315717016,-0.02158964893022211
1653,339504.0,Krzysztof Piatek,Salernitana,-3.518603627771858,-2.8188604673177675,-0.6997431604540907,1022,2354,-0.1345260520388561,-0.1077729150631262,-0.02675313697572989
1654,339579.0,Eljif Elmas,Napoli,4.115332164111061,4.604182466901586,-0.48885030279052444,1512,1709,0.21672316838501787,0.24246718667123623,-0.025744018286218372
1655,339672.0,Daniel Iversen,Leicester,1.4119794807047583,0.8253815922071226,0.5865978884976357,583,1184,0.10732952133735493,0.06274015481304142,0.04458936652431353
1656,339673.0,Mads Pedersen,Augsburg,1.914332952728495,2.6211760354051368,-0.7068430826766416,1155,1987,0.08670858869932789,0.11872463169927645,-0.03201604299994854
1657,339674.0,Mathias Jensen,Brentford,10.882951960360165,12.05245499846898,-1.1695030381088145,2374,2995,0.32703361483553084,0.36217727875198935,-0.03514366391645853
1659,339875.0,Bremer,Juventus,2.9427701890235767,3.831339350435883,-0.8885691614123061,2526,2837,0.0933554166415657,0.12154407526937944,-0.02818865862781373
1660,340105.0,Lisandro Martínez,Man Utd,3.8644817280583084,5.083024391322397,-1.2185426632640883,2396,2281,0.15247845485543524,0.20055773573827956,-0.04807928088284434
