player,team,rating,season
Aïssa Mandi,Real Betis,6.91,19-20
Frank Anguissa,Villarreal,6.91,19-20
Éder Militão,Real Madrid,6.91,19-20
Iker Muniain,Athletic Club,6.91,19-20
Ante Budimir,Mallorca,6.91,19-20
Jason,Getafe,6.91,19-20
Rodrigo,Valencia,6.9,19-20
Álvaro Morata,Atlético Madrid,6.9,19-20
Rui Silva,Granada,6.9,19-20
Rubén Rochina,Levante UD,6.9,19-20
Aridane Hernández,Osasuna,6.9,19-20
Unai Vencedor,Athletic Club,6.9,19-20
Germán Valera,Atlético Madrid,6.9,19-20
Renan Lodi,Atlético Madrid,6.9,19-20
Pedro Bigas,Eibar,6.9,19-20
Marc-André ter Stegen,Barcelona,6.89,19-20
Kévin Rodrigues,Leganés,6.89,19-20
Ivan Rakitić,Barcelona,6.89,19-20
Moi Gómez,Villarreal,6.89,19-20
Álvaro Tejero,Eibar,6.89,19-20
Suso,Sevilla,6.89,19-20
Rubén Blanco,Celta Vigo,6.89,19-20
Federico Valverde,Real Madrid,6.89,19-20
Mohammed Salisu,Real Valladolid,6.89,19-20
Enis Bardhi,Levante UD,6.88,19-20
Damián Suárez,Getafe,6.88,19-20
Ousmane Dembélé,Barcelona,6.88,19-20
Jaime Mata,Getafe,6.88,19-20
Stefan Savić,Atlético Madrid,6.88,19-20
Paco Alcácer,Villarreal,6.88,19-20
Nacho Vidal,Osasuna,6.88,19-20
Geoffrey Kondogbia,Valencia,6.87,19-20
Diego Costa,Atlético Madrid,6.87,19-20
Néstor Araujo,Celta Vigo,6.87,19-20
Tomáš Vaclík,Sevilla,6.87,19-20
Luuk de Jong,Sevilla,6.87,19-20
Manu Trigueros,Villarreal,6.87,19-20
Emerson Royal,Real Betis,6.87,19-20
Hugo Mallo,Celta Vigo,6.87,19-20
Samuel Umtiti,Barcelona,6.87,19-20
Roberto Jiménez,Deportivo Alavés,6.87,19-20
Manolo Reina,Mallorca,6.86,19-20
Yangel Herrera,Granada,6.86,19-20
Enes Ünal,Real Valladolid,6.86,19-20
Ángel Rodríguez,Getafe,6.86,19-20
Unai Simón,Athletic Club,6.86,19-20
Loren Morón,Real Betis,6.86,19-20
Óliver Torres,Sevilla,6.85,19-20
Nélson Semedo,Barcelona,6.85,19-20
Sergio Herrera,Osasuna,6.85,19-20
Kenneth Omeruo,Leganés,6.85,19-20
Erick Cabaco,Getafe,6.85,19-20
Robin Le Normand,Real Sociedad,6.85,19-20
Jonathan Calleri,Espanyol,6.85,19-20
Sergio Postigo,Levante UD,6.84,19-20
Portu,Real Sociedad,6.84,19-20
Roger Assalé,Leganés,6.84,19-20
Leandro Cabrera,Espanyol,6.84,19-20
Aleix Vidal,Deportivo Alavés,6.84,19-20
Lucas Vázquez,Real Madrid,6.84,19-20
Nacho Monreal,Real Sociedad,6.84,19-20
Roger Martí,Levante UD,6.84,19-20
Edu Expósito,Eibar,6.84,19-20
Denis Suárez,Celta Vigo,6.83,19-20
Ander Capa,Athletic Club,6.83,19-20
Asier Illarramendi,Real Sociedad,6.83,19-20
Lillo Castellano,Osasuna,6.83,19-20
Pedro León,Eibar,6.83,19-20
Germán Sánchez,Granada,6.83,19-20
Álex Remiro,Real Sociedad,6.83,19-20
Míchel Herrero,Real Valladolid,6.83,19-20
Vicente Iborra,Villarreal,6.83,19-20
Ezequiel Garay,Valencia,6.83,19-20
Takefusa Kubo,Mallorca,6.83,19-20
Paulo Oliveira,Eibar,6.83,19-20
Domingos Duarte,Granada,6.83,19-20
Maxime Gonalons,Granada,6.83,19-20
Marc Cucurella,Getafe,6.82,19-20
Joseba Zaldúa,Real Sociedad,6.82,19-20
Aritz Elustondo,Real Sociedad,6.82,19-20
Karl Toko Ekambi,Villarreal,6.82,19-20
Iván Cuéllar,Leganés,6.82,19-20
Rodrigo Ely,Deportivo Alavés,6.82,19-20
Pione Sisto,Celta Vigo,6.82,19-20
Unai Núñez,Athletic Club,6.82,19-20
João Félix,Atlético Madrid,6.81,19-20
Kiko Olivas,Real Valladolid,6.81,19-20
Nacho Martínez,Real Valladolid,6.81,19-20
Adnan Januzaj,Real Sociedad,6.81,19-20
Pervis Estupiñán,Osasuna,6.81,19-20
Marcos Llorente,Atlético Madrid,6.81,19-20
Raúl Carnero,Real Valladolid,6.81,19-20
Joseph Aidoo,Celta Vigo,6.81,19-20
José Luis Gayà,Valencia,6.8,19-20
Cucho Hernández,Mallorca,6.8,19-20
Tomás Pina,Deportivo Alavés,6.8,19-20
Unai Bustinza,Leganés,6.8,19-20
Darío Poveda,Atlético Madrid,6.8,19-20
Munas Dabbur,Sevilla,6.8,19-20
Juan Pérez,Osasuna,6.8,19-20
Matheus Fernandes,Real Valladolid,6.8,19-20
Martín Zubimendi,Real Sociedad,6.8,19-20
Kike García,Eibar,6.8,19-20
Willian José,Real Sociedad,6.79,19-20
Javier Avilés,Leganés,6.79,19-20
Mauro Arambarri,Getafe,6.79,19-20
Rubén Pérez,Leganés,6.79,19-20
Carlos Fernández,Granada,6.79,19-20
Borja Mayoral,Levante UD,6.79,19-20
Mubarak Wakaso,Deportivo Alavés,6.79,19-20
Martin Braithwaite,Barcelona,6.79,19-20
Aleksandar Trajkovski,Mallorca,6.79,19-20
Mouctar Diakhaby,Valencia,6.78,19-20
David Soria,Getafe,6.78,19-20
Óscar Plano,Real Valladolid,6.78,19-20
Ronald Araújo,Barcelona,6.78,19-20
Jorge Molina,Getafe,6.78,19-20
Roberto Soldado,Granada,6.78,19-20
Junior Firpo,Barcelona,6.78,19-20
Dani Rodríguez,Mallorca,6.78,19-20
Sandro Ramírez,Real Valladolid,6.78,19-20
Nemanja Maksimović,Getafe,6.77,19-20
Jordi Masip,Real Valladolid,6.77,19-20
Jaume Costa,Valencia,6.77,19-20
Santi Mina,Celta Vigo,6.77,19-20
Vitolo,Atlético Madrid,6.77,19-20
Víctor Camarasa,Deportivo Alavés,6.77,19-20
Francis Coquelin,Valencia,6.77,19-20
Roque Mesa,Leganés,6.77,19-20
Sergi Guardiola,Real Valladolid,6.77,19-20
Álvaro Vadillo,Granada,6.77,19-20
Ferran Torres,Valencia,6.77,19-20
Samuel Chukwueze,Villarreal,6.77,19-20
Okay Yokuşlu,Celta Vigo,6.77,19-20
Jorge Miramón,Levante UD,6.76,19-20
Guido Carrillo,Leganés,6.76,19-20
Dimitrios Siovas,Leganés,6.76,19-20
Joaquín Fernández,Real Valladolid,6.76,19-20
Javier Ontiveros,Villarreal,6.76,19-20
Iñigo Pérez,Osasuna,6.76,19-20
David Timor,Getafe,6.76,19-20
Gonçalo Guedes,Valencia,6.76,19-20
Marc Roca,Espanyol,6.75,19-20
David García,Osasuna,6.75,19-20
Luka Jović,Real Madrid,6.75,19-20
Manu Morlanes,Villarreal,6.75,19-20
Cristiano Piccini,Valencia,6.75,19-20
Sergio Álvarez,Celta Vigo,6.75,19-20
Igor Zubeldia,Real Sociedad,6.75,19-20
Dimitri Foulquier,Granada,6.75,19-20
Oier,Osasuna,6.74,19-20
Iñaki Williams,Athletic Club,6.74,19-20
Alessandro Florenzi,Valencia,6.74,19-20
Róber,Eibar,6.74,19-20
Sergi Gómez,Sevilla,6.74,19-20
Fabián Orellana,Eibar,6.74,19-20
Alexander Isak,Real Sociedad,6.74,19-20
Pablo Hervías,Real Valladolid,6.74,19-20
Fayçal Fajr,Getafe,6.74,19-20
Xavi Quintilla,Villarreal,6.74,19-20
Antonio Barragán,Real Betis,6.74,19-20
Jon Moncayola,Osasuna,6.73,19-20
Roberto Rosales,Leganés,6.73,19-20
Diego López,Espanyol,6.73,19-20
Fran Gámez,Mallorca,6.73,19-20
Ibai Gómez,Athletic Club,6.73,19-20
Djené,Getafe,6.73,19-20
Marko Dmitrović,Eibar,6.73,19-20
Javi Moyano,Real Valladolid,6.73,19-20
Esteban Burgos,Eibar,6.73,19-20
Youssef En-Nesyri,Sevilla,6.73,19-20
Ansu Fati,Barcelona,6.73,19-20
Mario Gaspar,Villarreal,6.73,19-20
Thierry Correia,Valencia,6.73,19-20
Ángel Correa,Atlético Madrid,6.72,19-20
Andrés Guardado,Real Betis,6.72,19-20
Quique,Eibar,6.72,19-20
Chidozie Awaziem,Leganés,6.72,19-20
Mario Hermoso,Atlético Madrid,6.72,19-20
Xabier Etxeita,Getafe,6.72,19-20
Charles Días,Eibar,6.72,19-20
Aleix Febas,Mallorca,6.72,19-20
Enric Gallego,Osasuna,6.72,19-20
Rodrygo,Real Madrid,6.72,19-20
Jonathan Silva,Leganés,6.72,19-20
Mikel Balenziaga,Athletic Club,6.71,19-20
Antoñito Regal,Real Valladolid,6.71,19-20
Facundo Roncaglia,Osasuna,6.71,19-20
Víctor Sánchez,Espanyol,6.71,19-20
Rubén Sobrino,Valencia,6.71,19-20
Gonzalo Escalante,Eibar,6.71,19-20
Rubén Peña,Villarreal,6.71,19-20
Daniel Wass,Valencia,6.71,19-20
Fede Vico,Granada,6.71,19-20
Franco Vázquez,Sevilla,6.7,19-20
Antonio Raíllo,Mallorca,6.7,19-20
Sergi Darder,Espanyol,6.7,19-20
Martin Valjent,Mallorca,6.7,19-20
Manu Vallejo,Valencia,6.7,19-20
Sergi Enrich,Eibar,6.7,19-20
Oghenekaro Etebo,Getafe,6.7,19-20
Coke,Levante UD,6.7,19-20
Alfonso Pedraza,Real Betis,6.7,19-20
Naïs Djouahra,Real Sociedad,6.7,19-20
Manuel Sánchez,Atlético Madrid,6.7,19-20
Óscar Duarte,Levante UD,6.7,19-20
Kevin Vázquez,Celta Vigo,6.7,19-20
Anaitz Arbilla,Eibar,6.7,19-20
Fran Mérida,Osasuna,6.7,19-20
Esteban Granero,Espanyol,6.69,19-20
Hernâni,Levante UD,6.69,19-20
David López,Espanyol,6.69,19-20
Nemanja Gudelj,Sevilla,6.69,19-20
Adrián Ramos,Granada,6.69,19-20
Hugo Guillamón,Valencia,6.68,19-20
Kévin Gameiro,Valencia,6.68,19-20
Diego Llorente,Real Sociedad,6.68,19-20
Kenedy,Getafe,6.68,19-20
Stanislav Lobotka,Celta Vigo,6.68,19-20
Nemanja Radoja,Levante UD,6.68,19-20
Carles Pérez,Barcelona,6.68,19-20
Luca Sangalli,Real Sociedad,6.68,19-20
Dídac Vila,Espanyol,6.68,19-20
Fernando Pacheco,Deportivo Alavés,6.68,19-20
Fernando Niño,Villarreal,6.68,19-20
Bruno González,Levante UD,6.68,19-20
José Antonio Martinez,Granada,6.67,19-20
Borja Iglesias,Real Betis,6.67,19-20
Bruno Soriano,Villarreal,6.67,19-20
Gil Dias,Granada,6.67,19-20
Ibrahim Amadou,Leganés,6.67,19-20
Dani García,Athletic Club,6.67,19-20
Francisco Portillo,Getafe,6.67,19-20
Nicolás Melamed,Espanyol,6.67,19-20
Vinícius Júnior,Real Madrid,6.67,19-20
Alejandro Pozo,Mallorca,6.66,19-20
Beñat Etxebarria,Athletic Club,6.66,19-20
Alberto Moreno,Villarreal,6.66,19-20
Carlos Clerc,Levante UD,6.66,19-20
Ximo Navarro,Deportivo Alavés,6.66,19-20
Joel Robles,Real Betis,6.66,19-20
Kike Pérez,Real Valladolid,6.66,19-20
Sebastián Cristóforo,Eibar,6.66,19-20
Víctor Laguardia,Deportivo Alavés,6.66,19-20
Bryan Gil,Leganés,6.66,19-20
Raúl Navas,Osasuna,6.66,19-20
Jesús Vallejo,Granada,6.66,19-20
Toño,Levante UD,6.66,19-20
Daniel Carriço,Sevilla,6.65,19-20
Mathías Olivera,Getafe,6.65,19-20
Pablo De Blasis,Eibar,6.65,19-20
Carlos Bacca,Villarreal,6.65,19-20
Papakouli Diop,Eibar,6.65,19-20
Andrés Fernández,Villarreal,6.65,19-20
Javi López,Espanyol,6.65,19-20
Recio,Leganés,6.65,19-20
Ander Guevara,Real Sociedad,6.65,19-20
Rubén Duarte,Deportivo Alavés,6.65,19-20
Naldo,Espanyol,6.64,19-20
Thomas Lemar,Atlético Madrid,6.64,19-20
Hugo Duro,Getafe,6.64,19-20
Nikola Vukčević,Levante UD,6.63,19-20
Pablo Piatti,Espanyol,6.63,19-20
Mikel Vesga,Athletic Club,6.63,19-20
Adrián López,Osasuna,6.63,19-20
Gonzalo Melero,Levante UD,6.63,19-20
Alphonse Aréola,Real Madrid,6.63,19-20
Iván Villar,Celta Vigo,6.63,19-20
Juan Hernández García,Celta Vigo,6.63,19-20
Mikel San José,Athletic Club,6.63,19-20
Asier Villalibre,Athletic Club,6.62,19-20
Álex Moreno,Real Betis,6.62,19-20
Aritz Aduriz,Athletic Club,6.62,19-20
Iñigo Cordoba,Athletic Club,6.62,19-20
Deyverson,Getafe,6.62,19-20
Darko Brašanac,Osasuna,6.62,19-20
Bernardo Espinosa,Espanyol,6.62,19-20
Miguel de la Fuente,Real Valladolid,6.62,19-20
José Manuel Arnáiz,Osasuna,6.62,19-20
Wu Lei,Espanyol,6.62,19-20
Matías Vargas,Espanyol,6.62,19-20
Cristian Tello,Real Betis,6.61,19-20
Yannick Carrasco,Atlético Madrid,6.61,19-20
Xisco Campos,Mallorca,6.61,19-20
Kenan Kodro,Athletic Club,6.61,19-20
Lumor Agbenyenu,Mallorca,6.61,19-20
Aleksandar Sedlar,Mallorca,6.61,19-20
Andoni Gorosabel,Real Sociedad,6.61,19-20
Aihen Muñoz,Real Sociedad,6.61,19-20
Antonio Puertas,Granada,6.6,19-20
Fedor Smolov,Celta Vigo,6.6,19-20
Juan Villar,Osasuna,6.6,19-20
Facundo Ferreyra,Espanyol,6.6,19-20
Alex Collado,Barcelona,6.6,19-20
Antonio Adán,Atlético Madrid,6.6,19-20
Sergio Bermejo,Celta Vigo,6.6,19-20
Álex Martínez,Granada,6.6,19-20
Mario Rodriguez,Granada,6.6,19-20
Jean-Clair Todibo,Barcelona,6.6,19-20
Abdul Rahman Baba,Mallorca,6.6,19-20
Miguel Atienza,Eibar,6.6,19-20
Cristian Rivera,Leganés,6.6,19-20
Josep Señé,Mallorca,6.6,19-20
Pipa,Espanyol,6.6,19-20
Fede San Emeterio,Real Valladolid,6.6,19-20
Iddrisu Baba,Mallorca,6.6,19-20
Carlos Soler,Valencia,6.6,19-20
Waldo Rubio Marín,Real Valladolid,6.59,19-20
Yan Eteki,Granada,6.59,19-20
Ramon Azeez,Granada,6.59,19-20
Takashi Inui,Eibar,6.59,19-20
Carles Aleñá,Real Betis,6.59,19-20
Marc Cardona,Osasuna,6.58,19-20
Óscar de Marcos,Athletic Club,6.58,19-20
Carlos Neva,Granada,6.58,19-20
Brahim Díaz,Real Madrid,6.58,19-20
Ramiro Funes Mori,Villarreal,6.58,19-20
José Luis Morales,Levante UD,6.58,19-20
Kike Barja,Osasuna,6.58,19-20
Róber Pier,Levante UD,6.58,19-20
İsmail Köybaşı,Granada,6.58,19-20
John Guidetti,Deportivo Alavés,6.58,19-20
Antoñín,Granada,6.57,19-20
Kang-in Lee,Valencia,6.57,19-20
Oihan Sancet,Athletic Club,6.57,19-20
Oliver Burke,Deportivo Alavés,6.57,19-20
Javier Hernández,Sevilla,6.57,19-20
Pablo Chavarría,Mallorca,6.57,19-20
Aitor Ruibal,Leganés,6.56,19-20
Rubén Martínez,Osasuna,6.56,19-20
Miguel Ángel Guerrero,Leganés,6.56,19-20
Brais Méndez,Celta Vigo,6.56,19-20
Iván Ramis,Eibar,6.55,19-20
Javi Sánchez,Real Valladolid,6.55,19-20
Neto,Barcelona,6.55,19-20
Sabin Merino,Leganés,6.55,19-20
Jacobo González,Celta Vigo,6.55,19-20
Chema,Getafe,6.55,19-20
Yannis Salibur,Mallorca,6.55,19-20
Rony Lopes,Sevilla,6.55,19-20
Edgar González,Real Betis,6.55,19-20
Diego Lainez,Real Betis,6.55,19-20
Lago Júnior,Mallorca,6.55,19-20
Fran Beltrán,Celta Vigo,6.55,19-20
Denis Cheryshev,Valencia,6.54,19-20
Federico Barba,Real Valladolid,6.54,19-20
Juanmi,Real Betis,6.54,19-20
Ander Barrenetxea,Real Sociedad,6.53,19-20
Jorge de Frutos,Real Valladolid,6.53,19-20
Abdallahi Mahmoud,Deportivo Alavés,6.53,19-20
David Costas,Celta Vigo,6.53,19-20
Adrián Marín,Deportivo Alavés,6.53,19-20
Óscar Melendo,Espanyol,6.53,19-20
Quini,Granada,6.53,19-20
Rodri Tarín,Leganés,6.53,19-20
Anuar,Real Valladolid,6.53,19-20
Lisandro Magallán,Deportivo Alavés,6.53,19-20
Allan Nyom,Getafe,6.53,19-20
Joan Sastre,Mallorca,6.53,19-20
Álvaro Odriozola,Real Madrid,6.53,19-20
Pedro Porro,Real Valladolid,6.52,19-20
William Carvalho,Real Betis,6.52,19-20
Adrià Pedrosa,Espanyol,6.52,19-20
Luis Rioja,Deportivo Alavés,6.52,19-20
Eliaquim Mangala,Valencia,6.51,19-20
Sergio León,Levante UD,6.51,19-20
Rober Ibáñez,Osasuna,6.51,19-20
Victor Gómez,Espanyol,6.51,19-20
Martín Aguirregabiria,Deportivo Alavés,6.5,19-20
Luka Romero,Mallorca,6.5,19-20
Alejandro Baena,Villarreal,6.5,19-20
Rodrigo Riquelme,Atlético Madrid,6.5,19-20
Aimar Oroz,Osasuna,6.5,19-20
Vitorino Antunes,Getafe,6.5,19-20
Javi Martínez,Osasuna,6.5,19-20
Miguel Marí,Eibar,6.5,19-20
Joan Monterde,Levante UD,6.5,19-20
Sergio Camello,Atlético Madrid,6.5,19-20
Luis Perea,Osasuna,6.5,19-20
David Juncà,Celta Vigo,6.5,19-20
Wilfrid Kaptoum,Real Betis,6.5,19-20
Pol Lozano,Espanyol,6.5,19-20
Álex Alegría,Mallorca,6.5,19-20
Alberto Rodríguez,Deportivo Alavés,6.5,19-20
Javi García,Real Betis,6.5,19-20
Víctor Campuzano,Espanyol,6.5,19-20
Pape Cheikh,Celta Vigo,6.49,19-20
Pere Pons,Deportivo Alavés,6.49,19-20
Brandon Thomas,Osasuna,6.49,19-20
Sergio Álvarez,Eibar,6.49,19-20
Lluís López,Espanyol,6.48,19-20
Ander Iturraspe,Espanyol,6.48,19-20
Fernando Calero,Espanyol,6.47,19-20
Amath Ndiaye,Getafe,6.47,19-20
Rafa Soares,Eibar,6.47,19-20
Dani Martín,Real Betis,6.47,19-20
Javier Eraso,Leganés,6.46,19-20
Edgar Méndez,Deportivo Alavés,6.46,19-20
Ljubomir Fejsa,Deportivo Alavés,6.46,19-20
Gabriel Fernández,Celta Vigo,6.46,19-20
Abdón Prats,Mallorca,6.46,19-20
Juan Soriano,Leganés,6.45,19-20
Íñigo Lekue,Athletic Club,6.45,19-20
Aridai Cabrera,Mallorca,6.45,19-20
Filip Bradarić,Celta Vigo,6.44,19-20
Gaizka Larrazabal,Athletic Club,6.41,19-20
Jon Pacheco,Real Sociedad,6.4,19-20
Kévin Soni,Espanyol,6.4,19-20
Miquel Parera,Mallorca,6.4,19-20
Gonzalo Pereira,Levante UD,6.4,19-20
Leonardo Koutris,Mallorca,6.4,19-20
Markel Bergara,Getafe,6.4,19-20
Ismael Gutiérrez,Deportivo Alavés,6.4,19-20
Marc Navarro,Leganés,6.4,19-20
Hatem Ben Arfa,Real Valladolid,6.4,19-20
David Zurutuza,Real Sociedad,6.4,19-20
Toni Villa,Real Valladolid,6.39,19-20
Borja Sainz,Deportivo Alavés,6.38,19-20
Iago Herrerín,Athletic Club,6.38,19-20
Manu García,Deportivo Alavés,6.37,19-20
Antonio Sivera,Deportivo Alavés,6.37,19-20
Manu Garrido,Leganés,6.37,19-20
Raúl García de Haro,Real Betis,6.35,19-20
Paulino de la Fuente,Deportivo Alavés,6.33,19-20
Marc Pedraza,Mallorca,6.33,19-20
Javier Muñoz,Deportivo Alavés,6.3,19-20
Ivan Šaponjić,Atlético Madrid,6.3,19-20
Burgui,Deportivo Alavés,6.3,19-20
Vicente Esquerdo,Valencia,6.25,19-20
Pablo Martínez,Levante UD,6.25,19-20
Rafael Obrador,Mallorca,6.2,19-20
José Luis Rodríguez,Deportivo Alavés,6.2,19-20
Alex Blesa,Levante UD,6.2,19-20
Soufiane Chakla,Villarreal,6.2,19-20
Adrián Guerrero,Valencia,6.2,19-20
Jorge Sáenz,Celta Vigo,6.13,19-20
Javi López,Deportivo Alavés,6.1,19-20
Samuel Pérez,Real Valladolid,6.1,19-20
Sung-Yueng Ki,Mallorca,5.9,19-20
Fabri,Mallorca,5.3,19-20
Eliseo Falcón,Levante UD,5.0,19-20
Andrés Prieto,Espanyol,0.0,19-20
Giorgi Kochorashvili,Levante UD,0.0,19-20
Toni Moya,Atlético Madrid,0.0,19-20
Óscar Clemente,Atlético Madrid,0.0,19-20
Florent Poulolo,Getafe,0.0,19-20
Lionel Messi,Barcelona,8.33,20-21
Ángel Jiménez,Granada,8.0,20-21
Toni Kroos,Real Madrid,7.68,20-21
Gerard Moreno,Villarreal,7.56,20-21
Iago Aspas,Celta Vigo,7.46,20-21
Karim Benzema,Real Madrid,7.44,20-21
Ansu Fati,Barcelona,7.34,20-21
Dani Parejo,Villarreal,7.34,20-21
Luka Modrić,Real Madrid,7.31,20-21
Kieran Trippier,Atlético Madrid,7.29,20-21
Carlos Soler,Valencia,7.29,20-21
Casemiro,Real Madrid,7.27,20-21
Thomas Partey,Atlético Madrid,7.27,20-21
Lucas Vázquez,Real Madrid,7.25,20-21
Luis Suárez,Atlético Madrid,7.25,20-21
Sergio Ramos,Real Madrid,7.25,20-21
Antoine Griezmann,Barcelona,7.24,20-21
Sergio Canales,Real Betis,7.22,20-21
José Campaña,Levante UD,7.21,20-21
Mikel Oyarzabal,Real Sociedad,7.21,20-21
Marcos Llorente,Atlético Madrid,7.21,20-21
Diego Llorente,Real Sociedad,7.2,20-21
Víctor Chust,Real Madrid,7.2,20-21
Jordi Alba,Barcelona,7.19,20-21
Jan Oblak,Atlético Madrid,7.17,20-21
Frenkie de Jong,Barcelona,7.16,20-21
Javi Galán,Huesca,7.14,20-21
David Silva,Real Sociedad,7.13,20-21
Jasper Cillessen,Valencia,7.13,20-21
Mikel Merino,Real Sociedad,7.13,20-21
Suso,Sevilla,7.12,20-21
Jesús Navas,Sevilla,7.12,20-21
Joselu,Deportivo Alavés,7.12,20-21
Kike García,Eibar,7.11,20-21
Sergio Barcia,Granada,7.1,20-21
Jonathan Carmona,Elche,7.1,20-21
Daniel Carvajal,Real Madrid,7.08,20-21
Jules Koundé,Sevilla,7.08,20-21
Raphaël Varane,Real Madrid,7.06,20-21
Yannick Carrasco,Atlético Madrid,7.06,20-21
Sergio Busquets,Barcelona,7.06,20-21
Iñigo Vicente,Athletic Club,7.05,20-21
Thibaut Courtois,Real Madrid,7.05,20-21
Fernando,Sevilla,7.05,20-21
Róber,Eibar,7.05,20-21
Bryan Gil,Eibar,7.04,20-21
Ousmane Dembélé,Barcelona,7.04,20-21
Adnan Januzaj,Real Sociedad,7.04,20-21
Stefan Savić,Atlético Madrid,7.03,20-21
Federico Valverde,Real Madrid,7.03,20-21
Gabriel Paulista,Valencia,7.02,20-21
Thomas Lemar,Atlético Madrid,7.02,20-21
Alexander Isak,Real Sociedad,7.02,20-21
Guido Rodríguez,Real Betis,7.02,20-21
Bono,Sevilla,7.02,20-21
Gerard Piqué,Barcelona,7.01,20-21
Felipe,Atlético Madrid,7.01,20-21
Lucas Pérez,Deportivo Alavés,7.01,20-21
José María Giménez,Atlético Madrid,7.01,20-21
Joan Jordán,Sevilla,7.01,20-21
Rubén García,Osasuna,7.0,20-21
Pau Torres,Villarreal,7.0,20-21
Renan Lodi,Atlético Madrid,7.0,20-21
Jawad El Yamiq,Real Valladolid,6.99,20-21
Sergi Roberto,Barcelona,6.99,20-21
Ronald Araújo,Barcelona,6.99,20-21
Iker Muniain,Athletic Club,6.99,20-21
Diego Carlos,Sevilla,6.99,20-21
Marcelo,Real Madrid,6.99,20-21
Aïssa Mandi,Real Betis,6.98,20-21
Koke,Atlético Madrid,6.98,20-21
Youssef En-Nesyri,Sevilla,6.98,20-21
Willian José,Real Sociedad,6.97,20-21
João Félix,Atlético Madrid,6.97,20-21
Maximiliano Gómez,Valencia,6.97,20-21
Mario Hermoso,Atlético Madrid,6.97,20-21
Sergio Herrera,Osasuna,6.97,20-21
Papu Gómez,Sevilla,6.96,20-21
Óscar Mingueza,Barcelona,6.96,20-21
Florian Lejeune,Deportivo Alavés,6.96,20-21
Marco Asensio,Real Madrid,6.96,20-21
Aritz Elustondo,Real Sociedad,6.96,20-21
Sergio Escudero,Sevilla,6.96,20-21
Sandro Ramírez,Huesca,6.96,20-21
Emerson Royal,Real Betis,6.95,20-21
Mario Gaspar,Villarreal,6.95,20-21
Lucas Ocampos,Sevilla,6.95,20-21
Philippe Coutinho,Barcelona,6.95,20-21
Luis Milla,Granada,6.95,20-21
Álvaro Tejero,Eibar,6.95,20-21
Antonio Blanco,Real Madrid,6.95,20-21
Gonçalo Guedes,Valencia,6.95,20-21
Daniel Wass,Valencia,6.94,20-21
Ilaix Moriba,Barcelona,6.94,20-21
Neto,Barcelona,6.94,20-21
Ferland Mendy,Real Madrid,6.93,20-21
Nabil Fekir,Real Betis,6.93,20-21
David Ferreiro,Huesca,6.93,20-21
Unai Núñez,Athletic Club,6.93,20-21
Marcos Acuña,Sevilla,6.93,20-21
Ángel Montoro,Granada,6.93,20-21
Ángel Correa,Atlético Madrid,6.93,20-21
Kang-in Lee,Valencia,6.93,20-21
Lucas Olaza,Real Valladolid,6.93,20-21
Nacho Fernández,Real Madrid,6.93,20-21
Dani Cárdenas,Levante UD,6.93,20-21
Joaquín,Real Betis,6.92,20-21
Claudio Bravo,Real Betis,6.92,20-21
Aleix Vidal,Sevilla,6.92,20-21
Santi Mina,Celta Vigo,6.92,20-21
Unai López,Athletic Club,6.92,20-21
Éder Militão,Real Madrid,6.91,20-21
Álvaro Negredo,Cádiz,6.9,20-21
Denis Suárez,Celta Vigo,6.9,20-21
Eden Hazard,Real Madrid,6.9,20-21
Mauro Arambarri,Getafe,6.9,20-21
Diego Costa,Atlético Madrid,6.9,20-21
Vicente Esquerdo,Valencia,6.9,20-21
Aarón Escandell,Granada,6.9,20-21
Sergi Gómez,Sevilla,6.9,20-21
Juan Iglesias,Getafe,6.9,20-21
Álex Berenguer,Athletic Club,6.9,20-21
Fidel,Elche,6.9,20-21
Édgar Badía,Elche,6.9,20-21
Jaume Doménech,Valencia,6.9,20-21
Rubén Rochina,Levante UD,6.9,20-21
Yeray Álvarez,Athletic Club,6.9,20-21
Munir El Haddadi,Sevilla,6.9,20-21
José Luis Morales,Levante UD,6.89,20-21
Nolito,Celta Vigo,6.89,20-21
Dimitrios Siovas,Huesca,6.89,20-21
Álvaro Fernández,Huesca,6.89,20-21
Roger Martí,Levante UD,6.89,20-21
Héctor Herrera,Atlético Madrid,6.89,20-21
Rubén Duarte,Deportivo Alavés,6.89,20-21
Rafa Mir,Huesca,6.89,20-21
Pedri,Barcelona,6.89,20-21
Javier Ontiveros,Huesca,6.89,20-21
Vicente Iborra,Villarreal,6.88,20-21
Renato Tapia,Celta Vigo,6.88,20-21
Gonzalo Verdú,Elche,6.88,20-21
David García,Osasuna,6.88,20-21
Pablo Maffeo,Huesca,6.88,20-21
Edu Expósito,Eibar,6.87,20-21
Yuri Berchiche,Athletic Club,6.87,20-21
Guido Carrillo,Elche,6.87,20-21
Álex Fernández,Cádiz,6.87,20-21
Saúl Ñíguez,Atlético Madrid,6.87,20-21
Gonzalo Melero,Levante UD,6.87,20-21
Raúl Albiol,Villarreal,6.87,20-21
Roberto López,Real Sociedad,6.87,20-21
Ante Budimir,Osasuna,6.87,20-21
Marc-André ter Stegen,Barcelona,6.86,20-21
Clément Lenglet,Barcelona,6.86,20-21
Borja Iglesias,Real Betis,6.86,20-21
Samuel Umtiti,Barcelona,6.86,20-21
Manu Trigueros,Villarreal,6.86,20-21
