player,team,rating,season
Gianluigi Donnarumma,Milan,7.04,18-19
Mauro Icardi,Inter,7.04,18-19
Pietro Terracciano,Fiorentina,7.04,18-19
Giacomo Bonaventura,Milan,7.04,18-19
Alessandro Florenzi,Roma,7.03,18-19
Daniele De Rossi,Roma,7.03,18-19
Kwadwo Asamoah,Inter,7.03,18-19
Nicolas N'Koulou,Torino,7.03,18-19
Konstantinos Manolas,Roma,7.03,18-19
Radja Nainggolan,Inter,7.02,18-19
Mattia De Sciglio,Juventus,7.02,18-19
Juan Cuadrado,Juventus,7.02,18-19
Gianluca Caprari,Sampdoria,7.01,18-19
Ricardo Rodríguez,Milan,7.01,18-19
Federico Santander,Bologna,7.01,18-19
Nikola Milenković,Fiorentina,7.01,18-19
Daniele Baselli,Torino,7.01,18-19
Lucas Leiva,Lazio,7.01,18-19
Dennis Praet,Sampdoria,7.0,18-19
Federico Chiesa,Fiorentina,7.0,18-19
Kevin Strootman,Roma,7.0,18-19
Paolo Gozzi Iweru,Juventus,7.0,18-19
Tòfol Montiel,Fiorentina,7.0,18-19
Christian Kouamé,Genoa,6.99,18-19
Lorenzo Tonelli,Sampdoria,6.99,18-19
Rade Krunić,Empoli,6.99,18-19
Iván Marcano,Roma,6.99,18-19
Mattia Bani,ChievoVerona,6.99,18-19
Marten de Roon,Atalanta,6.99,18-19
Riccardo Orsolini,Bologna,6.99,18-19
Juan Musso,Udinese,6.98,18-19
Federico Bernardeschi,Juventus,6.98,18-19
Lyanco,Bologna,6.98,18-19
Luca Cigarini,Cagliari,6.98,18-19
Salvatore Sirigu,Torino,6.98,18-19
Nikola Maksimović,Napoli,6.98,18-19
Manuel Locatelli,Sassuolo,6.98,18-19
Vitor Hugo,Fiorentina,6.97,18-19
Luiz Felipe,Lazio,6.97,18-19
Kévin Malcuit,Napoli,6.97,18-19
Orestis Karnezis,Napoli,6.97,18-19
Lautaro Martínez,Inter,6.97,18-19
Luigi Sepe,Parma,6.96,18-19
Franck Kessié,Milan,6.96,18-19
Sergej Milinković-Savić,Lazio,6.96,18-19
Marlon,Sassuolo,6.96,18-19
Wojciech Szczęsny,Juventus,6.96,18-19
Sami Khedira,Juventus,6.96,18-19
Nicola Murru,Sampdoria,6.96,18-19
Gervinho,Parma,6.96,18-19
Manuel Lazzari,SPAL,6.96,18-19
Joachim Andersen,Sampdoria,6.96,18-19
Riccardo Gagliolo,Parma,6.96,18-19
Dalbert,Inter,6.95,18-19
Kevin-Prince Boateng,Sassuolo,6.95,18-19
José Luis Palomino,Atalanta,6.95,18-19
Samir Handanović,Inter,6.95,18-19
Gian Marco Ferrari,Sassuolo,6.95,18-19
Blaise Matuidi,Juventus,6.95,18-19
José Machín,Parma,6.95,18-19
Koffi Djidji,Torino,6.95,18-19
Marek Hamšík,Napoli,6.95,18-19
Francesco Caputo,Empoli,6.94,18-19
Grégoire Defrel,Sampdoria,6.94,18-19
Cristian Romero,Genoa,6.94,18-19
Pasquale Schiattarella,SPAL,6.94,18-19
Keita Baldé,Inter,6.93,18-19
Senad Lulić,Lazio,6.93,18-19
Andrea Petagna,SPAL,6.93,18-19
Bremer,Torino,6.93,18-19
Raffaele Maiello,Frosinone,6.93,18-19
Berat Djimsiti,Atalanta,6.93,18-19
Danilo,Bologna,6.93,18-19
Cengiz Ünder,Roma,6.93,18-19
Nicola Sansone,Bologna,6.93,18-19
Mirko Valdifiori,SPAL,6.93,18-19
Amin Younes,Napoli,6.93,18-19
Daniele Rugani,Juventus,6.92,18-19
Thomas Strakosha,Lazio,6.92,18-19
Luis Muriel,Fiorentina,6.92,18-19
Marco Parolo,Lazio,6.92,18-19
Javier Pastore,Roma,6.91,18-19
Gianluca Mancini,Atalanta,6.91,18-19
Mateo Musacchio,Milan,6.91,18-19
Manolo Gabbiadini,Sampdoria,6.91,18-19
Rodrigo Palacio,Bologna,6.91,18-19
Samir Caetano,Udinese,6.91,18-19
Lucas Biglia,Milan,6.91,18-19
Marco Sportiello,Frosinone,6.91,18-19
Mário Rui,Napoli,6.91,18-19
Riccardo Meggiorini,ChievoVerona,6.9,18-19
Danilo D'Ambrosio,Inter,6.9,18-19
Rômulo,Lazio,6.9,18-19
Leo Štulac,Parma,6.9,18-19
Albin Ekdal,Sampdoria,6.9,18-19
Omar Colley,Sampdoria,6.9,18-19
Tiemoué Bakayoko,Milan,6.89,18-19
Milan Badelj,Lazio,6.89,18-19
Diego Farias,Empoli,6.89,18-19
Valentin Eysseric,Fiorentina,6.89,18-19
Sebastien De Maio,Udinese,6.89,18-19
Goran Pandev,Genoa,6.88,18-19
Ivan Radovanović,Genoa,6.88,18-19
Douglas Costa,Juventus,6.88,18-19
Nicolò Barella,Cagliari,6.88,18-19
Bruno Alves,Parma,6.88,18-19
Emanuele Giaccherini,ChievoVerona,6.88,18-19
Hans Hateboer,Atalanta,6.88,18-19
Álex Berenguer,Torino,6.88,18-19
Timothy Castagne,Atalanta,6.88,18-19
Davide Calabria,Milan,6.87,18-19
Felipe Caicedo,Lazio,6.87,18-19
Andrea Beghetto,Frosinone,6.87,18-19
Bram Nuytinck,Udinese,6.87,18-19
Roberto Inglese,Parma,6.87,18-19
Rodrigo Bentancur,Juventus,6.87,18-19
Thiago Cionek,SPAL,6.87,18-19
Ignacio Pussetto,Udinese,6.87,18-19
Luca Ceppitelli,Cagliari,6.86,18-19
João Mário,Inter,6.86,18-19
Rolando Mandragora,Udinese,6.86,18-19
Francesco Vicari,SPAL,6.86,18-19
Ola Aina,Torino,6.86,18-19
Adam Ounas,Napoli,6.86,18-19
Miha Zajc,Empoli,6.86,18-19
Joel Obi,ChievoVerona,6.85,18-19
Giovanni Simeone,Fiorentina,6.85,18-19
Andrea Favilli,Genoa,6.85,18-19
Iuri Medeiros,Genoa,6.85,18-19
Alex Meret,Napoli,6.85,18-19
Matías Vecino,Inter,6.85,18-19
Tomás Rincón,Torino,6.85,18-19
Simone Missiroli,SPAL,6.85,18-19
Moise Kean,Juventus,6.85,18-19
Mattia Perin,Juventus,6.84,18-19
Fabrizio Cacciatore,Cagliari,6.84,18-19
Ştefan Radu,Lazio,6.84,18-19
Édgar Barreto,Sampdoria,6.84,18-19
Emanuel Vignato,ChievoVerona,6.84,18-19
Felipe,SPAL,6.84,18-19
Andrea Masiello,Atalanta,6.84,18-19
Andrea Pinamonti,Frosinone,6.84,18-19
Gerson,Fiorentina,6.84,18-19
Daniel Ciofani,Frosinone,6.84,18-19
Kevin Bonifazi,SPAL,6.83,18-19
Luca Siligardi,Parma,6.83,18-19
Salvador Ichazo,Torino,6.83,18-19
Alex Ferrari,Sampdoria,6.83,18-19
João Pedro Galvão,Cagliari,6.83,18-19
Darko Lazović,Genoa,6.83,18-19
William Troost-Ekong,Udinese,6.83,18-19
Ignazio Abate,Milan,6.83,18-19
Giovanni Di Lorenzo,Empoli,6.83,18-19
Lorenzo Ariaudo,Frosinone,6.83,18-19
Marko Rog,Napoli,6.82,18-19
Filippo Costa,SPAL,6.82,18-19
Federico Ceccherini,Fiorentina,6.82,18-19
Gastón Ramírez,Sampdoria,6.82,18-19
Emiliano Viviano,SPAL,6.82,18-19
Justin Kluivert,Roma,6.82,18-19
Federico Dimarco,Parma,6.82,18-19
Fabio Borini,Milan,6.82,18-19
Bartosz Salamon,Frosinone,6.82,18-19
Mohamed Fares,SPAL,6.81,18-19
Valon Berisha,Lazio,6.81,18-19
Alban Lafont,Fiorentina,6.81,18-19
Borja Valero,Inter,6.81,18-19
Soualiho Meïté,Torino,6.81,18-19
Marko Pajač,Empoli,6.81,18-19
Amadou Diawara,Napoli,6.81,18-19
Luca Valzania,Frosinone,6.81,18-19
Juraj Kucka,Parma,6.81,18-19
Simone Verdi,Napoli,6.8,18-19
Bryan Cristante,Roma,6.8,18-19
Simone Zaza,Torino,6.8,18-19
Sergio Floccari,SPAL,6.8,18-19
Miguel Veloso,Genoa,6.8,18-19
Grīgorīs Kastanos,Juventus,6.8,18-19
Vitalie Damașcan,Torino,6.8,18-19
Gabriele Moncini,SPAL,6.8,18-19
Luan Capanni,Lazio,6.8,18-19
Ali Adnan,Atalanta,6.8,18-19
Júnior Tavares,Sampdoria,6.8,18-19
Pepe Reina,Milan,6.8,18-19
Dávid Hancko,Fiorentina,6.8,18-19
Federico Viviani,Frosinone,6.8,18-19
Koray Günter,Genoa,6.8,18-19
Wallace,Lazio,6.8,18-19
Filippo Romagna,Cagliari,6.8,18-19
Jérémie Boga,Sassuolo,6.8,18-19
Federico Di Francesco,Sassuolo,6.79,18-19
Kevin Lasagna,Udinese,6.79,18-19
Roberto Soriano,Bologna,6.79,18-19
Łukasz Skorupski,Bologna,6.79,18-19
Giancarlo González,Bologna,6.79,18-19
Khouma Babacar,Sassuolo,6.79,18-19
Mario Pašalić,Atalanta,6.79,18-19
Marco D'Alessandro,Udinese,6.79,18-19
Pol Lirola,Sassuolo,6.79,18-19
Matteo Scozzarella,Parma,6.79,18-19
Sergio Pellissier,ChievoVerona,6.78,18-19
Marco Benassi,Fiorentina,6.78,18-19
Karol Linetty,Sampdoria,6.78,18-19
Federico Peluso,Sassuolo,6.78,18-19
Emiliano Moretti,Torino,6.78,18-19
Juan Jesus,Roma,6.77,18-19
Antonio Sanabria,Genoa,6.77,18-19
Alberto Grassi,Parma,6.77,18-19
Hidde ter Avest,Udinese,6.77,18-19
Lorenzo De Silvestri,Torino,6.77,18-19
Arkadiusz Reca,Atalanta,6.77,18-19
Vlad Chiricheş,Napoli,6.77,18-19
Samu Castillejo,Milan,6.77,18-19
Matías Silvestre,Empoli,6.76,18-19
Davide Santon,Roma,6.76,18-19
Jacob Rasmussen,Empoli,6.76,18-19
Emil Audero,Sampdoria,6.76,18-19
Andrea Consigli,Sassuolo,6.76,18-19
Emiliano Rigoni,Atalanta,6.76,18-19
Charalampos Lykogiannīs,Cagliari,6.76,18-19
Daniel Bessa,Genoa,6.76,18-19
Jacopo Sala,Sampdoria,6.76,18-19
Filip Bradarić,Cagliari,6.76,18-19
Johan Djourou,SPAL,6.76,18-19
David Ospina,Napoli,6.76,18-19
Miranda,Inter,6.76,18-19
Mattia Sprocati,Parma,6.76,18-19
Kevin Mirallas,Fiorentina,6.76,18-19
Simone Scuffet,Udinese,6.76,18-19
Seko Fofana,Udinese,6.75,18-19
Patrik Schick,Roma,6.75,18-19
Luca Rossettini,ChievoVerona,6.75,18-19
Ionuț Radu,Genoa,6.75,18-19
Lucas Castro,Cagliari,6.75,18-19
Alessandro Murgia,SPAL,6.75,18-19
Andrea Conti,Milan,6.75,18-19
Molla Wagué,Udinese,6.75,18-19
Marvin Zeegelaar,Udinese,6.75,18-19
Ádám Nagy,Bologna,6.75,18-19
Pierluigi Gollini,Atalanta,6.75,18-19
Blerim Džemaili,Bologna,6.75,18-19
Nicolò Brighenti,Frosinone,6.75,18-19
Valter Birsa,Cagliari,6.74,18-19
Ibrahima Mbaye,Bologna,6.74,18-19
Alessandro Bastoni,Parma,6.74,18-19
Patric,Lazio,6.74,18-19
Alfred Duncan,Sassuolo,6.74,18-19
Antonio Candreva,Inter,6.74,18-19
Ervin Zukanović,Genoa,6.74,18-19
Marco Capuano,Frosinone,6.74,18-19
Ladislav Krejčí,Bologna,6.73,18-19
Cristian Dell'Orco,Empoli,6.73,18-19
Andrea Poli,Bologna,6.73,18-19
Jens Stryger Larsen,Udinese,6.73,18-19
Fabio Pisacane,Cagliari,6.72,18-19
Jonathan Biabiany,Parma,6.72,18-19
Filip Helander,Bologna,6.72,18-19
Edoardo Goldaniga,Frosinone,6.72,18-19
Adam Marušić,Lazio,6.72,18-19
Elseid Hysaj,Napoli,6.72,18-19
Oscar Hiljemark,Genoa,6.72,18-19
Mariusz Stępiński,ChievoVerona,6.71,18-19
Ragnar Klavan,Cagliari,6.71,18-19
Stefano Sorrentino,ChievoVerona,6.71,18-19
Francesco Magnanelli,Sassuolo,6.71,18-19
Musa Barrow,Atalanta,6.71,18-19
Mattia Destro,Bologna,6.71,18-19
Sandro,Udinese,6.7,18-19
Paolo Faragò,Cagliari,6.7,18-19
Mirco Antenucci,SPAL,6.7,18-19
Gianluca Lapadula,Genoa,6.7,18-19
Paolo Sammarco,Frosinone,6.7,18-19
Valon Behrami,Udinese,6.7,18-19
Joel Campbell,Frosinone,6.7,18-19
Jacopo Dezi,Parma,6.7,18-19
Francesco Verde,Cagliari,6.7,18-19
Roberto Piccoli,Atalanta,6.7,18-19
Marco Tumminello,Atalanta,6.7,18-19
Luka Krajnc,Frosinone,6.7,18-19
Cristian Molinaro,Frosinone,6.7,18-19
Robin Olsen,Roma,6.7,18-19
Federico Barba,ChievoVerona,6.69,18-19
Vincent Laurini,Fiorentina,6.69,18-19
Davide Biraschi,Genoa,6.69,18-19
Antonino La Gumina,Empoli,6.69,18-19
Alfred Gomis,SPAL,6.69,18-19
Lorenzo Crisetig,Frosinone,6.69,18-19
Alberto Cerri,Cagliari,6.69,18-19
Patrick Cutrone,Milan,6.68,18-19
Rogério,Sassuolo,6.68,18-19
Ronaldo Vieira,Sampdoria,6.68,18-19
Paweł Jaroszyński,ChievoVerona,6.68,18-19
Giangiacomo Magnani,Sassuolo,6.68,18-19
Bartosz Bereszyński,Sampdoria,6.68,18-19
Simone Padoin,Cagliari,6.68,18-19
Luca Paganini,Frosinone,6.68,18-19
Lukas Lerager,Genoa,6.68,18-19
Mehdi Bourabia,Sassuolo,6.68,18-19
Arturo Calabresi,Bologna,6.68,18-19
Danilo Soddimo,Frosinone,6.67,18-19
Hamed Junior Traorè,Empoli,6.67,18-19
Ivan Provedel,Empoli,6.67,18-19
Saša Lukić,Torino,6.67,18-19
Salih Uçan,Empoli,6.67,18-19
Matheus Pereira,Juventus,6.67,18-19
Francisco Sierralta,Parma,6.67,18-19
Luca Rigoni,Parma,6.67,18-19
Darwin Machís,Udinese,6.66,18-19
Marko Pjaca,Fiorentina,6.66,18-19
Afriyie Acquah,Empoli,6.66,18-19
Fabio Depaoli,ChievoVerona,6.66,18-19
Rai Vloet,Frosinone,6.66,18-19
Diego Laxalt,Milan,6.66,18-19
Bryan Dabo,Fiorentina,6.66,18-19
Alessandro Matri,Sassuolo,6.66,18-19
Riccardo Saponara,Sampdoria,6.65,18-19
Manuel Pasqual,Empoli,6.65,18-19
Federico Mattiello,Bologna,6.65,18-19
Samuel Mráz,Empoli,6.65,18-19
Silvio Proto,Lazio,6.65,18-19
Nicolas Frey,ChievoVerona,6.65,18-19
Vittorio Parigini,Torino,6.65,18-19
Filip Đorđević,ChievoVerona,6.65,18-19
Rick Karsdorp,Roma,6.65,18-19
Domenico Maietta,Empoli,6.64,18-19
Luca Antonelli,Empoli,6.64,18-19
José Mauri,Milan,6.64,18-19
Andrea Barzagli,Juventus,6.64,18-19
Sofian Kiyine,ChievoVerona,6.64,18-19
Matteo Pessina,Atalanta,6.64,18-19
Assane Dioussé,ChievoVerona,6.64,18-19
Federico Dionisi,Frosinone,6.63,18-19
Christian Nørgaard,Fiorentina,6.63,18-19
Sebastiano Luperto,Napoli,6.63,18-19
Filip Đuričić,Sassuolo,6.63,18-19
Simone Iacoponi,Parma,6.63,18-19
Leonardo Capezzi,Empoli,6.63,18-19
Artur Ioniță,Cagliari,6.63,18-19
Antonino Barillà,Parma,6.63,18-19
Leonardo Spinazzola,Juventus,6.62,18-19
Etrit Berisha,Atalanta,6.62,18-19
Amato Ciciretti,Parma,6.62,18-19
Godfred Donsah,Bologna,6.62,18-19
Jakub Jankto,Sampdoria,6.62,18-19
Pedro Pereira,Genoa,6.62,18-19
Mattia Valoti,SPAL,6.61,18-19
Dawid Kownacki,Sampdoria,6.6,18-19
Jens Odgaard,Sassuolo,6.6,18-19
Adem Ljajić,Torino,6.6,18-19
Yann Karamoh,Inter,6.6,18-19
Žan Celar,Roma,6.6,18-19
Joaquín Ardaiz,Frosinone,6.6,18-19
Ante Ćorić,Roma,6.6,18-19
Nicola Dalmonte,Genoa,6.6,18-19
Ezequiel Schelotto,ChievoVerona,6.6,18-19
Marcello Trotta,Frosinone,6.6,18-19
Boštjan Cesar,ChievoVerona,6.59,18-19
Esteban Rolón,Genoa,6.59,18-19
Frédéric Veseli,Empoli,6.59,18-19
Alberto Paloschi,SPAL,6.59,18-19
Stipe Perica,Frosinone,6.59,18-19
Luca Pellegrini,Cagliari,6.58,18-19
Levan Mchedlidze,Empoli,6.58,18-19
Mirko Gori,Frosinone,6.58,18-19
Edimilson Fernandes,Fiorentina,6.58,18-19
Claud Adjapong,Sassuolo,6.58,18-19
Kiril Despodov,Cagliari,6.58,18-19
Orji Okwonkwo,Bologna,6.58,18-19
Łukasz Teodorczyk,Udinese,6.57,18-19
Mattias Svanberg,Bologna,6.57,18-19
Marcello Gazzola,Parma,6.57,18-19
Matteo Brighi,Empoli,6.57,18-19
Hans Nicolussi Caviglia,Juventus,6.57,18-19
Bruno Jordão,Lazio,6.57,18-19
Joel Untersee,Empoli,6.57,18-19
Enrico Brignola,Sassuolo,6.56,18-19
Cyril Théréau,Cagliari,6.56,18-19
Simone Edera,Bologna,6.56,18-19
Nicolás Spolli,Genoa,6.56,18-19
Mehdi Léris,ChievoVerona,6.56,18-19
Diego Falcinelli,Bologna,6.56,18-19
Martín Cáceres,Juventus,6.55,18-19
Bastos,Lazio,6.55,18-19
Riccardo Sottil,Fiorentina,6.55,18-19
Nicholas Opoku,Udinese,6.55,18-19
Marco Sau,Sampdoria,6.54,18-19
Jordan Lukaku,Lazio,6.54,18-19
Luca Mazzitelli,Genoa,6.54,18-19
Nicolò Zaniolo,Roma,6.54,18-19
Raman Chibsah,Frosinone,6.53,18-19
Dejan Kulusevski,Atalanta,6.53,18-19
Gianluca Pegolo,Sassuolo,6.53,18-19
Mitchell Dijks,Bologna,6.53,18-19
Emmanuel Badu,Udinese,6.53,18-19
Nenad Tomović,ChievoVerona,6.52,18-19
Ben Wilmot,Udinese,6.52,18-19
Daniele Dessena,Cagliari,6.52,18-19
Lorenco Šimić,SPAL,6.52,18-19
Nicola Rigoni,ChievoVerona,6.51,18-19
Alessandro Deiola,Cagliari,6.51,18-19
Përparim Hetemaj,ChievoVerona,6.5,18-19
Angelo Ndrecka,ChievoVerona,6.5,18-19
Riccardo Doratiotto,Cagliari,6.5,18-19
Nicolás Schiappacasse,Parma,6.5,18-19
Marko Janković,SPAL,6.5,18-19
Andrea Ranocchia,Inter,6.5,18-19
Felipe Vizeu,Udinese,6.5,18-19
Dušan Vlahović,Fiorentina,6.5,18-19
Antonio Di Gaudio,Parma,6.48,18-19
Fabio Ceravolo,Parma,6.48,18-19
Vasco Regini,SPAL,6.48,18-19
Francesco Zampano,Frosinone,6.47,18-19
Lucas Paquetá,Milan,6.47,18-19
Francesco Bardi,Frosinone,6.47,18-19
Segej Grubac,ChievoVerona,6.47,18-19
Lorenzo Dickmann,SPAL,6.47,18-19
Francesco Cassata,Frosinone,6.45,18-19
Riza Durmisi,Lazio,6.45,18-19
Nehuén Paz,Bologna,6.45,18-19
Ibrahim Karamoko,ChievoVerona,6.45,18-19
Alessio Da Cruz,Parma,6.43,18-19
Pedro Neto,Lazio,6.43,18-19
Lucas Piazón,ChievoVerona,6.43,18-19
Andrija Balić,Udinese,6.43,18-19
Giuseppe Pezzella,Genoa,6.43,18-19
Manuel Pucciarelli,ChievoVerona,6.43,18-19
Antonín Barák,Udinese,6.43,18-19
Massimo Gobbi,Parma,6.42,18-19
Paolo Ghiglione,Frosinone,6.41,18-19
Emil Hallfreðsson,Udinese,6.41,18-19
Jandrei,Genoa,6.4,18-19
Musa Juwara,ChievoVerona,6.4,18-19
Leonardo Sernicola,Sassuolo,6.4,18-19
Petar Mićin,Udinese,6.4,18-19
Mauro Burruchaga,ChievoVerona,6.4,18-19
Luca Matarese,Frosinone,6.4,18-19
Svante Ingelsson,Udinese,6.4,18-19
Stefano Sturaro,Genoa,6.38,18-19
Dimitris Nikolaou,Empoli,6.38,18-19
Everton Luiz,SPAL,6.37,18-19
Dimitri Oberlin,Empoli,6.36,18-19
Juan Manuel Valencia,Bologna,6.3,18-19
Alejandro Rodríguez,Empoli,6.3,18-19
Gianluca Gaetano,Napoli,6.3,18-19
Stephane Omeonga,Genoa,6.3,18-19
Marco Andreolli,ChievoVerona,6.22,18-19
Stephy Mavididi,Juventus,6.2,18-19
Manolo Portanova,Juventus,6.2,18-19
Nicolò Armini,Lazio,6.2,18-19
Nicky Beloko,Fiorentina,6.2,18-19
Mauricio Lemos,Sassuolo,6.2,18-19
Federico Marchetti,Genoa,6.18,18-19
Carlo Pinsoglio,Juventus,6.0,18-19
Strahinja Tanasijević,ChievoVerona,5.8,18-19
Guido Guerrieri,Lazio,5.8,18-19
Andrea Seculin,ChievoVerona,5.7,18-19
Filippo Perucchini,Empoli,0.0,18-19
Giacomo Raspadori,Sassuolo,0.0,18-19
Roger Ibañez,Atalanta,0.0,18-19
Vincenzo Millico,Torino,0.0,18-19
Francesco Rossi,Atalanta,0.0,18-19
Gabriele Corbo,Bologna,0.0,18-19
Giacomo Poluzzi,SPAL,0.0,18-19
Abdou Diakhate,Parma,0.0,18-19
Gianni Munari,Parma,0.0,18-19
Cristiano Ronaldo,Juventus,7.74,19-20
Gianluca Pegolo,Sassuolo,7.68,19-20
Papu Gómez,Atalanta,7.64,19-20
Josip Iličić,Atalanta,7.62,19-20
Demba Thiam,SPAL,7.6,19-20
Luis Alberto,Lazio,7.6,19-20
Ciro Immobile,Lazio,7.54,19-20
Antonio Mirante,Roma,7.48,19-20
Paulo Dybala,Juventus,7.47,19-20
Domenico Berardi,Sassuolo,7.47,19-20
Rodrigo de Paul,Udinese,7.44,19-20
Zlatan Ibrahimović,Milan,7.4,19-20
Simone Colombi,Parma,7.35,19-20
Hakan Çalhanoğlu,Milan,7.35,19-20
Andrea Ranocchia,Inter,7.34,19-20
Edin Džeko,Roma,7.32,19-20
Lorenzo Insigne,Napoli,7.31,19-20
Lorenzo Pellegrini,Roma,7.3,19-20
Simone Pinna,Cagliari,7.3,19-20
Radja Nainggolan,Cagliari,7.29,19-20
Stefano Sensi,Inter,7.28,19-20
Duván Zapata,Atalanta,7.28,19-20
Erick Pulgar,Fiorentina,7.26,19-20
Filippo Falco,Lecce,7.25,19-20
Francesco Acerbi,Lazio,7.25,19-20
Luca Gagliano,Cagliari,7.25,19-20
Fabián Ruiz,Napoli,7.24,19-20
Suso,Milan,7.24,19-20
Alessio Cragno,Cagliari,7.22,19-20
Miralem Pjanić,Juventus,7.22,19-20
Manuel Locatelli,Sassuolo,7.22,19-20
Francesco Caputo,Sassuolo,7.21,19-20
Miguel Veloso,Hellas Verona,7.21,19-20
Romelu Lukaku,Inter,7.19,19-20
Marcelo Brozović,Inter,7.18,19-20
Gastón Ramírez,Sampdoria,7.17,19-20
Juan Cuadrado,Juventus,7.17,19-20
Aleksandar Kolarov,Roma,7.17,19-20
Dries Mertens,Napoli,7.17,19-20
Ruslan Malinovskyi,Atalanta,7.17,19-20
Juan Musso,Udinese,7.16,19-20
Musa Barrow,Bologna,7.16,19-20
Alexis Sánchez,Inter,7.16,19-20
Luis Muriel,Atalanta,7.15,19-20
Andrea Belotti,Torino,7.15,19-20
Sergej Milinković-Savić,Lazio,7.14,19-20
Dejan Kulusevski,Parma,7.14,19-20
Robin Gosens,Atalanta,7.13,19-20
Henrikh Mkhitaryan,Roma,7.13,19-20
Federico Chiesa,Fiorentina,7.13,19-20
Chris Smalling,Roma,7.12,19-20
Wojciech Szczęsny,Juventus,7.11,19-20
Rodrigo Bentancur,Juventus,7.11,19-20
Fabio Quagliarella,Sampdoria,7.11,19-20
Robin Olsen,Cagliari,7.11,19-20
Jesse Joronen,Brescia,7.1,19-20
Joaquín Correa,Lazio,7.1,19-20
João Pedro Galvão,Cagliari,7.1,19-20
Antonio Candreva,Inter,7.1,19-20
Davide Faraoni,Hellas Verona,7.09,19-20
Diego Godín,Inter,7.09,19-20
Theo Hernández,Milan,7.09,19-20
Sandro Tonali,Brescia,7.09,19-20
Pietro Terracciano,Fiorentina,7.09,19-20
Simone Verdi,Torino,7.08,19-20
Andreas Cornelius,Parma,7.07,19-20
Gianluca Lapadula,Lecce,7.06,19-20
Luigi Sepe,Parma,7.06,19-20
Mário Rui,Napoli,7.06,19-20
Manolo Gabbiadini,Sampdoria,7.06,19-20
Marco Silvestri,Hellas Verona,7.05,19-20
Mario Pašalić,Atalanta,7.05,19-20
Álex Berenguer,Torino,7.05,19-20
Stefan de Vrij,Inter,7.05,19-20
Cristiano Biraghi,Inter,7.05,19-20
Franck Ribéry,Fiorentina,7.05,19-20
Etrit Berisha,SPAL,7.05,19-20
José Callejón,Napoli,7.04,19-20
Luca Cigarini,Cagliari,7.04,19-20
Alessio Romagnoli,Milan,7.03,19-20
Christian Eriksen,Inter,7.03,19-20
Matteo Scozzarella,Parma,7.03,19-20
Arkadiusz Milik,Napoli,7.03,19-20
Gonzalo Higuaín,Juventus,7.03,19-20
Ashley Young,Inter,7.03,19-20
Lautaro Martínez,Inter,7.03,19-20
Andrea Petagna,SPAL,7.03,19-20
Jordan Veretout,Roma,7.02,19-20
Kalidou Koulibaly,Napoli,7.02,19-20
José Luis Palomino,Atalanta,7.01,19-20
Nikola Maksimović,Napoli,7.01,19-20
Cengiz Ünder,Roma,7.01,19-20
Piotr Zieliński,Napoli,7.01,19-20
Merih Demiral,Juventus,7.0,19-20
Wilfried Singo,Torino,7.0,19-20
Pepe Reina,Milan,7.0,19-20
Sebastián Cristóforo,Fiorentina,7.0,19-20
Maximiliano Olivera,Fiorentina,7.0,19-20
Kingsley Michael,Bologna,7.0,19-20
Gianluigi Donnarumma,Milan,7.0,19-20
Luca Ceppitelli,Cagliari,6.99,19-20
Giovanni Di Lorenzo,Napoli,6.99,19-20
Ismaël Bennacer,Milan,6.99,19-20
Luiz Felipe,Lazio,6.99,19-20
Riccardo Saponara,Lecce,6.99,19-20
Mirko Valdifiori,SPAL,6.99,19-20
Daniele Baselli,Torino,6.98,19-20
Domenico Criscito,Genoa,6.98,19-20
Jasmin Kurtić,Parma,6.98,19-20
Ştefan Radu,Lazio,6.98,19-20
Giorgio Chiellini,Juventus,6.98,19-20
Adama Soumaoro,Genoa,6.98,19-20
Thomas Strakosha,Lazio,6.97,19-20
Alex Sandro,Juventus,6.97,19-20
Seko Fofana,Udinese,6.97,19-20
Alessandro Bastoni,Inter,6.96,19-20
Salvatore Sirigu,Torino,6.96,19-20
Leonardo Bonucci,Juventus,6.96,19-20
Mattia Zaccagni,Hellas Verona,6.96,19-20
Ernesto Torregrossa,Brescia,6.96,19-20
Berat Djimsiti,Atalanta,6.96,19-20
Bremer,Torino,6.96,19-20
Matthijs de Ligt,Juventus,6.95,19-20
Jérémie Boga,Sassuolo,6.95,19-20
Amad Diallo,Atalanta,6.95,19-20
Stefano Turati,Sassuolo,6.95,19-20
Bartłomiej Drągowski,Fiorentina,6.95,19-20
Gabriel Vasconcelos,Lecce,6.94,19-20
Bram Nuytinck,Udinese,6.94,19-20
Mauro Vigorito,Lecce,6.94,19-20
Samu Castillejo,Milan,6.94,19-20
Roberto Gagliardini,Inter,6.94,19-20
Federico Bonazzoli,Sampdoria,6.94,19-20
Riccardo Gagliolo,Parma,6.93,19-20
Ebrima Colley,Atalanta,6.93,19-20
Riccardo Orsolini,Bologna,6.93,19-20
Bruno Peres,Roma,6.93,19-20
Rodrigo Palacio,Bologna,6.93,19-20
Marten de Roon,Atalanta,6.93,19-20
Darko Lazović,Hellas Verona,6.93,19-20
Gonzalo Maroni,Sampdoria,6.93,19-20
Kwadwo Asamoah,Inter,6.93,19-20
Maya Yoshida,Sampdoria,6.92,19-20
Mario Balotelli,Brescia,6.92,19-20
Rafael Leão,Milan,6.92,19-20
Salvatore Bocchetti,Hellas Verona,6.92,19-20
